Max flow: 253278
Edges
From		To		Capacity/Flow
2359		9889		3725.00/0.00
2359		1632		2993.00/0.00
2359		8536		6675.00/0.00
2359		462		4535.00/0.00
2360		878		1466.00/0.00
2360		6958		5703.00/0.00
2360		8406		546.00/0.00
2360		3791		7600.00/0.00
2361		1190		2117.00/0.00
2361		8898		8417.00/0.00
2361		9623		4160.00/0.00
2361		6880		5025.00/0.00
2361		9450		8065.00/0.00
2361		6513		168.00/0.00
2361		1947		4825.00/0.00
2362		6154		8946.00/0.00
2362		2208		7978.00/0.00
2362		6871		4790.00/0.00
2362		4326		9855.00/0.00
2363		6796		9463.00/0.00
2363		3566		8210.00/0.00
2363		1251		9030.00/0.00
2363		2386		7884.00/0.00
2363		3045		8222.00/0.00
2363		5079		9301.00/0.00
2364		402		1226.00/0.00
2364		4757		4850.00/0.00
2364		9170		6692.00/0.00
2364		330		8152.00/0.00
2364		2404		1148.00/0.00
2365		8529		8829.00/0.00
2365		6535		5692.00/0.00
2365		5422		5702.00/0.00
2365		9338		7503.00/0.00
2365		1746		5604.00/0.00
2365		7880		9969.00/0.00
2365		5333		8851.00/0.00
2365		7037		7259.00/0.00
2365		2250		5575.00/0.00
2365		7872		4485.00/0.00
2365		2625		256.00/0.00
2365		1297		4799.00/0.00
2366		3360		2814.00/0.00
2366		7818		3321.00/0.00
2366		9232		5260.00/0.00
2366		1825		4758.00/0.00
2366		9586		9585.00/0.00
2366		3893		4227.00/0.00
2366		1386		1273.00/0.00
2367		1619		2460.00/0.00
2367		8812		5479.00/0.00
2367		5656		6485.00/0.00
2367		4814		3904.00/0.00
2367		4819		3041.00/0.00
2367		6558		8695.00/0.00
2367		2702		2046.00/0.00
2367		8119		3832.00/0.00
2367		305		9296.00/0.00
2367		7513		9302.00/0.00
2368		1921		930.00/0.00
2368		3924		7246.00/0.00
2368		5749		7938.00/0.00
2368		5073		8637.00/0.00
2368		9913		5935.00/0.00
2368		2563		9383.00/0.00
2369		1052		8058.00/0.00
2369		851		3774.00/0.00
2369		9079		263.00/0.00
2369		2428		4055.00/0.00
2369		281		8814.00/0.00
2370		6073		106.00/106.00
2370		6103		3691.00/0.00
2370		3633		8151.00/0.00
2370		9590		5246.00/0.00
2370		8861		6726.00/0.00
2370		1129		4394.00/0.00
2370		7289		7385.00/0.00
2370		3176		613.00/0.00
2370		7977		3853.00/0.00
2370		4486		8258.00/0.00
2371		2804		5278.00/0.00
2371		6211		9617.00/0.00
2371		3149		4870.00/0.00
2372		6763		8854.00/0.00
2372		5066		7981.00/0.00
2372		3057		1858.00/0.00
2373		3971		4406.00/0.00
2373		4124		8509.00/0.00
2374		3702		1095.00/0.00
2374		6255		4867.00/0.00
2374		7210		3760.00/0.00
2374		7087		363.00/0.00
2374		517		3116.00/0.00
2374		17		7789.00/0.00
2375		2951		7799.00/0.00
2375		7847		7120.00/0.00
2375		4192		9698.00/0.00
2375		2619		9259.00/0.00
2376		7690		1049.00/0.00
2376		825		5198.00/0.00
2376		869		3021.00/0.00
2376		3103		2588.00/0.00
2376		9187		7908.00/0.00
2377		5487		9240.00/0.00
2377		7472		4768.00/0.00
2377		4236		8054.00/0.00
2377		1707		5347.00/0.00
2377		8048		4633.00/0.00
2377		4545		9709.00/0.00
2378		7572		2163.00/0.00
2378		6886		2819.00/0.00
2378		7308		5179.00/0.00
2378		7659		5456.00/0.00
2378		7344		1337.00/0.00
2378		6066		2793.00/0.00
2378		2627		21.00/0.00
2378		9742		1355.00/0.00
2378		4703		9810.00/0.00
2378		10		1029.00/0.00
2378		7114		2885.00/0.00
2378		2397		8179.00/0.00
2379		2666		8838.00/0.00
2379		7176		7451.00/0.00
2379		6354		2053.00/0.00
2379		6884		4085.00/0.00
2379		1841		3066.00/0.00
2379		3408		3948.00/0.00
2379		3426		4716.00/0.00
2379		8865		2538.00/0.00
2379		4519		9995.00/0.00
2379		6389		6107.00/0.00
2380		7713		6224.00/0.00
2380		4239		7172.00/0.00
2380		8663		3646.00/0.00
2380		4981		1928.00/0.00
2380		8642		1736.00/0.00
2380		3481		4917.00/0.00
2380		9861		4252.00/0.00
2381		5279		4279.00/0.00
2381		5895		6891.00/0.00
2381		3649		5038.00/0.00
2381		9579		1763.00/0.00
2381		4784		2898.00/0.00
2381		2416		9491.00/0.00
2381		1568		4653.00/0.00
2381		3460		691.00/0.00
2381		559		4276.00/0.00
2381		193		9689.00/0.00
2381		7703		2967.00/0.00
2381		3529		4475.00/0.00
2381		9001		7130.00/0.00
2382		5408		9781.00/0.00
2382		6263		2206.00/0.00
2382		1164		9678.00/0.00
2382		1672		3100.00/0.00
2383		2149		9319.00/0.00
2383		108		2603.00/0.00
2383		1392		9225.00/0.00
2383		9185		73.00/0.00
2383		3227		1834.00/0.00
2383		6816		5473.00/0.00
2383		7633		5853.00/0.00
2383		9899		858.00/0.00
2383		7743		3820.00/0.00
2384		9255		3288.00/0.00
2384		2953		5477.00/0.00
2384		9476		54.00/0.00
2384		693		7804.00/0.00
2385		8922		6000.00/0.00
2385		1641		3097.00/0.00
2385		56		8242.00/0.00
2385		8304		2840.00/0.00
2385		3		5977.00/0.00
2386		5765		8819.00/0.00
2386		8470		1364.00/0.00
2386		6186		7788.00/0.00
2386		9067		6943.00/0.00
2387		5204		5803.00/0.00
2387		8618		3094.00/0.00
2387		3212		2957.00/0.00
2387		2241		7687.00/0.00
2387		8304		1111.00/0.00
2387		9653		3031.00/0.00
2388		3533		9068.00/0.00
2388		9121		6287.00/0.00
2388		804		9652.00/0.00
2388		4285		5668.00/0.00
2388		9958		8963.00/0.00
2388		1469		6301.00/0.00
2388		54		5298.00/0.00
2389		4571		9319.00/0.00
2389		5210		8108.00/0.00
2389		1069		4249.00/0.00
2389		5518		2105.00/0.00
2389		1781		4299.00/0.00
2389		8311		4736.00/0.00
2390		281		1621.00/0.00
2390		3994		7587.00/0.00
2390		8575		4838.00/0.00
2390		4782		6902.00/0.00
2390		984		8045.00/0.00
2390		2101		9881.00/0.00
2390		6115		6148.00/0.00
2391		2034		3985.00/0.00
2391		9545		1556.00/0.00
2391		8164		9714.00/0.00
2391		7653		4180.00/0.00
2391		4918		9176.00/0.00
2392		4282		101.00/0.00
2392		5634		8725.00/0.00
2392		8134		6985.00/0.00
2392		6276		8574.00/0.00
2392		9744		2823.00/0.00
2392		783		2010.00/0.00
2392		5192		6702.00/0.00
2393		485		9393.00/0.00
2393		3392		9596.00/0.00
2393		5979		3641.00/0.00
2393		3051		1835.00/0.00
2393		3408		7693.00/0.00
2394		1802		1591.00/0.00
2394		5794		8686.00/0.00
2394		2497		988.00/0.00
2394		9199		4499.00/0.00
2394		6701		6577.00/0.00
2394		3602		5339.00/0.00
2395		3844		8140.00/0.00
2395		9925		9330.00/0.00
2395		498		2684.00/0.00
2395		6088		7750.00/0.00
2396		80		5137.00/0.00
2396		3665		4402.00/0.00
2396		1535		8307.00/0.00
2396		2178		1002.00/0.00
2396		7361		5522.00/0.00
2396		9896		5965.00/0.00
2396		6588		7836.00/0.00
2396		7909		7707.00/0.00
2397		2502		3049.00/0.00
2397		95		2549.00/0.00
2397		8836		6817.00/0.00
2397		1248		7025.00/0.00
2397		9673		581.00/0.00
2398		6319		6461.00/0.00
2398		9274		1628.00/0.00
2398		967		2469.00/0.00
2398		6247		6320.00/0.00
2398		2644		6337.00/0.00
2398		5995		8923.00/0.00
2398		378		751.00/0.00
2398		7616		6608.00/0.00
2398		7176		8427.00/0.00
2399		6613		5202.00/0.00
2399		7653		3506.00/0.00
2399		9852		5869.00/0.00
2399		1365		8854.00/0.00
2399		7528		951.00/0.00
2399		3258		5141.00/0.00
2399		3190		1899.00/0.00
2400		4128		8071.00/0.00
2400		6802		9346.00/0.00
2400		2458		6161.00/0.00
2400		3967		721.00/0.00
2400		7513		5124.00/0.00
2400		6223		8601.00/0.00
2400		8998		2558.00/0.00
2400		3580		9973.00/0.00
2400		6296		6387.00/0.00
2401		5169		8233.00/0.00
2401		6802		934.00/0.00
2401		5170		605.00/0.00
2401		4628		3998.00/0.00
2401		1631		3756.00/0.00
2401		2706		1478.00/0.00
2401		1245		5584.00/0.00
2401		632		9971.00/0.00
2401		4724		2441.00/0.00
2402		9522		5804.00/0.00
2402		7835		9690.00/0.00
2402		499		6922.00/0.00
2402		2234		1378.00/0.00
2402		9998		5604.00/0.00
2402		4531		2069.00/0.00
2403		6602		657.00/0.00
2403		4938		2363.00/0.00
2403		508		2623.00/0.00
2403		9695		4376.00/0.00
2403		6105		5858.00/0.00
2404		3081		9978.00/0.00
2404		5550		6988.00/0.00
2404		3634		60.00/0.00
2404		8115		5639.00/0.00
2404		3843		6993.00/0.00
2404		5081		1096.00/0.00
2405		4848		7999.00/0.00
2405		2753		8672.00/0.00
2405		9473		7707.00/0.00
2405		2714		3522.00/0.00
2405		4971		4747.00/0.00
2405		4227		9469.00/0.00
2405		4610		3018.00/0.00
2406		1335		77.00/0.00
2406		4419		2904.00/0.00
2406		3346		1121.00/0.00
2406		5014		2376.00/0.00
2406		6864		9512.00/0.00
2406		3154		6394.00/0.00
2406		6812		2728.00/0.00
2406		2965		3780.00/0.00
2407		7099		3294.00/0.00
2407		372		6372.00/0.00
2407		9923		9690.00/0.00
2407		9117		3685.00/0.00
2407		4632		5288.00/0.00
2407		7833		9260.00/0.00
2407		1158		5754.00/0.00
2408		205		4014.00/0.00
2408		1418		9462.00/0.00
2408		7184		4445.00/0.00
2408		241		8506.00/0.00
2409		3687		728.00/0.00
2409		4876		5112.00/0.00
2409		2414		386.00/0.00
2410		7733		9065.00/0.00
2410		5625		3976.00/0.00
2410		1129		6908.00/0.00
2410		295		7065.00/0.00
2410		7317		2700.00/0.00
2410		1326		1566.00/0.00
2410		3608		2387.00/0.00
2411		4158		5984.00/0.00
2411		4499		4145.00/0.00
2411		8215		7310.00/0.00
2411		9140		9559.00/0.00
2411		9211		752.00/0.00
2411		3396		9061.00/0.00
2411		6394		3724.00/0.00
2411		5021		6449.00/0.00
2412		186		5430.00/0.00
2412		1542		2093.00/0.00
2412		1619		6528.00/0.00
2412		3122		7567.00/0.00
2412		9602		6276.00/0.00
2412		2040		2249.00/0.00
2413		6814		3802.00/0.00
2413		8556		5723.00/0.00
2413		6011		4026.00/0.00
2413		5639		9259.00/0.00
2413		5654		6097.00/0.00
2413		7759		5452.00/0.00
2414		2942		7861.00/0.00
2414		9375		4804.00/0.00
2414		5773		9122.00/0.00
2414		9028		625.00/0.00
2414		2623		7218.00/0.00
2414		7405		8871.00/0.00
2414		5674		9540.00/0.00
2414		2236		7070.00/0.00
2414		6968		5016.00/0.00
2415		9726		1545.00/0.00
2415		6369		5618.00/0.00
2415		9708		4598.00/0.00
2415		4708		3252.00/0.00
2415		1522		8835.00/0.00
2415		7276		18.00/0.00
2416		6679		3696.00/0.00
2416		783		1627.00/0.00
2416		2730		6359.00/0.00
2417		1141		8737.00/0.00
2417		703		4505.00/0.00
2418		3203		2429.00/0.00
2418		1795		5052.00/0.00
2418		8991		2089.00/0.00
2418		9022		9901.00/0.00
2418		2692		9870.00/0.00
2418		1106		2562.00/0.00
2418		183		4036.00/0.00
2418		5289		2924.00/0.00
2418		761		2230.00/0.00
2419		6459		9764.00/0.00
2419		832		2082.00/0.00
2419		4496		856.00/0.00
2419		2859		1228.00/0.00
2420		1629		3658.00/0.00
2420		4639		8486.00/0.00
2420		5017		9090.00/0.00
2420		1065		8004.00/0.00
2420		8672		6929.00/0.00
2421		5720		9270.00/0.00
2421		4074		7932.00/0.00
2421		4313		21.00/0.00
2421		2165		3691.00/0.00
2421		7812		5769.00/0.00
2422		9557		3154.00/0.00
2422		7733		3883.00/0.00
2422		5276		4530.00/0.00
2422		805		8161.00/0.00
2422		2185		4807.00/0.00
2423		1977		2423.00/0.00
2423		932		8339.00/0.00
2423		8173		9242.00/0.00
2423		5293		5274.00/0.00
2423		3710		4185.00/0.00
2424		8000		4683.00/0.00
2424		9877		5304.00/0.00
2424		1143		5792.00/0.00
2424		8660		1710.00/0.00
2425		7679		357.00/0.00
2425		2146		3905.00/0.00
2425		9319		7965.00/0.00
2425		2434		2952.00/0.00
2426		2896		7935.00/0.00
2426		861		1641.00/0.00
2426		1118		5151.00/0.00
2426		1477		6216.00/0.00
2426		9370		1430.00/0.00
2426		7522		7633.00/0.00
2426		9205		2318.00/0.00
2426		1632		4871.00/0.00
2426		7064		5050.00/0.00
2426		3548		2813.00/0.00
2427		437		2203.00/0.00
2427		5147		430.00/0.00
2427		2309		9697.00/0.00
2427		7379		3296.00/0.00
2427		1194		3836.00/0.00
2427		4730		7875.00/0.00
2427		7828		3046.00/0.00
2428		9275		2239.00/0.00
2428		2728		8720.00/0.00
2428		6597		8800.00/0.00
2428		2569		6.00/0.00
2428		4826		3909.00/0.00
2428		6720		7550.00/0.00
2428		690		6750.00/0.00
2429		9375		4199.00/0.00
2429		2100		9038.00/0.00
2429		8790		2587.00/0.00
2429		5329		6110.00/0.00
2429		9292		3554.00/0.00
2429		8176		3685.00/0.00
2429		7130		2837.00/0.00
2430		6083		6742.00/0.00
2430		1603		1029.00/0.00
2430		2474		7219.00/0.00
2430		5535		9641.00/0.00
2430		1516		2697.00/0.00
2430		9516		6312.00/0.00
2430		5642		7965.00/0.00
2431		263		7403.00/0.00
2431		8916		9347.00/0.00
2431		903		370.00/0.00
2431		3782		6432.00/0.00
2431		7974		6559.00/0.00
2431		7261		6396.00/0.00
2431		9553		6033.00/0.00
2431		8751		8203.00/0.00
2432		392		1800.00/0.00
2432		4383		4780.00/0.00
2432		9668		7702.00/0.00
2432		4239		4559.00/0.00
2432		3590		2650.00/0.00
2432		8529		6777.00/0.00
2432		4053		8299.00/0.00
2432		9165		564.00/0.00
2433		5138		8489.00/0.00
2433		6974		448.00/0.00
2433		3866		9350.00/0.00
2433		1272		624.00/0.00
2433		9719		6856.00/0.00
2433		2042		7823.00/0.00
2433		5724		9566.00/0.00
2433		7832		8505.00/0.00
2434		8688		5952.00/0.00
2434		9300		7337.00/0.00
2434		2258		1449.00/0.00
2434		2635		75.00/0.00
2435		5946		4762.00/0.00
2435		6420		8149.00/0.00
2435		4356		5700.00/0.00
2435		8214		1002.00/0.00
2435		814		2830.00/0.00
2435		5138		510.00/0.00
2435		7157		2546.00/0.00
2435		851		59.00/0.00
2436		3195		77.00/0.00
2436		9241		8135.00/0.00
2436		3740		590.00/0.00
2436		9589		2487.00/0.00
2436		9745		7844.00/0.00
2436		8493		9247.00/0.00
2436		3234		5321.00/0.00
2436		2982		7406.00/0.00
2436		3988		9343.00/0.00
2436		526		8928.00/0.00
2437		2157		75.00/0.00
2437		3504		613.00/0.00
2437		8025		6863.00/0.00
2438		2760		1606.00/0.00
2438		5093		4633.00/0.00
2438		3255		4003.00/0.00
2438		8721		6230.00/0.00
2438		667		4423.00/0.00
2438		7543		4917.00/0.00
2438		8103		6044.00/0.00
2438		7192		4926.00/0.00
2439		3742		2326.00/0.00
2439		8680		1514.00/0.00
2439		8454		4697.00/0.00
2439		9841		5153.00/0.00
2439		3365		4193.00/0.00
2440		6376		6341.00/0.00
2440		4354		9753.00/0.00
2440		7187		8026.00/0.00
2440		8204		5203.00/0.00
2440		2178		1841.00/0.00
2441		2106		7472.00/0.00
2441		6034		8455.00/0.00
2441		1438		5399.00/0.00
2441		1762		5185.00/0.00
2441		368		5147.00/0.00
2442		6210		9355.00/0.00
2442		6273		2046.00/0.00
2442		560		9626.00/0.00
2442		9537		2988.00/0.00
2442		8833		981.00/0.00
2442		4851		2149.00/0.00
2442		9496		8478.00/0.00
2442		9790		8891.00/0.00
2442		7610		3770.00/0.00
2443		2343		5328.00/0.00
2443		614		3539.00/0.00
2443		5249		7016.00/0.00
2443		5645		7060.00/0.00
2443		7530		1040.00/0.00
2443		6070		2252.00/0.00
2443		286		590.00/0.00
2444		4648		608.00/0.00
2444		2350		616.00/0.00
2445		9221		147.00/0.00
2445		2996		1501.00/0.00
2445		8793		3242.00/0.00
2446		7550		1951.00/0.00
2446		6109		9631.00/0.00
2446		3357		8462.00/0.00
2446		8103		6579.00/0.00
2446		1297		850.00/0.00
2446		1862		7725.00/0.00
2446		1718		5650.00/0.00
2446		221		468.00/0.00
2447		865		3457.00/0.00
2447		8642		7741.00/0.00
2447		5412		4115.00/0.00
2447		391		4168.00/0.00
2447		8059		2396.00/0.00
2447		9138		443.00/0.00
2447		9430		3329.00/0.00
2447		4271		2496.00/0.00
2447		6635		6607.00/0.00
2447		3412		453.00/0.00
2447		1524		7951.00/0.00
2448		8271		777.00/0.00
2448		8136		13.00/0.00
2448		1140		5472.00/0.00
2449		7269		4383.00/0.00
2449		8410		8548.00/0.00
2449		6394		8481.00/0.00
2449		9323		5298.00/0.00
2449		9756		8819.00/0.00
2449		1786		829.00/0.00
2449		7780		3316.00/0.00
2449		4988		3551.00/0.00
2449		3113		9919.00/0.00
2449		2244		5090.00/0.00
2450		645		7381.00/0.00
2450		158		2943.00/0.00
2450		1743		7647.00/0.00
2450		9951		9829.00/0.00
2451		2488		2273.00/0.00
2451		3223		7849.00/0.00
2451		5873		2903.00/0.00
2451		9175		5817.00/0.00
2452		1027		2088.00/0.00
2452		4267		1312.00/0.00
2452		5242		4690.00/0.00
2452		7878		3846.00/0.00
2452		2		8290.00/8290.00
2452		5339		9580.00/0.00
2453		7291		5044.00/0.00
2453		360		5119.00/0.00
2453		9984		3076.00/0.00
2453		3137		2320.00/0.00
2453		2821		2119.00/0.00
2453		3942		4250.00/0.00
2453		2545		1347.00/0.00
2453		1739		3133.00/0.00
2454		4323		1251.00/0.00
2454		1484		4718.00/0.00
2454		3539		1938.00/0.00
2455		3434		8153.00/0.00
2455		126		6296.00/0.00
2455		5354		706.00/0.00
2455		2576		4163.00/0.00
2455		2430		5042.00/0.00
2456		2153		1017.00/0.00
2456		3848		9561.00/0.00
2456		6054		5080.00/0.00
2456		5157		6345.00/0.00
2456		8941		6791.00/0.00
2456		8709		8658.00/0.00
2456		8275		8368.00/0.00
2456		5691		9700.00/0.00
2456		136		8767.00/0.00
2456		8159		6342.00/0.00
2457		9160		4158.00/0.00
2457		2271		2084.00/0.00
2457		2379		8710.00/0.00
2458		2027		1063.00/0.00
2458		194		7616.00/0.00
2458		6537		9255.00/0.00
2458		4718		9159.00/0.00
2458		3617		6365.00/0.00
2458		8368		610.00/0.00
2458		2248		4861.00/0.00
2458		443		2113.00/0.00
2458		4469		5085.00/0.00
2459		7481		9277.00/0.00
2459		185		1491.00/0.00
2459		9153		7564.00/0.00
2459		840		316.00/0.00
2459		7397		3046.00/0.00
2459		6521		9253.00/0.00
2460		3200		2316.00/0.00
2460		9296		9821.00/0.00
2460		6922		904.00/0.00
2460		9592		9289.00/0.00
2460		2030		8981.00/0.00
2460		1921		1829.00/0.00
2460		5225		9616.00/0.00
2461		9178		9051.00/0.00
2461		3681		8543.00/0.00
2461		9730		6063.00/0.00
2461		1808		9470.00/0.00
2461		9223		4326.00/0.00
2461		8734		8334.00/0.00
2461		8457		4448.00/0.00
2462		2752		4338.00/0.00
2462		7784		1263.00/0.00
2462		6226		7930.00/0.00
2462		3176		1405.00/0.00
2462		7986		5717.00/0.00
2462		6725		4783.00/0.00
2462		4220		3554.00/0.00
2462		6096		5210.00/0.00
2463		631		7321.00/0.00
2463		936		7309.00/0.00
2463		4950		6308.00/0.00
2463		2137		1215.00/0.00
2463		128		1538.00/0.00
2464		5491		439.00/0.00
2464		2255		9547.00/0.00
2464		6364		2218.00/0.00
2464		1715		8859.00/0.00
2465		9345		8395.00/0.00
2465		4760		3747.00/0.00
2465		2952		3990.00/0.00
2465		2720		1764.00/0.00
2466		1543		4499.00/0.00
2466		3510		8302.00/0.00
2466		732		9270.00/0.00
2466		572		5846.00/0.00
2466		9116		8260.00/0.00
2466		1729		81.00/0.00
2466		7319		1462.00/0.00
2466		4195		1747.00/0.00
2467		6315		2698.00/0.00
2467		9948		1080.00/0.00
2467		329		6035.00/0.00
2467		1601		926.00/0.00
2467		6136		218.00/0.00
2468		2942		5534.00/0.00
2468		560		5241.00/0.00
2468		4780		3436.00/0.00
2469		3710		5450.00/0.00
2469		2190		6136.00/0.00
2470		2299		7822.00/0.00
2470		1860		6672.00/0.00
2470		7176		3294.00/0.00
2470		6602		8230.00/0.00
2470		3787		7227.00/0.00
2470		8712		9076.00/0.00
2470		5554		3385.00/0.00
2471		4617		9041.00/0.00
2471		985		2629.00/0.00
2471		2332		9887.00/0.00
2471		4135		4916.00/0.00
2471		4989		7623.00/0.00
2471		2540		8502.00/0.00
2471		8310		6435.00/0.00
2471		1784		2870.00/0.00
2472		8374		1467.00/0.00
2472		5896		5350.00/0.00
2472		3407		5990.00/0.00
2472		8125		8508.00/0.00
2472		8754		6143.00/0.00
2472		363		8064.00/0.00
2472		1038		8589.00/0.00
2473		300		9391.00/0.00
2473		7278		7299.00/0.00
2473		6942		7064.00/0.00
2473		8309		2382.00/0.00
2473		3063		1945.00/0.00
2473		7203		4024.00/0.00
2473		2774		4946.00/0.00
2474		9186		5880.00/0.00
2474		2304		5457.00/0.00
2474		7384		888.00/0.00
2474		9131		48.00/0.00
2474		7142		4774.00/0.00
2474		1165		9679.00/0.00
2474		1862		7672.00/0.00
2474		1851		1081.00/0.00
2475		5404		3881.00/0.00
2475		7703		8767.00/0.00
2475		4987		6228.00/0.00
2475		7906		3271.00/0.00
2475		3840		509.00/0.00
2475		2721		6038.00/0.00
2475		8187		4332.00/0.00
2475		158		9894.00/0.00
2476		8040		4104.00/0.00
2476		9004		6691.00/0.00
2476		9467		6446.00/0.00
2477		3671		7302.00/0.00
2478		9263		1177.00/0.00
2478		9180		8545.00/0.00
2478		4933		2301.00/0.00
2478		4637		3945.00/0.00
2478		6334		3944.00/0.00
2478		423		9038.00/0.00
2479		2673		5809.00/0.00
2479		6637		4668.00/0.00
2479		7979		1693.00/0.00
2479		5490		8713.00/0.00
2479		9409		5689.00/0.00
2479		5269		6574.00/0.00
2479		5769		9534.00/0.00
2480		2563		8881.00/0.00
2480		2257		6301.00/0.00
2480		866		7166.00/0.00
2480		9682		2608.00/0.00
2480		1659		5186.00/0.00
2481		8467		5778.00/0.00
2481		1902		2480.00/0.00
2481		5621		7207.00/0.00
2481		1953		7459.00/0.00
2481		5115		7301.00/0.00
2481		5348		9566.00/0.00
2482		3841		7982.00/0.00
2482		5631		1316.00/0.00
2482		110		7185.00/0.00
2482		6345		96.00/0.00
2482		6455		5523.00/0.00
2482		904		1193.00/0.00
2483		1452		5509.00/0.00
2483		2220		267.00/0.00
2483		258		1830.00/0.00
2483		2092		923.00/0.00
2483		6293		921.00/0.00
2484		6414		7670.00/0.00
2484		8731		8368.00/0.00
2485		2253		2717.00/0.00
2485		8747		4276.00/0.00
2485		7686		1138.00/0.00
2485		5408		8791.00/0.00
2485		8170		8913.00/0.00
2485		2760		348.00/0.00
2486		1181		4853.00/0.00
2486		3540		675.00/0.00
2486		5210		7833.00/0.00
2486		2555		2245.00/0.00
2486		212		6496.00/0.00
2486		4775		7591.00/0.00
2487		6951		9893.00/0.00
2487		3878		4431.00/0.00
2487		207		5039.00/0.00
2487		982		6134.00/0.00
2487		1715		2049.00/0.00
2488		8714		9332.00/0.00
2488		5900		9492.00/0.00
2488		1472		1752.00/0.00
2489		6912		3.00/0.00
2489		4598		5719.00/0.00
2489		7954		5598.00/0.00
2490		5247		6529.00/0.00
2490		5638		4652.00/0.00
2490		7978		9851.00/0.00
2490		2065		15.00/0.00
2491		8461		5403.00/0.00
2491		7170		30.00/0.00
2491		6548		2752.00/0.00
2491		7509		3024.00/0.00
2491		19		8812.00/0.00
2491		2034		2202.00/0.00
2491		41		811.00/0.00
2491		1320		2290.00/0.00
2492		5259		3351.00/0.00
2492		805		7288.00/0.00
2492		246		941.00/0.00
2492		7505		5549.00/0.00
2492		9640		9760.00/0.00
2492		446		9613.00/0.00
2492		9455		1565.00/0.00
2492		5786		1371.00/0.00
2493		6525		2868.00/0.00
2493		9211		5189.00/0.00
2493		8688		3983.00/0.00
2493		649		7752.00/0.00
2493		785		7884.00/0.00
2493		1311		6077.00/0.00
2493		9282		1581.00/0.00
2493		7370		9959.00/0.00
2494		4292		5517.00/0.00
2494		6312		1381.00/0.00
2494		7125		3336.00/0.00
2494		6256		4707.00/0.00
2494		5091		536.00/0.00
2494		8199		1856.00/0.00
2495		9618		8784.00/0.00
2495		9685		452.00/0.00
2495		3764		8851.00/0.00
2495		962		1339.00/0.00
2495		7816		1938.00/0.00
2496		7974		1628.00/0.00
2496		2147		4278.00/0.00
2496		6016		2142.00/0.00
2496		9600		2930.00/0.00
2496		4275		8731.00/0.00
2497		6731		6190.00/0.00
2497		2567		1265.00/0.00
2497		9916		4747.00/0.00
2497		4977		6986.00/0.00
2497		208		9114.00/0.00
2497		744		7232.00/0.00
2497		4099		2396.00/0.00
2497		1197		5176.00/0.00
2497		1335		8995.00/0.00
2497		3494		2417.00/0.00
2497		8458		5821.00/0.00
2498		2566		1999.00/0.00
2498		4296		4073.00/0.00
2498		5904		3326.00/0.00
2498		1438		7238.00/0.00
2498		6323		4585.00/0.00
2498		4397		1028.00/0.00
2498		8950		4125.00/0.00
2499		5024		3293.00/0.00
2499		2728		5938.00/0.00
2499		8649		2301.00/0.00
2500		7803		1437.00/0.00
2500		3023		2549.00/0.00
2500		1346		43.00/0.00
2500		6846		7140.00/0.00
2500		6607		5239.00/0.00
2500		4300		1910.00/0.00
2500		1080		3613.00/0.00
2500		6496		1235.00/0.00
2500		6217		7104.00/0.00
2500		3621		3026.00/0.00
2501		1962		323.00/0.00
2501		1834		1013.00/0.00
2501		5980		7513.00/0.00
2501		2978		4400.00/0.00
2501		2766		2728.00/0.00
2501		6905		8261.00/0.00
2501		8432		7339.00/0.00
2501		2238		6265.00/0.00
2501		75		149.00/0.00
2502		8097		2362.00/0.00
2502		4283		9019.00/0.00
2502		5518		5474.00/0.00
2502		7055		8537.00/0.00
2502		1681		4825.00/0.00
2502		9362		3730.00/0.00
2503		1802		7501.00/0.00
2503		9101		8805.00/0.00
2503		6920		6432.00/0.00
2503		7253		1006.00/0.00
2503		330		3076.00/0.00
2503		6543		5688.00/0.00
2504		1356		2278.00/0.00
2504		8103		6478.00/0.00
2504		3317		5865.00/0.00
2504		2955		2773.00/0.00
2504		7659		3577.00/0.00
2504		7401		7972.00/0.00
2504		8297		325.00/0.00
2504		135		3286.00/0.00
2505		1910		8687.00/0.00
2505		6450		2895.00/0.00
2505		1553		4601.00/0.00
2505		4212		7734.00/0.00
2505		1083		4516.00/0.00
2505		5118		8969.00/0.00
2506		6609		8752.00/0.00
2506		2845		5434.00/0.00
2506		8144		5157.00/0.00
2506		6748		5327.00/0.00
2507		7351		5899.00/0.00
2507		8520		8233.00/0.00
2507		9540		7486.00/0.00
2507		7335		6503.00/0.00
2507		8962		5867.00/0.00
2507		2109		658.00/0.00
2508		4577		1571.00/0.00
2508		30		5928.00/0.00
2508		5050		4942.00/0.00
2508		7030		6230.00/0.00
2508		4429		9019.00/0.00
2508		4369		5673.00/0.00
2508		666		3741.00/0.00
2508		7537		7589.00/0.00
2508		7394		1315.00/0.00
2508		2115		3677.00/0.00
2508		4966		2375.00/0.00
2509		5676		5612.00/0.00
2509		791		5535.00/0.00
2509		7848		4648.00/0.00
2509		3474		8772.00/0.00
2509		4441		9078.00/0.00
2510		8359		1079.00/0.00
2510		8750		3136.00/0.00
2511		6394		6080.00/0.00
2511		9202		1984.00/0.00
2511		2760		5729.00/0.00
2511		1578		4448.00/0.00
2511		3613		8413.00/0.00
2511		7025		5326.00/0.00
2512		834		8517.00/0.00
2512		2080		1410.00/0.00
2512		9658		999.00/0.00
2512		7543		9266.00/0.00
2512		5145		8978.00/0.00
2512		7936		3482.00/0.00
