id		father		cost
8487		741		1.34
4944		1104		1.34
6096		4944		1.34
9357		3043		1.34
8891		4044		1.34
9081		7731		1.34
2997		3307		1.34
6945		9081		1.34
2642		2997		1.34
2641		5663		1.34
8695		728		1.34
8233		6224		1.34
7349		8157		1.34
2215		3578		1.34
7883		9891		1.34
1927		4418		1.34
5561		6273		1.34
9480		5022		1.34
243		8561		1.34
5605		3738		1.34
288		281		1.34
9171		3118		1.34
8665		6215		1.34
1056		3877		1.34
1478		1277		1.34
7456		7442		1.34
8062		5660		1.34
892		2729		1.34
2214		8461		1.34
8822		9648		1.34
7338		8062		1.34
446		2214		1.34
7367		3274		1.34
1510		44		1.34
4865		7843		1.34
3388		8323		1.34
5835		343		1.34
2831		575		1.35
6420		7156		1.35
9695		4558		1.35
352		8713		1.35
409		590		1.35
5615		2143		1.35
4519		1782		1.35
901		4834		1.35
1596		5844		1.35
5232		5839		1.35
3778		7815		1.35
8356		2278		1.35
6805		9155		1.35
2610		7696		1.35
1002		8253		1.35
9433		9625		1.35
7370		1908		1.35
6164		2656		1.35
9324		4098		1.35
7466		5975		1.35
7245		6863		1.35
8193		5378		1.35
6464		7014		1.35
8954		2956		1.35
7501		5040		1.35
6231		3953		1.35
8789		2014		1.35
7604		8485		1.35
2595		288		1.35
4676		8665		1.35
2207		1142		1.35
5849		3027		1.35
804		1851		1.35
1467		5221		1.35
9162		44		1.35
9633		1542		1.35
4583		9633		1.35
902		2236		1.35
6492		902		1.35
5419		6819		1.35
7646		4940		1.36
811		3715		1.36
6163		6886		1.36
7841		7009		1.36
3191		8226		1.36
4634		6684		1.36
8901		5113		1.36
8903		8524		1.36
9376		422		1.36
7175		5836		1.36
6567		4752		1.36
7692		7994		1.36
9382		7811		1.36
1486		4146		1.36
6944		8713		1.36
2176		1830		1.36
6329		8305		1.36
2981		4947		1.36
8887		909		1.36
6760		7876		1.36
100		5022		1.36
6589		782		1.36
8980		2989		1.36
6714		2179		1.36
3580		866		1.36
6838		6117		1.36
578		9566		1.36
1787		6601		1.36
7639		8225		1.36
5767		1908		1.36
7477		2632		1.36
5709		2263		1.36
4562		2215		1.36
5934		7883		1.36
1925		3687		1.36
3029		3877		1.36
874		1733		1.36
3750		4119		1.36
437		6604		1.36
1528		8491		1.36
9266		6484		1.36
3250		4873		1.36
24		8930		1.36
5118		1281		1.36
9137		1196		1.36
40		4306		1.36
6795		5072		1.36
4035		3928		1.36
5571		7071		1.36
2048		2787		1.36
6891		2104		1.36
6798		3614		1.36
8054		811		1.37
9714		6163		1.37
6237		7009		1.37
1278		6637		1.37
9539		670		1.37
7312		9539		1.37
5101		6226		1.37
3974		5425		1.37
5348		2484		1.37
9350		6778		1.37
5370		5728		1.37
1436		7099		1.37
6662		1273		1.37
2763		1567		1.37
3015		7373		1.37
8350		7692		1.37
9046		8970		1.37
7100		3915		1.37
7052		6329		1.37
7925		2436		1.37
5200		8866		1.37
1586		8887		1.37
5784		7816		1.37
3576		5061		1.37
7410		5024		1.37
7705		9115		1.37
7822		4402		1.37
8075		8143		1.37
3092		8891		1.37
8231		4861		1.37
7467		1251		1.37
8082		4356		1.37
6046		5182		1.37
3563		5663		1.37
5297		2968		1.37
3791		866		1.37
3524		2615		1.37
1425		8029		1.37
4122		2078		1.37
4210		4372		1.37
1934		5800		1.37
7632		4443		1.37
3432		9480		1.37
7413		9480		1.37
6397		3432		1.37
1405		5276		1.37
62		9131		1.37
1298		7604		1.37
8030		6215		1.37
5877		2768		1.37
9805		1528		1.37
7010		3977		1.37
4326		892		1.37
1209		6795		1.37
5173		2104		1.37
314		4694		1.38
8399		2186		1.38
3405		5001		1.38
7473		5833		1.38
9160		8096		1.38
9138		4634		1.38
4979		8901		1.38
4267		9328		1.38
1339		3100		1.38
1489		1462		1.38
4843		5489		1.38
2102		1990		1.38
3681		2979		1.38
3841		8350		1.38
4316		7016		1.38
8749		2988		1.38
4908		4751		1.38
6794		4908		1.38
5384		8797		1.38
4857		475		1.38
6655		3567		1.38
3744		7891		1.38
75		1025		1.38
1356		1025		1.38
164		9543		1.38
5760		8257		1.38
8761		1759		1.38
5207		1356		1.38
4352		8041		1.38
2271		901		1.38
4432		901		1.38
5830		5784		1.38
2539		72		1.38
8812		4834		1.38
9311		8247		1.38
384		5055		1.38
6506		4754		1.38
5832		6805		1.38
5807		5279		1.38
806		5807		1.38
1338		866		1.38
3483		9433		1.38
3173		8683		1.38
9487		3837		1.38
913		2602		1.38
6527		2832		1.38
6574		9698		1.38
4738		162		1.38
8425		4443		1.38
9498		8464		1.38
9028		649		1.38
1694		7448		1.38
7832		9171		1.38
4211		3640		1.38
9954		7826		1.38
4156		5877		1.38
5570		5027		1.38
4071		9332		1.38
6898		9227		1.38
1535		8992		1.38
9594		5695		1.38
2418		2712		1.39
1939		8648		1.39
8243		7841		1.39
7675		1151		1.39
3270		1601		1.39
1154		978		1.39
1976		5403		1.39
1206		5536		1.39
784		8247		1.39
6298		3975		1.39
837		2067		1.39
4587		7595		1.39
5213		7876		1.39
791		1681		1.39
4665		475		1.39
3067		6144		1.39
3840		3837		1.39
4662		8487		1.39
1108		9357		1.39
3541		1903		1.39
9532		1305		1.39
8159		3645		1.39
2863		6601		1.39
7684		8996		1.39
5991		9886		1.39
5280		4210		1.39
9906		7303		1.39
5950		7303		1.39
2226		8726		1.39
9469		1251		1.39
4839		4858		1.39
598		1454		1.39
2347		3432		1.39
6185		5378		1.39
3521		62		1.39
8328		3521		1.39
8274		6226		1.39
5931		9465		1.39
2962		6711		1.39
3702		4211		1.39
9904		9705		1.39
7790		8349		1.39
1359		9197		1.39
7239		2021		1.39
8182		9481		1.39
7136		1155		1.39
7248		5116		1.39
23		3274		1.39
8151		6117		1.39
6690		8509		1.39
7137		9329		1.39
6011		2418		1.40
904		1330		1.40
8712		459		1.40
8855		1191		1.40
6884		2484		1.40
9570		1151		1.40
6586		1004		1.40
2189		1830		1.40
9286		9376		1.40
8019		4406		1.40
5988		4843		1.40
429		8556		1.40
6606		9550		1.40
7432		6331		1.40
1574		2763		1.40
9298		8350		1.40
9821		5151		1.40
5614		3094		1.40
7598		6531		1.40
4008		2143		1.40
7700		3658		1.40
9920		6655		1.40
6379		1903		1.40
7592		2953		1.40
2408		2953		1.40
5831		8000		1.40
9090		4919		1.40
496		9304		1.40
5522		4980		1.40
5882		1167		1.40
5016		6199		1.40
8171		2404		1.40
5076		8029		1.40
6550		1380		1.40
5356		7150		1.40
1214		550		1.40
9106		963		1.40
3460		5076		1.40
4755		5934		1.40
2159		909		1.40
7762		8485		1.40
6300		5800		1.40
7319		6350		1.40
881		5877		1.40
4654		308		1.40
4745		6815		1.40
4451		229		1.40
1292		9109		1.40
7209		1510		1.40
7729		5570		1.40
3340		9332		1.40
4639		4865		1.40
3358		4639		1.40
5625		2211		1.40
7545		5419		1.40
6541		2712		1.41
3034		314		1.41
4883		5576		1.41
5893		7841		1.41
6995		4979		1.41
3311		1151		1.41
104		4051		1.41
2825		2230		1.41
1866		2230		1.41
7314		7805		1.41
8658		6331		1.41
1483		3385		1.41
1223		5868		1.41
4581		8350		1.41
20		656		1.41
9696		7357		1.41
1737		8564		1.41
9706		6352		1.41
5114		3915		1.41
6218		6944		1.41
1315		5728		1.41
8880		7994		1.41
302		5117		1.41
7871		1943		1.41
1213		2318		1.41
7773		3493		1.41
9132		3129		1.41
3651		2025		1.41
2481		2563		1.41
