Max flow: 276820
Edges
From		To		Capacity/Flow
173		520		9944.00/0.00
173		765		4588.00/0.00
173		682		1876.00/0.00
173		785		9694.00/0.00
173		446		1379.00/0.00
173		881		7785.00/0.00
174		966		3888.00/0.00
174		355		8552.00/0.00
174		726		9538.00/0.00
174		783		5790.00/0.00
174		760		356.00/0.00
174		43		8035.00/0.00
174		110		7167.00/0.00
174		536		1172.00/0.00
174		935		9810.00/0.00
175		748		6211.00/0.00
176		438		9857.00/0.00
176		935		7151.00/0.00
176		412		9355.00/0.00
177		662		5620.00/0.00
177		406		4868.00/0.00
177		782		9020.00/0.00
177		468		9306.00/0.00
178		224		664.00/0.00
178		110		7882.00/0.00
178		37		970.00/0.00
178		117		4063.00/0.00
178		238		7419.00/0.00
179		55		4486.00/602.00
179		782		7000.00/0.00
179		130		7669.00/0.00
179		313		1800.00/0.00
179		906		8769.00/0.00
179		168		4360.00/0.00
179		236		4533.00/0.00
180		486		4624.00/0.00
180		219		2299.00/0.00
180		857		984.00/0.00
180		76		5212.00/0.00
180		350		8403.00/0.00
180		583		6261.00/0.00
181		516		8586.00/0.00
181		744		9290.00/0.00
181		721		4591.00/0.00
181		683		4345.00/0.00
181		174		8856.00/0.00
181		331		8385.00/0.00
181		957		3578.00/0.00
181		900		1209.00/0.00
181		524		8822.00/0.00
181		876		4221.00/0.00
181		663		3183.00/0.00
182		961		9878.00/0.00
182		457		7168.00/0.00
182		890		692.00/0.00
182		435		79.00/0.00
183		419		7984.00/0.00
183		735		9344.00/0.00
183		931		3067.00/0.00
183		519		5969.00/0.00
183		880		7819.00/0.00
183		205		5874.00/0.00
184		316		1882.00/0.00
184		510		5467.00/0.00
184		537		8921.00/0.00
184		483		1402.00/0.00
184		926		7591.00/0.00
184		289		1433.00/0.00
184		67		1337.00/0.00
184		463		5554.00/0.00
185		642		5466.00/0.00
185		334		6526.00/0.00
185		630		5937.00/0.00
185		11		7955.00/0.00
185		308		8638.00/0.00
186		506		8067.00/0.00
186		350		8495.00/0.00
186		5		7652.00/0.00
186		463		4909.00/0.00
186		796		4456.00/0.00
186		604		9535.00/0.00
187		804		93.00/0.00
187		551		6293.00/0.00
187		897		2481.00/0.00
187		425		8436.00/0.00
187		181		970.00/0.00
187		107		4268.00/0.00
188		983		4428.00/0.00
188		507		1290.00/0.00
188		780		9331.00/0.00
188		270		8832.00/0.00
189		984		4672.00/0.00
189		859		6850.00/0.00
189		19		9871.00/0.00
189		162		7543.00/1841.00
189		721		7302.00/0.00
190		854		8567.00/0.00
190		609		954.00/0.00
190		650		5365.00/0.00
190		398		7286.00/0.00
190		739		2088.00/0.00
190		238		2445.00/0.00
191		308		1542.00/0.00
191		603		4539.00/0.00
191		841		127.00/0.00
191		197		6582.00/0.00
191		4		6329.00/0.00
191		154		5921.00/0.00
192		181		5065.00/0.00
192		120		5252.00/0.00
192		586		2177.00/0.00
193		218		1833.00/0.00
193		480		1888.00/0.00
193		8		1631.00/0.00
194		696		845.00/0.00
194		246		11.00/0.00
194		678		7392.00/0.00
194		50		8513.00/0.00
194		329		1704.00/0.00
195		720		5105.00/0.00
195		3		5572.00/0.00
195		238		6278.00/0.00
195		537		3034.00/0.00
195		501		108.00/0.00
195		706		5416.00/0.00
196		610		1358.00/0.00
196		230		6902.00/0.00
196		716		5198.00/4964.00
196		878		7828.00/0.00
196		851		9244.00/0.00
196		599		1040.00/1040.00
196		641		2889.00/0.00
196		945		4830.00/0.00
196		502		2932.00/0.00
196		398		3397.00/0.00
197		77		1035.00/0.00
197		59		2214.00/0.00
197		876		2184.00/0.00
197		694		7580.00/0.00
197		945		8906.00/0.00
197		766		5347.00/0.00
197		835		8479.00/0.00
197		224		5062.00/0.00
197		4		2607.00/0.00
197		456		4643.00/0.00
197		641		2741.00/0.00
198		320		9741.00/0.00
198		692		6190.00/0.00
198		242		9265.00/0.00
198		803		8564.00/0.00
198		937		766.00/0.00
198		720		1901.00/0.00
199		250		5192.00/0.00
199		81		9521.00/0.00
199		748		6913.00/0.00
199		280		3122.00/0.00
199		875		3847.00/0.00
199		58		1822.00/0.00
200		187		10000.00/0.00
200		734		4185.00/0.00
200		481		3300.00/0.00
200		397		1538.00/0.00
200		678		6837.00/0.00
201		89		5952.00/0.00
201		798		6618.00/0.00
201		636		8344.00/0.00
201		19		8621.00/0.00
201		386		1232.00/1232.00
201		545		9826.00/0.00
201		632		7940.00/0.00
202		956		7746.00/0.00
202		134		2526.00/0.00
202		356		2493.00/0.00
202		422		8039.00/0.00
202		128		4496.00/0.00
202		540		6703.00/0.00
203		209		6997.00/0.00
203		317		3809.00/1516.00
203		929		1292.00/0.00
203		93		3934.00/0.00
203		498		2072.00/0.00
203		167		8145.00/0.00
204		391		5780.00/0.00
204		652		252.00/0.00
204		263		9621.00/0.00
204		121		7071.00/0.00
204		267		5356.00/528.00
204		606		3794.00/0.00
204		450		4191.00/0.00
204		96		8311.00/0.00
204		605		3177.00/0.00
205		193		6458.00/0.00
205		740		717.00/0.00
205		894		88.00/0.00
205		189		1994.00/0.00
205		665		9271.00/0.00
206		921		3659.00/0.00
206		271		2543.00/0.00
206		386		6866.00/5325.00
206		327		6119.00/0.00
206		455		5040.00/0.00
207		437		3557.00/0.00
207		738		1061.00/0.00
207		40		2570.00/0.00
207		408		6426.00/0.00
207		851		1702.00/0.00
207		987		3525.00/0.00
207		679		9261.00/0.00
207		494		9066.00/0.00
208		17		1693.00/0.00
208		399		6010.00/0.00
208		2		3873.00/3873.00
208		253		308.00/0.00
208		620		9446.00/0.00
208		225		4688.00/0.00
208		356		8407.00/0.00
208		415		1128.00/0.00
209		554		8894.00/0.00
209		846		7841.00/0.00
209		26		5947.00/0.00
209		178		2950.00/0.00
209		332		9349.00/3885.00
210		883		7896.00/0.00
210		789		9993.00/0.00
210		342		8953.00/2243.00
210		661		9979.00/0.00
210		572		1824.00/0.00
210		44		2166.00/0.00
210		711		8492.00/0.00
210		951		8920.00/0.00
211		467		524.00/0.00
211		362		6098.00/0.00
211		766		9933.00/0.00
211		409		297.00/0.00
211		328		9723.00/0.00
211		413		5086.00/0.00
211		978		3937.00/0.00
211		497		5175.00/0.00
212		268		8082.00/0.00
212		180		9300.00/0.00
212		763		9904.00/0.00
213		978		5917.00/0.00
213		856		9952.00/0.00
213		625		5867.00/0.00
213		807		8279.00/0.00
213		233		2259.00/0.00
213		146		5659.00/0.00
213		407		9124.00/0.00
214		48		3797.00/0.00
214		191		9156.00/0.00
214		583		376.00/0.00
214		737		1638.00/0.00
215		422		5074.00/0.00
215		949		905.00/0.00
215		862		5202.00/0.00
215		824		86.00/0.00
215		751		5115.00/0.00
215		799		6784.00/0.00
216		2		1296.00/1296.00
216		911		8299.00/0.00
216		52		8605.00/0.00
216		559		3090.00/0.00
216		513		6455.00/0.00
216		894		8113.00/0.00
217		208		1162.00/1162.00
217		711		2224.00/2224.00
217		95		6872.00/287.00
217		971		4320.00/300.00
217		710		2131.00/2131.00
217		311		3729.00/3057.00
217		322		7798.00/225.00
217		107		7522.00/0.00
218		179		6081.00/0.00
218		176		1914.00/0.00
218		394		2362.00/0.00
218		437		1462.00/0.00
218		794		226.00/0.00
218		223		2762.00/0.00
218		310		6809.00/0.00
219		921		1588.00/0.00
219		290		2561.00/0.00
219		653		354.00/0.00
219		436		9058.00/663.00
219		807		1051.00/1051.00
219		940		363.00/363.00
219		328		1790.00/0.00
219		315		4425.00/0.00
220		466		5439.00/0.00
220		657		126.00/0.00
220		576		4831.00/0.00
220		107		7350.00/0.00
221		646		2416.00/0.00
221		401		7162.00/0.00
221		157		8662.00/0.00
221		861		694.00/0.00
221		551		2549.00/0.00
221		457		4582.00/0.00
221		481		9188.00/0.00
222		233		3979.00/0.00
222		793		7624.00/0.00
222		257		1047.00/0.00
223		551		4193.00/0.00
223		86		1684.00/0.00
223		698		6482.00/0.00
223		13		309.00/0.00
224		911		1673.00/0.00
224		841		3957.00/0.00
224		602		4248.00/0.00
224		215		3023.00/0.00
224		381		6624.00/0.00
224		771		7621.00/0.00
224		940		256.00/0.00
224		828		2344.00/0.00
225		960		1018.00/0.00
225		559		1055.00/0.00
225		153		4192.00/0.00
225		409		5214.00/0.00
225		16		4361.00/0.00
225		37		7037.00/0.00
225		278		1815.00/0.00
225		260		5483.00/0.00
226		142		7533.00/0.00
226		719		942.00/0.00
226		604		1429.00/0.00
226		105		5862.00/0.00
226		390		6697.00/0.00
226		187		7583.00/0.00
226		41		4395.00/0.00
226		164		7806.00/0.00
227		955		6112.00/0.00
227		698		104.00/104.00
227		441		9012.00/7170.00
227		36		5276.00/0.00
228		24		9804.00/70.00
228		518		4486.00/0.00
228		428		9025.00/0.00
228		452		9109.00/0.00
229		294		461.00/0.00
229		742		2077.00/0.00
229		46		1101.00/0.00
229		261		9104.00/0.00
230		88		7763.00/0.00
231		282		4510.00/0.00
231		412		5926.00/0.00
231		644		2189.00/0.00
231		208		5370.00/504.00
231		872		7212.00/0.00
231		778		4098.00/0.00
231		592		1939.00/0.00
232		362		4523.00/0.00
232		642		9378.00/0.00
232		599		7851.00/0.00
232		337		8957.00/0.00
232		582		7582.00/0.00
232		376		9673.00/0.00
232		604		9853.00/0.00
233		431		2421.00/0.00
233		187		9978.00/0.00
233		527		4748.00/0.00
234		284		8678.00/0.00
234		626		4378.00/0.00
234		299		5261.00/0.00
235		354		5884.00/0.00
235		644		7264.00/0.00
235		393		9433.00/0.00
235		800		6964.00/0.00
235		544		9249.00/0.00
235		701		7542.00/0.00
236		650		2842.00/0.00
236		864		5415.00/0.00
236		455		6446.00/0.00
236		26		6540.00/0.00
236		581		9275.00/0.00
237		86		5495.00/0.00
237		770		5736.00/0.00
237		24		3811.00/0.00
237		181		3567.00/0.00
237		788		4479.00/0.00
237		900		6347.00/0.00
237		177		8143.00/0.00
238		905		1765.00/0.00
238		879		8821.00/0.00
238		409		6452.00/0.00
238		760		1403.00/0.00
239		426		4018.00/0.00
239		448		945.00/0.00
239		212		8966.00/0.00
239		901		5857.00/0.00
240		951		2514.00/0.00
240		205		3492.00/0.00
240		549		7381.00/0.00
240		84		5744.00/0.00
240		193		1473.00/0.00
240		47		9557.00/0.00
241		360		2717.00/0.00
241		18		7079.00/0.00
241		808		6852.00/0.00
241		247		6297.00/0.00
241		641		2012.00/0.00
241		467		135.00/0.00
241		153		3536.00/0.00
242		581		8041.00/0.00
242		240		8083.00/0.00
242		159		3158.00/0.00
242		513		6504.00/0.00
242		451		1707.00/0.00
242		355		9293.00/0.00
242		608		5148.00/0.00
242		935		326.00/0.00
242		315		4486.00/0.00
242		614		6873.00/0.00
243		206		7757.00/572.00
243		620		9843.00/0.00
243		523		6741.00/0.00
243		858		563.00/0.00
243		944		97.00/0.00
243		449		8601.00/0.00
243		892		8280.00/0.00
244		410		9616.00/0.00
244		909		3481.00/0.00
244		289		3968.00/0.00
244		77		2582.00/0.00
244		635		1584.00/0.00
244		962		34.00/0.00
244		694		4819.00/0.00
244		233		5491.00/0.00
245		391		9165.00/0.00
245		8		5362.00/0.00
245		260		8882.00/7416.00
245		665		9808.00/0.00
245		633		5399.00/0.00
246		263		4891.00/0.00
246		883		5338.00/0.00
246		6		3699.00/0.00
246		371		9156.00/0.00
246		605		3274.00/0.00
246		315		6440.00/0.00
246		517		9456.00/0.00
246		279		4922.00/0.00
247		942		3237.00/0.00
247		494		8329.00/0.00
247		609		3222.00/0.00
247		224		9717.00/0.00
248		345		6448.00/0.00
248		643		2026.00/0.00
248		741		2877.00/0.00
248		652		1694.00/0.00
248		158		2009.00/0.00
248		449		8606.00/0.00
249		492		2732.00/0.00
249		163		6683.00/0.00
249		589		3585.00/0.00
250		798		1333.00/0.00
250		627		2266.00/0.00
250		820		1900.00/0.00
250		6		5247.00/0.00
251		56		1549.00/0.00
251		409		9154.00/2344.00
251		779		2428.00/250.00
251		278		4908.00/0.00
251		960		249.00/249.00
251		45		8918.00/0.00
252		412		2330.00/0.00
252		886		394.00/0.00
252		76		3496.00/0.00
252		446		751.00/0.00
252		661		6447.00/0.00
253		653		3095.00/0.00
253		679		5854.00/0.00
253		260		626.00/0.00
253		481		7180.00/0.00
254		200		1559.00/0.00
254		504		1088.00/0.00
254		318		3203.00/0.00
254		585		7168.00/0.00
254		630		5794.00/0.00
254		908		7239.00/0.00
254		76		7702.00/0.00
254		603		1051.00/0.00
255		930		7009.00/0.00
255		729		4038.00/0.00
255		751		4243.00/0.00
255		53		5105.00/0.00
256		940		5444.00/0.00
256		848		7028.00/0.00
256		408		8412.00/0.00
256		608		7356.00/0.00
256		672		4765.00/0.00
256		220		8453.00/0.00
257		1000		5984.00/0.00
257		361		9463.00/0.00
257		925		9981.00/0.00
257		617		9568.00/0.00
257		14		5834.00/0.00
257		662		5563.00/0.00
258		229		4453.00/0.00
258		53		8232.00/177.00
258		428		2719.00/0.00
258		815		154.00/0.00
258		319		404.00/0.00
258		606		5645.00/0.00
258		443		4278.00/0.00
258		421		9997.00/0.00
259		406		4635.00/0.00
259		549		2376.00/0.00
259		574		1431.00/0.00
259		503		1144.00/0.00
260		334		7150.00/0.00
260		355		6102.00/0.00
260		285		8226.00/8147.00
260		100		2003.00/0.00
260		559		6914.00/0.00
260		951		5458.00/0.00
261		989		3378.00/0.00
261		115		1034.00/0.00
261		594		6363.00/0.00
261		508		6153.00/0.00
261		356		4272.00/0.00
262		860		6982.00/0.00
262		355		8998.00/0.00
262		3		2737.00/0.00
262		967		4706.00/0.00
262		452		5225.00/0.00
263		719		6819.00/0.00
263		615		235.00/0.00
263		5		9779.00/0.00
263		406		8999.00/0.00
263		828		8598.00/0.00
263		987		9180.00/0.00
263		148		594.00/0.00
264		431		1822.00/0.00
264		444		6812.00/0.00
264		184		7474.00/0.00
264		922		1649.00/0.00
265		126		2238.00/0.00
265		668		2086.00/0.00
265		90		5729.00/2844.00
265		475		3609.00/0.00
265		101		3850.00/0.00
265		176		7459.00/0.00
265		248		4820.00/0.00
265		514		9857.00/0.00
265		496		4323.00/0.00
265		680		2247.00/0.00
265		280		1951.00/0.00
266		676		1433.00/0.00
266		712		9855.00/0.00
267		2		4326.00/2573.00
267		792		1822.00/0.00
267		989		4143.00/0.00
267		766		8582.00/0.00
267		172		3436.00/0.00
267		419		2855.00/0.00
268		254		1497.00/0.00
268		701		4395.00/0.00
268		761		8549.00/0.00
268		927		6117.00/0.00
269		11		8459.00/0.00
269		436		2097.00/0.00
269		559		8077.00/0.00
269		431		548.00/0.00
269		494		6048.00/0.00
269		634		261.00/0.00
269		632		5355.00/0.00
270		134		183.00/0.00
271		506		9589.00/0.00
271		66		7874.00/2920.00
271		754		1579.00/0.00
271		802		5960.00/0.00
271		197		7619.00/0.00
272		498		6391.00/0.00
272		942		5149.00/0.00
272		917		9997.00/0.00
273		186		2972.00/0.00
273		783		7644.00/1679.00
273		275		6909.00/0.00
273		451		1943.00/0.00
273		333		1515.00/0.00
273		228		8255.00/70.00
273		663		1131.00/0.00
273		866		8565.00/0.00
273		967		8879.00/0.00
274		147		6644.00/0.00
274		928		9021.00/0.00
274		151		2694.00/0.00
274		597		1388.00/0.00
274		613		6058.00/0.00
274		413		9205.00/0.00
275		914		8019.00/0.00
275		179		9796.00/0.00
275		52		5981.00/0.00
275		498		8830.00/0.00
275		477		9005.00/0.00
275		22		9543.00/0.00
275		348		7278.00/0.00
275		259		8338.00/0.00
276		67		558.00/0.00
276		843		4952.00/0.00
276		42		1165.00/0.00
276		468		2624.00/0.00
277		121		1831.00/0.00
277		771		6403.00/0.00
278		186		2116.00/0.00
278		846		5980.00/0.00
278		478		1509.00/0.00
278		608		287.00/0.00
278		247		6725.00/0.00
278		513		3509.00/0.00
278		356		4301.00/0.00
279		588		451.00/0.00
279		617		382.00/0.00
279		47		6394.00/0.00
279		181		3265.00/0.00
279		144		1094.00/0.00
279		618		5589.00/0.00
279		488		9587.00/0.00
280		993		6000.00/0.00
280		177		6045.00/0.00
280		594		2345.00/0.00
280		829		5643.00/0.00
280		195		613.00/0.00
280		971		3669.00/0.00
280		187		162.00/0.00
281		460		8575.00/0.00
281		328		2663.00/0.00
281		149		7256.00/1939.00
281		37		9743.00/0.00
281		370		265.00/0.00
281		771		6729.00/0.00
281		960		1467.00/0.00
282		705		7678.00/0.00
282		623		1368.00/1086.00
282		949		8992.00/0.00
282		62		5831.00/0.00
282		353		3613.00/0.00
283		584		7250.00/0.00
283		100		5613.00/0.00
283		26		632.00/0.00
283		310		4262.00/0.00
283		37		4970.00/0.00
283		828		2919.00/0.00
284		670		9865.00/0.00
284		397		51.00/0.00
284		212		2471.00/0.00
284		519		7647.00/0.00
284		858		6450.00/0.00
284		84		3963.00/0.00
284		500		2713.00/0.00
284		11		3007.00/0.00
284		393		8173.00/0.00
285		721		7392.00/0.00
285		352		985.00/0.00
285		2		8534.00/8534.00
285		296		9991.00/0.00
286		475		5884.00/0.00
286		62		2806.00/0.00
286		401		6535.00/851.00
286		664		7124.00/1548.00
286		663		8000.00/0.00
286		522		4342.00/0.00
287		971		1602.00/0.00
287		678		3167.00/0.00
287		675		443.00/0.00
287		687		2488.00/0.00
287		914		6246.00/4171.00
287		94		7078.00/0.00
288		305		9666.00/0.00
288		894		6582.00/0.00
288		203		7604.00/0.00
288		446		7871.00/0.00
288		193		9393.00/0.00
288		472		5933.00/0.00
288		55		2997.00/0.00
289		100		5964.00/0.00
289		225		611.00/0.00
289		608		9022.00/0.00
289		413		3265.00/0.00
289		205		9081.00/0.00
289		460		695.00/0.00
290		941		4454.00/0.00
290		865		2612.00/0.00
290		796		8424.00/0.00
291		798		4913.00/0.00
291		170		2567.00/0.00
291		271		2497.00/0.00
291		699		5356.00/0.00
291		769		4236.00/0.00
292		61		3625.00/0.00
292		412		4900.00/0.00
292		317		2717.00/0.00
293		733		4634.00/0.00
293		2		3566.00/3222.00
293		325		9257.00/0.00
293		426		6178.00/0.00
293		680		736.00/0.00
294		20		3938.00/0.00
294		943		9123.00/0.00
294		923		9939.00/0.00
294		521		8394.00/0.00
294		712		3570.00/0.00
294		713		2450.00/0.00
295		179		1373.00/602.00
295		425		5386.00/0.00
295		132		1.00/0.00
295		976		6011.00/0.00
295		570		5511.00/0.00
295		160		3771.00/0.00
295		71		654.00/0.00
295		389		5517.00/0.00
295		69		3414.00/1738.00
295		778		5422.00/0.00
296		797		7468.00/0.00
296		985		3506.00/0.00
296		861		2354.00/0.00
296		862		4409.00/0.00
296		573		8045.00/0.00
296		284		1991.00/0.00
297		492		5453.00/0.00
297		320		5379.00/0.00
297		990		9104.00/0.00
297		519		2142.00/0.00
297		939		6798.00/0.00
297		903		9780.00/0.00
298		116		7121.00/0.00
298		980		9629.00/0.00
298		270		3077.00/0.00
298		382		5201.00/0.00
299		339		4200.00/4200.00
299		821		3508.00/2166.00
299		787		1171.00/1171.00
299		65		940.00/940.00
300		156		5533.00/0.00
300		610		7390.00/0.00
300		552		3680.00/0.00
300		139		6765.00/0.00
300		128		3541.00/0.00
300		846		5802.00/0.00
300		117		8078.00/117.00
301		105		3354.00/887.00
301		881		9300.00/0.00
302		909		9446.00/0.00
302		88		6427.00/0.00
302		183		3579.00/0.00
302		355		2946.00/0.00
303		141		7178.00/578.00
303		378		5916.00/0.00
303		907		8873.00/0.00
303		124		9599.00/1937.00
303		167		6616.00/0.00
303		152		6512.00/3222.00
303		364		7934.00/0.00
303		684		135.00/135.00
303		712		5325.00/0.00
303		988		8286.00/0.00
303		777		1071.00/0.00
304		545		5808.00/0.00
304		643		4517.00/0.00
304		372		8275.00/0.00
304		496		1696.00/0.00
304		727		9551.00/0.00
304		106		4333.00/0.00
305		503		3062.00/0.00
305		145		1033.00/0.00
305		655		8545.00/0.00
305		42		5147.00/0.00
305		948		3917.00/0.00
305		341		4726.00/0.00
305		124		8916.00/0.00
305		867		7148.00/0.00
305		404		9370.00/0.00
305		14		2273.00/0.00
305		58		4050.00/0.00
306		829		2940.00/0.00
306		654		8343.00/0.00
307		162		6465.00/0.00
307		399		1510.00/0.00
307		662		7277.00/0.00
308		685		1896.00/0.00
308		728		553.00/0.00
308		944		1944.00/0.00
308		555		5243.00/0.00
308		695		4118.00/0.00
308		52		2798.00/0.00
308		768		4400.00/0.00
308		363		9177.00/0.00
308		173		6510.00/0.00
308		899		142.00/0.00
309		384		5053.00/0.00
309		786		7077.00/0.00
309		318		9696.00/0.00
309		148		6973.00/0.00
309		185		3906.00/0.00
309		815		5509.00/0.00
310		2		2889.00/2889.00
310		641		2100.00/0.00
310		776		6495.00/0.00
310		894		188.00/0.00
310		559		7187.00/0.00
311		420		1953.00/1953.00
311		696		4037.00/0.00
311		367		4544.00/0.00
311		617		6720.00/1104.00
311		406		4800.00/0.00
312		132		4396.00/0.00
312		106		6990.00/0.00
312		472		2554.00/0.00
312		52		5256.00/0.00
312		865		7416.00/0.00
312		613		9797.00/0.00
312		151		9057.00/0.00
312		547		9451.00/0.00
313		750		7299.00/0.00
313		151		6179.00/0.00
313		121		8428.00/0.00
313		159		4463.00/0.00
313		474		9731.00/0.00
313		523		9527.00/0.00
314		934		39.00/0.00
314		710		8306.00/0.00
314		507		4297.00/0.00
314		881		7988.00/0.00
314		213		7123.00/0.00
314		711		9796.00/0.00
314		281		9336.00/0.00
314		458		5965.00/0.00
314		71		9839.00/0.00
315		111		3275.00/0.00
315		480		4219.00/0.00
315		193		580.00/0.00
315		847		9838.00/0.00
315		161		7257.00/0.00
316		813		2409.00/0.00
316		2		5957.00/5957.00
316		85		6764.00/0.00
317		18		4104.00/0.00
317		38		1643.00/0.00
317		370		9032.00/0.00
317		850		6575.00/0.00
317		834		72.00/0.00
317		674		3489.00/0.00
317		225		8485.00/0.00
317		471		6833.00/0.00
317		168		5389.00/0.00
317		389		8827.00/0.00
317		862		2082.00/0.00
317		318		6710.00/0.00
317		2		3740.00/3740.00
317		953		3307.00/0.00
318		540		1493.00/0.00
318		958		9494.00/0.00
318		579		2117.00/0.00
318		814		8008.00/0.00
319		80		7210.00/0.00
319		50		8365.00/0.00
319		531		5569.00/0.00
320		654		5948.00/0.00
320		802		6413.00/0.00
320		153		3193.00/0.00
320		353		5957.00/0.00
321		319		2605.00/0.00
321		198		8191.00/0.00
321		894		5788.00/0.00
321		332		1670.00/331.00
321		298		3360.00/0.00
322		599		5514.00/176.00
322		491		5470.00/0.00
322		469		7384.00/0.00
322		557		6796.00/0.00
322		870		7590.00/49.00
323		748		6667.00/0.00
323		227		2462.00/0.00
323		216		320.00/0.00
323		786		139.00/0.00
324		2		7223.00/7223.00
324		241		9364.00/0.00
324		574		8379.00/0.00
324		395		9936.00/0.00
324		710		4968.00/0.00
324		157		1807.00/0.00
324		58		1060.00/0.00
324		216		4011.00/0.00
325		467		2777.00/0.00
325		440		2210.00/0.00
325		420		6834.00/0.00
325		5		2467.00/0.00
325		360		5668.00/0.00
325		635		2283.00/0.00
326		916		7451.00/0.00
326		186		2782.00/0.00
326		562		2700.00/0.00
326		556		1893.00/0.00
326		909		2603.00/0.00
326		472		1242.00/0.00
326		253		7728.00/0.00
327		656		9875.00/0.00
327		363		9.00/0.00
327		890		5652.00/0.00
327		525		4688.00/0.00
327		382		8266.00/0.00
327		168		1337.00/0.00
327		673		2875.00/0.00
328		652		3662.00/0.00
328		8		386.00/0.00
328		981		2575.00/0.00
328		394		6450.00/0.00
328		766		6283.00/0.00
328		527		6612.00/0.00
329		737		6403.00/0.00
329		297		5859.00/0.00
329		39		9855.00/0.00
329		179		7590.00/0.00
329		405		8927.00/0.00
329		4		6299.00/0.00
330		529		4508.00/0.00
330		21		9235.00/0.00
330		209		5936.00/0.00
330		697		3869.00/0.00
330		727		7141.00/0.00
330		747		8292.00/0.00
330		509		2555.00/0.00
331		436		1725.00/0.00
331		565		9348.00/0.00
331		363		3850.00/0.00
331		37		62.00/0.00
331		899		6217.00/0.00
331		742		1371.00/0.00
331		502		1583.00/0.00
332		218		1343.00/0.00
332		356		6773.00/0.00
332		156		9123.00/0.00
332		641		4721.00/0.00
332		2		4216.00/4216.00
332		895		3876.00/0.00
332		412		7907.00/0.00
333		518		5298.00/0.00
333		632		3716.00/0.00
333		643		9429.00/0.00
333		773		5308.00/0.00
333		252		1226.00/0.00
333		813		8911.00/0.00
333		823		4559.00/0.00
333		179		6838.00/0.00
333		698		8100.00/0.00
333		753		8802.00/0.00
334		559		6098.00/2155.00
334		8		1590.00/0.00
334		408		9831.00/1582.00
334		205		6650.00/0.00
334		310		5782.00/2889.00
334		37		1522.00/0.00
335		645		2058.00/0.00
335		169		8925.00/0.00
336		392		6227.00/0.00
336		628		4864.00/0.00
336		320		4818.00/0.00
336		126		2150.00/0.00
337		738		7355.00/0.00
337		264		4292.00/0.00
337		170		334.00/0.00
337		392		1579.00/0.00
337		897		6842.00/0.00
337		898		2972.00/0.00
337		935		6366.00/0.00
338		171		2559.00/0.00
338		791		9638.00/0.00
338		554		4110.00/0.00
339		206		9211.00/4200.00
339		302		6765.00/0.00
339		344		3925.00/0.00
339		685		5140.00/0.00
339		447		246.00/0.00
340		745		1318.00/0.00
340		108		6584.00/0.00
340		381		8005.00/0.00
340		218		984.00/0.00
340		383		8086.00/0.00
340		56		3890.00/0.00
340		792		8381.00/0.00
340		278		7713.00/0.00
341		936		9408.00/3677.00
341		97		2083.00/0.00
342		997		1959.00/0.00
342		56		1723.00/0.00
342		547		9937.00/1993.00
342		320		4221.00/0.00
342		2		8663.00/8663.00
342		38		9897.00/0.00
342		967		8110.00/0.00
343		191		6694.00/0.00
343		46		5663.00/0.00
343		3		8431.00/0.00
343		639		7277.00/0.00
343		502		769.00/0.00
343		406		3749.00/0.00
343		268		5477.00/0.00
344		37		6877.00/0.00
344		372		6174.00/0.00
344		72		7728.00/0.00
344		14		9979.00/0.00
344		111		970.00/0.00
345		709		3102.00/0.00
345		945		8331.00/0.00
345		530		1819.00/0.00
345		665		4753.00/0.00
345		128		4651.00/0.00
345		654		3840.00/0.00
345		82		6166.00/0.00
346		24		4934.00/0.00
346		916		2088.00/0.00
346		545		7779.00/0.00
346		536		7136.00/1041.00
346		747		8815.00/0.00
346		447		159.00/0.00
346		81		1549.00/0.00
346		236		7730.00/0.00
346		636		707.00/0.00
347		371		8639.00/0.00
347		284		7793.00/0.00
347		148		112.00/0.00
347		2		6840.00/6840.00
347		354		9281.00/0.00
347		933		1484.00/0.00
348		377		7122.00/0.00
348		905		6261.00/0.00
348		604		7648.00/0.00
348		967		3367.00/0.00
348		102		5301.00/0.00
348		769		5427.00/0.00
348		302		1430.00/0.00
348		549		5801.00/0.00
348		268		5075.00/0.00
348		670		7345.00/0.00
348		890		1831.00/0.00
349		350		3412.00/0.00
349		751		8498.00/0.00
349		40		1412.00/0.00
349		620		2877.00/0.00
349		464		187.00/0.00
349		343		9506.00/0.00
349		640		2296.00/0.00
349		942		6555.00/0.00
349		918		8288.00/198.00
349		196		6638.00/0.00
350		380		6245.00/0.00
350		328		7446.00/0.00
350		622		5210.00/0.00
350		535		7179.00/3134.00
350		771		8036.00/0.00
350		8		9846.00/96.00
350		379		5222.00/0.00
351		307		6765.00/0.00
351		109		4849.00/0.00
351		278		2873.00/0.00
351		276		8237.00/0.00
351		407		6057.00/0.00
352		584		4933.00/0.00
352		104		6919.00/0.00
352		853		9009.00/0.00
352		127		4211.00/0.00
353		854		1769.00/0.00
353		86		1791.00/0.00
353		864		9646.00/0.00
353		100		8452.00/0.00
353		738		2246.00/0.00
354		806		1348.00/0.00
354		646		7080.00/0.00
354		510		7001.00/0.00
354		677		5422.00/0.00
354		666		9234.00/0.00
355		394		3297.00/0.00
355		960		5000.00/0.00
355		460		1608.00/1192.00
355		409		6515.00/0.00
355		910		1487.00/0.00
355		901		7232.00/0.00
356		157		36.00/0.00
356		383		1775.00/0.00
