(total cost: 2247.07)
id		father		cost
4689		9368		0.18
3087		4689		0.06
7011		3087		0.03
3468		3087		0.05
2328		2786		0.19
7300		2328		0.12
2378		2328		0.20
9464		3468		0.21
5482		4689		0.21
4394		5482		0.19
6126		4394		0.11
7020		4394		0.13
7421		7020		0.04
7667		7421		0.09
3842		7020		0.14
7274		6126		0.17
9681		7274		0.02
6021		9464		0.21
6155		6021		0.10
8519		6021		0.19
760		8519		0.01
1103		760		0.03
8648		760		0.13
8226		8648		0.01
3191		8226		0.04
1939		8648		0.06
9578		3191		0.11
9784		3191		0.16
7331		6155		0.21
5548		7331		0.07
5484		6155		0.22
5070		5484		0.10
7917		5484		0.19
8621		6492		0.22
3078		3468		0.22
7773		3568		0.22
8757		9732		0.22
9438		8757		0.03
167		7773		0.22
6315		8582		0.22
2062		6315		0.05
2632		2062		0.04
1454		2632		0.01
2677		6315		0.10
5503		6315		0.12
1285		5503		0.07
4518		5503		0.08
1514		4518		0.03
6390		1514		0.04
3825		5503		0.09
2093		1454		0.13
2729		2093		0.01
4055		2729		0.01
281		2093		0.08
7477		2632		0.14
7642		281		0.15
1808		7642		0.11
8638		7642		0.16
7706		8638		0.11
7896		2729		0.17
486		1808		0.17
7480		2093		0.17
9619		7477		0.17
4251		9619		0.14
9193		4251		0.16
5827		9193		0.05
288		281		0.18
2595		288		0.01
2886		2595		0.09
8089		2886		0.12
598		1454		0.18
1351		598		0.03
59		598		0.05
3216		598		0.06
8248		598		0.17
2574		8248		0.09
2922		2574		0.07
7157		7896		0.19
6669		9193		0.20
8745		6669		0.17
6129		2595		0.20
7342		6129		0.08
7531		7342		0.18
2305		7531		0.01
698		2305		0.02
1450		7531		0.16
7965		7477		0.21
9615		7611		0.22
5023		9146		0.22
4419		5023		0.05
5416		9481		0.22
4489		8248		0.22
9295		5416		0.22
4196		9295		0.10
3121		3746		0.22
3281		3121		0.21
3075		6149		0.22
3183		3075		0.10
7230		3075		0.15
8578		6048		0.22
8911		5203		0.22
4558		8911		0.13
9695		4558		0.06
5151		4558		0.11
5765		4558		0.21
8254		9487		0.22
9063		8254		0.11
5261		9063		0.01
642		9063		0.10
2098		642		0.13
9971		2098		0.13
9365		2098		0.16
9003		642		0.21
6525		8254		0.22
198		9122		0.22
2136		198		0.10
9586		2136		0.16
7030		9586		0.11
6098		9953		0.22
1724		6098		0.21
334		1724		0.21
1289		334		0.21
9044		1289		0.05
9912		1289		0.18
1726		9912		0.21
5326		1796		0.22
8864		1552		0.22
5002		8864		0.18
210		5002		0.08
1791		5002		0.14
6059		5002		0.15
395		1791		0.16
1556		1417		0.22
2128		1556		0.08
9337		2887		0.22
5081		6048		0.22
1845		5081		0.20
1357		1845		0.12
8179		1357		0.11
7256		1845		0.20
280		5081		0.21
1742		280		0.00
5925		280		0.03
7284		1742		0.14
9384		1742		0.15
4564		9384		0.13
1148		4564		0.04
1523		4564		0.04
2424		1523		0.09
9409		2424		0.09
577		9409		0.04
1916		9409		0.06
6955		1916		0.05
3365		577		0.07
8875		3365		0.08
9854		577		0.11
8298		2424		0.13
5933		6955		0.15
9708		5933		0.04
3451		9854		0.16
7000		7284		0.17
1875		7000		0.04
1952		1875		0.15
3387		1952		0.07
3128		1523		0.19
2346		3128		0.19
2221		4564		0.20
3491		2221		0.03
7076		2221		0.06
3806		3491		0.09
4825		2221		0.15
7032		4825		0.16
5268		7032		0.09
1576		7032		0.15
1797		2221		0.17
1548		1797		0.07
9407		3491		0.19
1947		1548		0.19
1055		7076		0.20
9605		1055		0.19
5087		9605		0.04
2921		7076		0.20
1874		2921		0.17
4402		3365		0.20
579		4402		0.02
8752		4402		0.03
7822		4402		0.10
2983		1523		0.20
1867		2983		0.14
9330		4825		0.21
3206		9920		0.22
8652		7076		0.22
6923		6952		0.22
1978		6923		0.02
9876		1978		0.02
7459		6923		0.10
3916		7459		0.09
1717		3916		0.09
6267		9876		0.10
8976		6923		0.12
7457		9876		0.12
7858		7457		0.02
4867		7457		0.06
1436		7457		0.15
7099		1436		0.05
1001		1436		0.16
2949		7457		0.16
9830		1717		0.17
9182		7457		0.17
6125		9830		0.17
4004		7459		0.19
4320		4004		0.07
2103		9182		0.19
114		4867		0.20
6000		114		0.20
3716		7459		0.21
5226		1932		0.22
3420		6185		0.22
7025		3420		0.08
8764		7025		0.04
1678		7025		0.11
103		8764		0.17
3310		6905		0.22
3214		3310		0.03
9738		1409		0.22
369		9738		0.15
1596		7709		0.22
5844		1596		0.05
8225		1596		0.12
6862		8225		0.08
7555		8225		0.08
7639		8225		0.12
6413		7639		0.16
2654		5844		0.17
3761		2654		0.00
1681		2654		0.02
7914		1681		0.01
9333		7914		0.02
7961		9333		0.04
3725		7961		0.01
6220		7914		0.05
7135		3761		0.15
3634		7135		0.04
1380		3634		0.03
1286		7135		0.05
7474		1286		0.05
5276		7474		0.07
7663		5276		0.03
6770		7663		0.12
7340		7961		0.15
4345		6770		0.15
3287		1380		0.16
8339		7914		0.18
1115		8339		0.15
6073		1115		0.03
9152		9333		0.19
5502		6073		0.19
2147		5502		0.08
3510		5502		0.09
6977		3510		0.09
4879		6977		0.03
6173		5502		0.11
1391		3510		0.19
4899		1391		0.04
5984		3634		0.21
2989		5984		0.05
2205		5984		0.06
8980		2989		0.07
9873		2989		0.13
4737		2989		0.16
3723		2205		0.16
3544		3723		0.03
672		3544		0.11
3222		3544		0.15
812		3222		0.00
6404		812		0.01
2061		3222		0.08
7730		3222		0.17
6014		3723		0.19
8337		9873		0.19
655		8337		0.04
962		655		0.19
7294		7730		0.20
1252		7294		0.15
6094		1252		0.03
8699		1252		0.07
5480		8699		0.00
879		8699		0.09
8869		5480		0.13
7338		8337		0.20
8062		7338		0.00
4681		6173		0.21
6813		4681		0.13
9258		4681		0.15
6421		9258		0.05
3185		9258		0.08
3314		3185		0.07
2480		6813		0.16
7536		2480		0.02
9670		2480		0.08
1801		9670		0.06
7125		9670		0.09
2586		7125		0.08
6198		2586		0.01
5210		6198		0.01
1859		2586		0.06
2435		5210		0.07
9923		2435		0.06
7283		1801		0.09
2639		7283		0.00
9405		1801		0.11
888		9405		0.06
7339		888		0.06
5769		1801		0.11
2460		5769		0.13
5732		2460		0.02
2077		5732		0.05
9067		2480		0.14
4201		9067		0.11
9630		2435		0.14
1755		9630		0.12
5517		2639		0.15
7440		5517		0.11
7596		7440		0.11
1976		9067		0.15
5155		2435		0.15
3954		5155		0.06
8989		1801		0.16
6612		2435		0.17
8158		6612		0.01
6437		9258		0.17
8348		6437		0.00
7744		5517		0.18
536		7744		0.02
3257		536		0.05
7438		6421		0.18
7831		2480		0.18
7958		3954		0.18
1829		6437		0.19
5649		7536		0.19
898		3257		0.19
1667		5984		0.21
3487		1667		0.15
9062		3487		0.07
9504		9062		0.03
4083		9062		0.11
4817		9062		0.13
1234		3487		0.15
6837		1234		0.02
256		6837		0.06
9957		9504		0.17
29		2205		0.21
2332		1667		0.21
2791		3954		0.22
3356		1755		0.22
3800		3356		0.16
478		8648		0.22
1605		478		0.12
9652		478		0.16
1672		9652		0.07
6857		1672		0.08
3052		6857		0.06
9117		3027		0.22
4047		3198		0.22
3588		4047		0.09
742		6293		0.22
92		4349		0.22
4154		92		0.07
941		4154		0.16
8019		941		0.14
3657		3953		0.22
2391		9325		0.22
75		1025		0.22
5990		75		0.21
9449		5990		0.08
4294		9449		0.04
9232		4294		0.16
2684		5990		0.21
8045		2684		0.07
3433		6387		0.22
9048		8714		0.22
2875		9979		0.22
6543		4637		0.22
6650		6543		0.03
8923		6543		0.10
7227		6650		0.13
6577		6650		0.21
9185		8760		0.22
9358		9185		0.05
7814		5977		0.22
4915		7814		0.00
9688		4915		0.07
6971		9688		0.02
9771		7814		0.09
2522		9688		0.10
1692		9771		0.10
1263		9771		0.10
9172		1263		0.07
1814		6971		0.17
5804		1873		0.22
7100		1759		0.22
3915		7100		0.03
3690		3915		0.01
7016		3690		0.01
4316		7016		0.04
5114		3915		0.07
1403		5114		0.08
2835		3690		0.09
8644		7100		0.10
1154		8644		0.08
3701		1154		0.03
7333		1154		0.04
2101		2835		0.10
2446		3701		0.12
4781		2446		0.13
3068		7333		0.14
4395		5114		0.14
8953		7100		0.15
6526		8953		0.02
3571		7333		0.16
9572		3690		0.19
2067		9572		0.02
5868		9572		0.03
1855		4781		0.19
5620		1855		0.00
8928		5620		0.09
8576		8928		0.00
666		8928		0.17
2132		1855		0.21
5286		2132		0.01
5658		2132		0.06
5958		2132		0.07
3886		5286		0.20
7352		3886		0.05
2869		7352		0.01
1737		2869		0.08
8564		1737		0.21
1366		8564		0.07
2517		8564		0.16
3766		7016		0.22
8899		7265		0.22
7351		9172		0.22
9071		7351		0.10
6255		3995		0.22
7768		6255		0.07
4765		7768		0.00
4243		7768		0.16
4180		4243		0.04
2235		4180		0.00
5082		4243		0.10
4413		4243		0.13
3856		4413		0.06
8100		4180		0.15
2024		4765		0.17
2032		2024		0.03
1217		2024		0.16
6993		3573		0.22
8737		6993		0.05
6453		6993		0.13
4387		6453		0.05
2237		4387		0.11
2881		6993		0.13
8698		1479		0.22
3720		7385		0.22
5302		3720		0.19
4745		6952		0.22
8812		4834		0.22
36		8812		0.03
2612		8812		0.04
3373		2612		0.05
7998		36		0.07
2621		3373		0.10
4928		2612		0.11
2537		4928		0.12
6535		2537		0.15
8364		6535		0.09
4535		7464		0.22
9257		8447		0.22
8082		9918		0.22
6575		8235		0.22
2376		6575		0.02
7104		2376		0.01
3077		6575		0.15
2038		3077		0.03
4312		2376		0.17
6611		3556		0.22
6729		6611		0.10
831		6729		0.16
7237		831		0.01
7088		7237		0.03
1806		7088		0.08
3277		1806		0.10
4458		6729		0.17
2294		7237		0.18
3462		2564		0.22
4208		3462		0.21
3461		4208		0.01
2758		3461		0.08
4971		8046		0.22
1293		7442		0.22
5761		1293		0.03
6192		5761		0.07
5848		342		0.22
2539		5848		0.20
7641		2539		0.10
9846		7641		0.05
3697		9846		0.02
5491		3697		0.03
1979		6434		0.22
8851		5222		0.22
6949		8851		0.02
7791		9395		0.22
4703		7791		0.21
9845		6922		0.22
1281		5118		0.22
1674		5985		0.22
3155		2028		0.22
9702		7009		0.22
7712		9702		0.03
7557		5810		0.22
591		7557		0.01
135		7557		0.06
6445		591		0.15
679		6445		0.06
9051		6445		0.09
6130		9051		0.03
1787		135		0.19
6601		1787		0.17
1434		6601		0.19
4036		1434		0.19
7635		4036		0.03
2288		4036		0.06
6047		2288		0.09
9474		6047		0.03
9751		4036		0.10
1196		6047		0.10
5599		2288		0.16
89		5599		0.00
2863		6601		0.20
7864		7557		0.20
6984		2863		0.22
5366		6984		0.17
1180		5366		0.20
684		6601		0.22
9260		684		0.04
1146		9260		0.14
2091		5366		0.22
1877		2091		0.15
2094		1877		0.13
8273		2094		0.09
2382		2094		0.16
7549		2091		0.17
8740		7549		0.15
9111		1877		0.22
8363		9111		0.04
7890		8363		0.14
2327		8740		0.22
6533		2327		0.02
2320		2327		0.16
8196		3356		0.23
4690		8196		0.02
9513		4690		0.06
1402		9513		0.14
3768		1402		0.01
4212		9513		0.21
1816		4212		0.01
7404		4212		0.09
3930		7404		0.03
56		4212		0.16
8283		7404		0.18
4455		3884		0.23
9844		2032		0.23
7258		9844		0.12
9494		7258		0.18
5751		9494		0.02
6872		5751		0.01
4151		5751		0.11
1102		4151		0.01
4894		4151		0.09
6157		4151		0.13
3970		5751		0.16
2694		7258		0.22
452		2694		0.18
9253		2554		0.23
7470		9457		0.23
6041		7470		0.22
9558		6041		0.20
6927		9558		0.08
7782		9558		0.15
824		7782		0.02
7990		6041		0.20
4076		7990		0.11
4523		4076		0.02
6433		4523		0.00
7947		4076		0.05
1214		4076		0.09
550		1214		0.11
8738		7990		0.18
7445		8738		0.06
2926		486		0.23
7834		2926		0.02
9029		6157		0.23
5071		9029		0.12
7507		9029		0.17
2083		7507		0.06
5771		2083		0.09
4143		5071		0.17
9764		2083		0.20
3941		7507		0.22
6190		3941		0.01
5895		3941		0.02
6825		6190		0.14
1700		3941		0.22
4486		1700		0.15
1223		2441		0.23
9727		8494		0.23
9163		9727		0.08
9744		9727		0.08
8863		630		0.23
151		8863		0.17
303		3771		0.23
7519		3166		0.23
190		7519		0.04
1104		1092		0.23
4944		1104		0.05
6096		4944		0.00
5880		7263		0.23
8194		5880		0.04
6553		1046		0.23
9017		6553		0.20
7591		4204		0.23
6256		7591		0.19
5531		6256		0.05
2456		5531		0.11
5445		5531		0.20
4599		5445		0.02
4515		4599		0.11
1531		5445		0.21
255		1017		0.23
438		6778		0.23
1846		9182		0.23
7838		1846		0.20
2149		7838		0.02
5629		5903		0.23
5078		5861		0.23
6726		5518		0.23
9822		6726		0.20
5013		9822		0.13
9915		1493		0.23
3455		8323		0.23
6815		3455		0.03
2820		4435		0.23
7720		694		0.23
7373		7720		0.13
3015		7373		0.03
8105		3015		0.09
1580		8105		0.05
426		8105		0.10
9563		426		0.17
7759		9563		0.08
3898		8105		0.18
9008		4563		0.23
4309		9008		0.22
494		4309		0.06
2743		494		0.11
5204		4309		0.14
2851		2743		0.15
5550		5204		0.16
338		494		0.21
3073		9008		0.23
9006		338		0.23
8498		921		0.23
6806		8498		0.13
5429		3181		0.23
5607		508		0.23
7357		9696		0.23
7398		7181		0.23
8566		1700		0.23
7683		7322		0.23
9402		3257		0.23
7747		9402		0.01
5645		1530		0.23
4661		5595		0.23
5688		4661		0.17
6587		5688		0.20
316		4661		0.23
3962		2125		0.23
6141		6648		0.23
7424		6141		0.09
4233		6141		0.14
5716		4233		0.09
330		4233		0.13
7798		5716		0.16
5715		7798		0.03
1526		5715		0.00
6127		4233		0.18
5835		8747		0.23
343		5835		0.18
1190		343		0.15
9158		6211		0.23
1998		9158		0.12
3740		1998		0.19
8368		7435		0.23
765		8368		0.12
4187		765		0.04
582		5099		0.23
7538		5261		0.23
5270		7538		0.06
6076		583		0.23
284		1200		0.23
461		7642		0.23
3283		6211		0.23
2360		7810		0.23
91		2360		0.01
6822		8775		0.23
7466		5975		0.23
1560		8963		0.23
8827		1560		0.01
916		1560		0.13
9917		4455		0.23
7199		4156		0.23
656		6352		0.23
5576		656		0.02
5590		2023		0.23
1654		5590		0.20
3274		4873		0.23
2615		3274		0.05
6297		2615		0.05
3713		6297		0.13
8600		2615		0.15
6117		8600		0.02
4393		6117		0.01
5660		6117		0.03
5774		7998		0.23
2056		8247		0.23
9145		2056		0.18
7942		9145		0.01
3651		9145		0.14
5973		1203		0.23
6809		3886		0.23
3542		6809		0.07
9090		8403		0.23
4919		9090		0.15
543		4919		0.17
1111		543		0.08
187		543		0.12
5382		187		0.05
2826		543		0.19
7505		4919		0.21
304		2443		0.23
1124		2311		0.23
918		1124		0.06
6222		1124		0.07
1075		6222		0.02
4307		918		0.07
5051		918		0.17
4846		5051		0.16
5035		4846		0.10
3860		4846		0.16
5141		4846		0.19
5455		5141		0.02
1128		5455		0.05
1314		5141		0.13
4717		5455		0.22
7164		4717		0.02
6135		7164		0.05
394		6135		0.05
149		9292		0.23
2402		8499		0.23
35		7778		0.23
1758		35		0.07
8227		35		0.15
7652		8227		0.04
9379		7652		0.01
7299		7652		0.06
6763		7652		0.19
1835		6763		0.06
9451		4537		0.23
7197		9451		0.00
1698		9451		0.22
1105		1698		0.04
8700		1105		0.03
6964		1105		0.19
4820		6964		0.16
3698		6964		0.18
9525		8700		0.20
4007		3698		0.21
7638		1515		0.23
9537		7638		0.22
6728		7057		0.23
2189		6728		0.13
3562		2189		0.07
2874		2189		0.11
5206		2189		0.12
9999		5206		0.12
5291		2189		0.23
5637		3562		0.23
4464		9999		0.23
8450		9033		0.23
4440		8450		0.13
5656		8450		0.22
139		7934		0.23
4788		139		0.18
8285		4788		0.12
9927		9122		0.23
5516		9927		0.18
8440		5516		0.01
1334		5516		0.12
6366		1334		0.04
5584		1334		0.13
6719		5584		0.04
1537		5516		0.18
81		1537		0.06
8562		1537		0.12
8522		8562		0.02
463		1334		0.20
8277		463		0.11
3931		463		0.20
7391		3931		0.16
78		9927		0.21
8275		78		0.04
9980		8275		0.19
1839		6366		0.21
7218		3931		0.21
9741		4788		0.23
9896		9741		0.12
4947		9980		0.23
2981		4947		0.14
7115		8424		0.23
1501		7115		0.13
1073		1339		0.23
6899		9252		0.23
4829		266		0.23
3538		4829		0.10
4793		3538		0.19
4978		4793		0.11
9924		8364		0.23
8500		9924		0.19
8059		929		0.23
2896		8059		0.21
347		2896		0.17
8628		8478		0.23
2735		2346		0.23
1367		9486		0.23
9251		8628		0.23
9925		9500		0.23
2529		4104		0.23
2264		2529		0.09
5402		3544		0.23
6924		5402		0.07
159		6924		0.03
8704		536		0.23
4847		3235		0.23
4622		4847		0.22
3576		5061		0.23
2568		8696		0.23
3454		2568		0.01
1123		2568		0.11
2465		1123		0.03
3897		2568		0.13
3903		3897		0.09
4981		2568		0.18
4327		4981		0.00
3625		3454		0.22
8612		3716		0.23
7211		9474		0.23
8594		1987		0.23
4129		8144		0.23
9385		9302		0.23
4461		9385		0.17
3728		5689		0.23
3500		1574		0.23
618		5122		0.23
8469		5378		0.23
4547		8469		0.17
839		8469		0.20
9169		1698		0.24
2018		9169		0.09
3805		9169		0.19
8885		4013		0.24
6461		8885		0.18
8624		6461		0.13
4008		2143		0.24
5300		2779		0.24
4414		8521		0.24
6472		339		0.24
9788		6472		0.20
9613		9788		0.03
8604		290		0.24
259		8604		0.05
8051		8604		0.07
8668		8604		0.17
2582		8116		0.24
8641		8745		0.24
7018		8641		0.02
8263		7018		0.16
4214		8263		0.06
6889		8641		0.21
3156		8263		0.22
5168		3156		0.15
7733		5168		0.03
1302		7733		0.03
5611		7733		0.20
8898		5611		0.09
4236		5611		0.17
5308		9545		0.24
9900		955		0.24
5614		297		0.24
707		9511		0.24
8497		707		0.16
6203		8497		0.23
8131		4589		0.24
39		1059		0.24
9341		7841		0.24
5130		1185		0.24
9863		5291		0.24
9052		9565		0.24
6411		9052		0.11
5859		6411		0.01
1945		5859		0.18
8069		1945		0.00
5309		1945		0.02
6711		5309		0.05
2962		6711		0.07
9144		6711		0.09
8684		8069		0.21
3738		8684		0.06
157		8798		0.24
4113		157		0.04
1066		157		0.19
7907		4583		0.24
5682		3602		0.24
5604		5165		0.24
2899		5604		0.12
4260		4497		0.24
5815		4260		0.00
2708		606		0.24
6134		3288		0.24
3748		6087		0.24
3516		7952		0.24
8602		3516		0.09
3478		8602		0.03
3826		8602		0.09
9216		3826		0.08
4176		3516		0.15
8112		4176		0.15
8394		8112		0.08
4986		8394		0.06
7819		8112		0.22
1959		3976		0.24
7650		1959		0.22
7202		5918		0.24
9906		7303		0.24
9108		3962		0.24
4926		9108		0.20
7703		8266		0.24
6805		8901		0.24
5832		6805		0.03
9155		6805		0.06
3249		9155		0.02
737		5832		0.12
7001		737		0.04
4165		3249		0.13
6607		737		0.14
6860		6607		0.12
9849		7001		0.22
3772		8521		0.24
6036		5950		0.24
6869		7314		0.24
2157		9799		0.24
2650		2157		0.02
1636		2157		0.15
6753		2157		0.23
5669		4380		0.24
5012		4113		0.24
4016		5121		0.24
6515		4016		0.08
2688		6515		0.05
4602		2688		0.00
8468		4602		0.15
4692		8468		0.19
399		4692		0.06
7616		3238		0.24
7682		5695		0.24
9940		7682		0.07
5510		7682		0.14
6604		5510		0.07
437		6604		0.08
4131		437		0.17
8409		4131		0.00
2338		4131		0.01
4091		8409		0.17
1516		8409		0.18
2535		9940		0.19
869		1596		0.24
3014		8992		0.24
7855		1018		0.24
3323		7855		0.09
8389		3323		0.01
7433		3323		0.23
1558		7433		0.08
4769		1558		0.13
51		4769		0.11
7467		1558		0.16
8841		7433		0.19
6663		8841		0.16
517		8841		0.16
3165		8389		0.23
4878		3165		0.15
6785		4878		0.18
4285		8474		0.24
9991		4285		0.06
3335		9991		0.06
805		7082		0.24
9236		4441		0.24
585		3238		0.24
1911		5751		0.24
6560		1911		0.13
3		6560		0.13
747		3		0.16
4913		747		0.01
2630		4913		0.09
8766		3		0.16
6902		3		0.18
2307		6902		0.11
5248		651		0.24
5928		4913		0.24
2222		5928		0.14
8902		2222		0.00
5960		2222		0.03
5884		5928		0.18
7685		1440		0.24
2026		2408		0.24
7259		1900		0.24
6077		3538		0.24
6253		6077		0.16
148		6077		0.20
2138		148		0.07
9456		148		0.09
6204		2138		0.11
1721		148		0.12
7863		1721		0.16
5805		148		0.17
5100		5805		0.01
3412		5100		0.08
4101		7863		0.19
1296		5805		0.19
8286		5805		0.19
8574		8286		0.09
1893		9456		0.20
345		1893		0.17
910		5141		0.24
9976		7626		0.24
9888		9976		0.19
4634		8745		0.24
9138		4634		0.02
8058		9138		0.04
5850		8058		0.03
9156		5850		0.06
7668		9156		0.02
602		7668		0.02
8975		602		0.08
7702		4634		0.11
2747		9138		0.19
9867		2747		0.06
5431		2747		0.08
7922		2747		0.09
1457		5431		0.11
300		7922		0.13
7621		7702		0.20
2015		602		0.20
1805		7922		0.22
9553		1805		0.06
8697		9553		0.04
3998		1805		0.20
2562		2747		0.22
1821		4912		0.24
9059		1821		0.10
1660		7668		0.24
5543		1660		0.05
307		5543		0.05
5066		307		0.08
8750		5066		0.10
3010		5066		0.17
6242		3010		0.10
7162		6242		0.10
1327		7162		0.07
6804		3010		0.13
521		6242		0.21
4354		521		0.04
4378		4354		0.03
669		4378		0.00
5916		669		0.00
4459		521		0.12
5045		4459		0.03
1404		4459		0.06
540		1404		0.07
2400		5916		0.21
7845		2400		0.03
4484		7845		0.14
917		4484		0.03
5826		540		0.24
5865		4747		0.24
2286		5865		0.07
4962		7714		0.24
887		1717		0.24
126		887		0.04
3208		126		0.10
3112		4962		0.24
6505		3112		0.03
4125		3112		0.11
7173		4125		0.14
9491		7173		0.12
4907		9491		0.18
813		6505		0.22
5160		4907		0.24
3069		4455		0.24
798		3069		0.06
2959		5650		0.24
4246		2959		0.13
7151		4246		0.08
7620		7706		0.24
7293		9781		0.24
646		5781		0.24
8262		646		0.04
2354		8262		0.12
1400		2354		0.18
2828		1400		0.08
2667		3833		0.24
8639		2667		0.10
8304		8639		0.08
2280		8304		0.15
8940		2667		0.22
5735		8940		0.21
7245		6863		0.24
3474		7245		0.17
7716		7245		0.19
5485		7716		0.04
8606		7716		0.09
4857		475		0.24
6229		8606		0.24
9022		6229		0.06
4562		9022		0.08
2215		4562		0.02
4507		6229		0.13
9674		4562		0.24
8768		8520		0.24
57		8768		0.04
1338		57		0.03
5789		8768		0.05
866		1338		0.06
3580		866		0.04
3791		866		0.05
6646		866		0.10
7756		6646		0.05
8848		1338		0.16
9150		3580		0.21
1399		9150		0.18
515		7656		0.24
8426		515		0.02
4400		515		0.13
362		4400		0.11
239		515		0.16
9735		239		0.15
6916		4991		0.24
5153		6916		0.20
1483		5153		0.01
3385		1483		0.08
9898		3385		0.11
994		1535		0.24
4911		4348		0.24
3534		4911		0.13
7521		4911		0.20
6459		9898		0.24
9249		6459		0.00
2563		9249		0.16
6544		2563		0.05
1142		6544		0.06
2385		2563		0.09
2990		1142		0.09
2207		1142		0.18
5814		2207		0.17
7141		5814		0.03
2964		1142		0.19
4754		2964		0.01
9326		2964		0.11
9316		2964		0.11
6144		9316		0.06
6484		9316		0.06
3401		6144		0.08
758		3401		0.17
2640		758		0.01
333		2640		0.18
2560		6544		0.20
5145		2964		0.22
1074		7141		0.22
5541		3401		0.23
6571		5541		0.04
3638		6571		0.05
6062		3638		0.14
4924		6062		0.06
9115		4924		0.03
3225		6062		0.06
8025		3225		0.06
425		4924		0.10
5022		9115		0.11
8680		6062		0.17
9279		6062		0.18
777		9279		0.09
6371		777		0.05
361		6371		0.18
5279		6484		0.24
5807		5279		0.21
806		5807		0.00
6584		5807		0.14
4814		6584		0.14
3612		4814		0.22
2501		8506		0.24
8776		2501		0.10
6402		7953		0.24
9025		5280		0.24
5605		3738		0.24
8292		536		0.24
1187		4589		0.24
2365		922		0.24
2623		2230		0.24
7899		4109		0.24
1032		9435		0.24
1533		542		0.24
3406		1533		0.18
6647		1533		0.20
9243		8976		0.24
2986		9243		0.18
3322		4143		0.24
4632		3322		0.06
204		4632		0.13
4075		204		0.11
3366		4632		0.16
6796		204		0.22
8671		6796		0.02
2571		6796		0.08
979		3186		0.24
6052		979		0.10
6797		6052		0.12
4917		6797		0.21
9801		2441		0.24
6223		75		0.24
4673		6223		0.05
3282		4673		0.04
5549		6223		0.11
7633		5549		0.20
5511		5549		0.22
2995		5511		0.13
4983		2995		0.06
9060		2995		0.19
8514		3282		0.23
4646		8514		0.08
6542		4983		0.24
576		3713		0.24
2967		576		0.02
8862		2967		0.11
428		576		0.13
8061		428		0.11
1101		8061		0.02
1067		8862		0.19
8721		1067		0.02
5683		2008		0.24
7189		5683		0.03
9036		7189		0.02
8399		5683		0.15
4901		8399		0.09
6528		4901		0.03
2840		6528		0.01
2287		4901		0.08
9946		4998		0.24
8033		428		0.24
3566		9156		0.24
1267		3566		0.07
1689		3566		0.11
1301		1689		0.15
3892		1301		0.12
6407		3983		0.24
130		6407		0.02
7964		130		0.16
4322		7964		0.07
4107		4322		0.07
3880		6407		0.17
2576		7964		0.17
4701		2576		0.05
1412		6407		0.18
5292		1412		0.18
2421		1378		0.24
2452		2421		0.03
7763		2421		0.03
999		2421		0.09
1240		2421		0.18
4027		1240		0.11
7248		4027		0.23
8029		6224		0.24
8540		8029		0.11
5116		8029		0.24
3129		5116		0.02
6936		3129		0.05
799		1076		0.24
1421		799		0.15
9911		1421		0.17
5992		5015		0.24
429		2711		0.24
1476		2327		0.24
507		1476		0.11
8284		472		0.24
2533		3995		0.24
6400		2533		0.15
6616		6400		0.15
9245		6616		0.04
2192		9245		0.05
4447		6616		0.18
1543		4447		0.16
4121		6616		0.22
1369		4121		0.04
3918		1369		0.02
6529		1369		0.02
6795		6529		0.14
1209		6795		0.01
5072		6795		0.18
1199		5072		0.02
3341		3918		0.19
5667		4121		0.21
2340		5667		0.02
7574		6529		0.24
364		5072		0.24
1662		364		0.11
8637		1662		0.07
9187		8637		0.10
2664		8637		0.11
9656		9187		0.17
4750		364		0.20
9949		4750		0.19
9406		1366		0.24
533		2345		0.24
2229		5051		0.24
3423		3003		0.24
3146		3423		0.12
7868		3146		0.19
323		7868		0.15
2767		323		0.19
9692		3423		0.23
9064		9692		0.14
4724		2767		0.23
8189		7639		0.24
7208		8189		0.01
6507		7208		0.01
1162		7208		0.14
8922		6507		0.16
1192		1162		0.16
2676		6597		0.24
5149		2676		0.13
6538		2676		0.13
8567		7693		0.24
7974		7125		0.24
677		2136		0.24
229		2517		0.24
2046		229		0.17
7045		2046		0.09
1903		2046		0.17
9168		939		0.24
1215		9168		0.08
6570		1215		0.19
8160		1215		0.23
1863		8160		0.05
4699		1863		0.22
8377		1627		0.24
1594		8377		0.01
3635		4215		0.24
3268		3307		0.24
226		4839		0.24
257		9080		0.24
7724		257		0.07
8060		8328		0.24
1519		2650		0.24
561		1519		0.16
4795		1519		0.18
7269		4795		0.14
719		5		0.24
5588		719		0.23
1817		5588		0.06
6670		1817		0.21
7901		6670		0.22
4250		7901		0.16
8416		4250		0.10
3704		1817		0.23
2080		3		0.24
4840		8937		0.24
6871		3645		0.24
8755		396		0.24
7932		4840		0.24
7460		7557		0.24
868		7460		0.03
5208		868		0.21
2437		7932		0.24
6435		2437		0.11
3541		1903		0.25
850		472		0.25
2844		850		0.19
1342		719		0.25
7002		5208		0.25
5034		7002		0.01
9779		7002		0.09
4184		5034		0.10
3929		9779		0.12
2182		5034		0.14
163		2340		0.25
3396		163		0.18
9204		5033		0.25
3327		9204		0.16
8321		3327		0.09
2395		9036		0.25
9148		2395		0.11
1406		9148		0.10
8111		2395		0.11
1431		8111		0.09
7087		1431		0.10
3394		1406		0.12
6990		3394		0.11
6133		6990		0.18
