Max flow: 284
Edges
From		To		Capacity/Flow
382		488		7.00/0.00
382		100		1.00/0.00
382		199		3.00/0.00
383		384		4.00/0.00
383		764		10.00/0.00
383		25		4.00/0.00
383		624		7.00/0.00
383		246		4.00/0.00
384		134		6.00/0.00
384		461		3.00/2.00
384		70		6.00/1.00
384		179		3.00/0.00
384		167		10.00/0.00
384		306		2.00/2.00
385		841		1.00/0.00
385		692		4.00/0.00
385		100		8.00/0.00
385		261		5.00/0.00
386		782		8.00/0.00
386		22		7.00/0.00
386		602		9.00/0.00
386		433		1.00/0.00
386		96		3.00/0.00
387		272		9.00/0.00
387		370		1.00/0.00
387		283		8.00/0.00
387		759		1.00/0.00
387		733		1.00/0.00
388		165		1.00/0.00
388		487		8.00/0.00
388		892		5.00/0.00
388		118		7.00/0.00
388		176		9.00/0.00
388		876		4.00/0.00
389		445		8.00/4.00
389		980		6.00/0.00
389		250		5.00/5.00
389		441		3.00/0.00
390		774		5.00/0.00
390		854		5.00/0.00
390		334		1.00/0.00
390		979		7.00/0.00
390		51		2.00/0.00
390		931		4.00/0.00
390		392		9.00/0.00
391		29		10.00/0.00
391		91		5.00/0.00
391		679		1.00/0.00
391		538		4.00/0.00
391		122		10.00/0.00
391		309		9.00/0.00
391		964		3.00/0.00
392		133		2.00/0.00
392		971		9.00/0.00
392		85		2.00/0.00
392		349		6.00/0.00
393		353		8.00/0.00
393		636		4.00/0.00
393		790		2.00/0.00
393		991		7.00/0.00
393		164		10.00/0.00
393		853		6.00/0.00
393		384		3.00/0.00
394		258		7.00/1.00
394		232		2.00/0.00
394		541		5.00/0.00
394		731		2.00/0.00
394		2		5.00/5.00
394		177		9.00/0.00
394		798		8.00/0.00
394		37		6.00/0.00
394		501		5.00/0.00
394		991		5.00/0.00
395		52		1.00/0.00
395		793		2.00/0.00
395		633		6.00/0.00
395		621		6.00/0.00
395		105		2.00/0.00
396		638		7.00/0.00
396		15		6.00/0.00
396		5		2.00/0.00
396		917		8.00/0.00
396		493		1.00/0.00
396		937		2.00/0.00
397		185		2.00/0.00
397		740		3.00/0.00
397		2		10.00/0.00
397		586		8.00/0.00
397		806		10.00/0.00
397		64		2.00/0.00
398		536		7.00/0.00
398		513		4.00/0.00
398		278		5.00/0.00
398		651		4.00/0.00
398		378		3.00/0.00
398		656		4.00/0.00
399		270		6.00/0.00
399		853		5.00/0.00
399		257		9.00/0.00
399		738		3.00/0.00
399		640		7.00/0.00
400		864		4.00/0.00
400		295		2.00/0.00
400		200		10.00/0.00
400		266		2.00/0.00
400		406		7.00/0.00
400		925		10.00/0.00
400		861		6.00/0.00
400		609		6.00/0.00
400		353		5.00/0.00
400		999		2.00/0.00
400		714		1.00/0.00
401		74		3.00/0.00
401		146		2.00/0.00
401		341		6.00/0.00
401		871		7.00/0.00
401		213		9.00/0.00
401		764		2.00/0.00
402		765		1.00/0.00
402		112		4.00/0.00
402		51		1.00/0.00
402		37		5.00/0.00
402		684		8.00/0.00
402		840		3.00/0.00
402		498		5.00/0.00
402		232		6.00/0.00
402		292		1.00/0.00
402		167		7.00/0.00
403		742		7.00/0.00
403		834		5.00/2.00
403		309		3.00/3.00
403		651		7.00/0.00
403		276		1.00/1.00
403		74		10.00/0.00
404		826		3.00/0.00
404		393		4.00/0.00
404		80		2.00/0.00
404		439		5.00/0.00
404		779		9.00/0.00
404		767		8.00/0.00
404		244		8.00/0.00
405		126		6.00/0.00
405		204		5.00/0.00
405		599		8.00/0.00
406		742		9.00/0.00
406		200		7.00/0.00
406		959		5.00/0.00
406		692		5.00/0.00
406		121		5.00/0.00
406		690		7.00/0.00
407		2		6.00/6.00
407		847		8.00/0.00
407		677		5.00/0.00
408		946		5.00/0.00
408		206		10.00/0.00
408		464		9.00/0.00
408		429		8.00/0.00
409		456		1.00/0.00
409		316		2.00/0.00
409		921		4.00/0.00
409		667		5.00/0.00
409		105		8.00/0.00
409		74		7.00/0.00
409		990		8.00/0.00
410		571		5.00/0.00
410		696		7.00/0.00
410		137		3.00/0.00
410		194		9.00/0.00
410		686		3.00/0.00
411		811		8.00/0.00
411		258		3.00/0.00
412		928		7.00/0.00
412		43		2.00/2.00
412		675		6.00/0.00
412		650		4.00/0.00
412		921		1.00/0.00
413		255		3.00/0.00
413		595		4.00/0.00
413		175		5.00/0.00
413		57		10.00/0.00
413		41		7.00/0.00
413		340		3.00/0.00
413		73		6.00/0.00
414		90		6.00/0.00
414		306		8.00/0.00
414		558		4.00/0.00
414		229		7.00/0.00
415		844		9.00/0.00
415		508		9.00/0.00
415		110		3.00/0.00
415		381		2.00/0.00
415		324		5.00/0.00
415		650		7.00/0.00
415		591		1.00/0.00
416		599		5.00/0.00
416		400		10.00/0.00
416		998		9.00/0.00
416		502		9.00/0.00
416		80		9.00/0.00
416		798		1.00/0.00
417		336		10.00/0.00
417		876		3.00/0.00
417		348		5.00/0.00
417		1000		1.00/0.00
417		196		2.00/0.00
417		384		2.00/0.00
417		554		6.00/0.00
418		387		10.00/0.00
418		357		4.00/0.00
418		592		7.00/0.00
418		873		10.00/0.00
418		692		1.00/0.00
418		927		10.00/0.00
419		642		10.00/0.00
419		870		4.00/0.00
419		994		3.00/0.00
419		647		7.00/0.00
419		43		7.00/7.00
419		106		5.00/0.00
420		954		7.00/0.00
420		527		3.00/0.00
420		791		6.00/0.00
420		477		3.00/0.00
421		934		7.00/0.00
421		499		3.00/0.00
421		538		7.00/0.00
421		970		2.00/0.00
421		79		10.00/0.00
421		937		3.00/0.00
422		388		3.00/0.00
422		712		10.00/0.00
422		136		5.00/0.00
422		515		4.00/0.00
422		473		1.00/0.00
422		357		1.00/0.00
422		452		2.00/2.00
423		921		1.00/0.00
423		264		2.00/0.00
423		770		10.00/0.00
423		351		4.00/0.00
423		722		1.00/0.00
424		220		4.00/0.00
424		104		5.00/0.00
424		143		6.00/0.00
424		976		3.00/0.00
424		714		4.00/0.00
424		538		6.00/0.00
425		933		8.00/0.00
425		385		2.00/0.00
425		322		8.00/0.00
425		633		5.00/0.00
425		757		1.00/0.00
425		990		7.00/0.00
425		352		10.00/0.00
425		856		4.00/0.00
426		783		3.00/0.00
426		954		9.00/0.00
426		925		7.00/0.00
426		186		10.00/0.00
426		118		1.00/0.00
427		940		10.00/0.00
427		173		5.00/0.00
427		198		8.00/0.00
428		515		4.00/0.00
428		236		4.00/0.00
428		636		4.00/0.00
428		935		7.00/0.00
428		582		5.00/0.00
428		189		10.00/0.00
429		83		4.00/0.00
429		533		1.00/0.00
429		839		10.00/0.00
429		238		5.00/0.00
429		160		5.00/0.00
429		330		7.00/0.00
429		17		1.00/0.00
430		429		10.00/0.00
430		439		9.00/0.00
430		929		2.00/0.00
431		525		7.00/0.00
431		718		1.00/0.00
431		38		3.00/0.00
431		741		9.00/0.00
431		991		9.00/2.00
432		555		1.00/0.00
432		309		7.00/0.00
432		201		3.00/0.00
432		939		4.00/0.00
433		532		8.00/0.00
433		145		5.00/0.00
433		304		8.00/0.00
434		67		10.00/0.00
434		989		1.00/0.00
434		585		5.00/0.00
434		467		6.00/0.00
434		387		9.00/0.00
435		649		7.00/0.00
435		126		5.00/0.00
435		386		1.00/0.00
435		712		6.00/0.00
435		593		10.00/0.00
435		787		8.00/0.00
435		975		2.00/0.00
435		404		7.00/0.00
435		368		1.00/0.00
435		534		3.00/0.00
435		336		8.00/0.00
436		794		10.00/0.00
436		562		8.00/0.00
436		475		2.00/0.00
437		117		1.00/0.00
437		388		5.00/0.00
437		973		4.00/0.00
437		906		3.00/0.00
437		63		10.00/0.00
438		440		10.00/0.00
438		644		10.00/0.00
438		897		4.00/0.00
438		221		10.00/0.00
438		625		4.00/0.00
438		856		8.00/0.00
438		96		1.00/0.00
438		188		8.00/0.00
439		386		3.00/0.00
439		456		6.00/0.00
439		729		6.00/0.00
439		302		9.00/0.00
439		891		7.00/0.00
439		453		3.00/0.00
439		428		4.00/0.00
439		219		7.00/0.00
439		311		9.00/0.00
440		776		10.00/0.00
440		982		9.00/0.00
440		2		2.00/2.00
441		991		6.00/0.00
441		164		2.00/0.00
441		657		1.00/0.00
441		886		1.00/0.00
441		638		5.00/0.00
441		178		5.00/0.00
441		840		6.00/0.00
442		611		5.00/0.00
442		350		5.00/0.00
442		932		5.00/1.00
442		407		5.00/0.00
442		979		3.00/0.00
443		90		4.00/0.00
443		291		9.00/0.00
443		603		6.00/2.00
443		213		3.00/0.00
443		234		10.00/0.00
444		687		6.00/0.00
444		279		9.00/0.00
444		371		2.00/0.00
444		159		9.00/0.00
444		335		5.00/0.00
444		650		6.00/0.00
445		336		6.00/0.00
445		219		9.00/0.00
445		191		7.00/0.00
445		131		2.00/0.00
445		802		3.00/3.00
445		720		4.00/0.00
445		105		2.00/0.00
445		883		5.00/0.00
445		650		5.00/1.00
445		864		2.00/0.00
446		572		4.00/0.00
446		340		2.00/0.00
447		815		3.00/0.00
447		673		3.00/0.00
447		382		5.00/0.00
447		606		1.00/0.00
447		561		2.00/0.00
447		225		9.00/0.00
447		631		4.00/0.00
447		685		9.00/0.00
448		499		10.00/0.00
448		966		7.00/0.00
448		197		3.00/0.00
448		610		4.00/0.00
448		479		8.00/0.00
449		500		5.00/0.00
449		529		8.00/0.00
449		751		3.00/0.00
449		783		8.00/0.00
450		476		6.00/0.00
450		115		1.00/0.00
451		365		10.00/0.00
451		5		10.00/0.00
451		245		8.00/0.00
451		789		3.00/0.00
451		506		4.00/0.00
451		478		6.00/0.00
451		561		3.00/0.00
451		679		10.00/0.00
452		282		9.00/0.00
452		2		7.00/7.00
452		567		2.00/0.00
452		680		9.00/0.00
452		56		4.00/0.00
452		968		3.00/0.00
452		123		5.00/0.00
452		42		3.00/0.00
452		288		8.00/0.00
453		946		7.00/2.00
453		359		2.00/0.00
453		475		4.00/0.00
453		909		8.00/0.00
453		626		6.00/0.00
454		633		10.00/0.00
454		826		9.00/0.00
454		213		7.00/0.00
454		767		8.00/0.00
454		913		9.00/0.00
454		500		3.00/0.00
454		250		10.00/0.00
454		167		9.00/0.00
454		396		1.00/0.00
454		673		5.00/0.00
455		432		9.00/0.00
455		356		3.00/0.00
455		162		6.00/0.00
455		669		6.00/0.00
455		965		8.00/0.00
455		9		3.00/0.00
455		5		8.00/0.00
455		66		4.00/4.00
455		960		6.00/0.00
456		805		8.00/0.00
456		628		9.00/0.00
456		27		8.00/0.00
456		343		9.00/0.00
456		471		9.00/0.00
456		926		10.00/0.00
456		77		10.00/0.00
456		557		3.00/0.00
457		685		1.00/0.00
457		283		3.00/0.00
457		736		3.00/0.00
457		917		8.00/0.00
457		977		5.00/0.00
458		730		6.00/0.00
458		182		9.00/0.00
458		20		2.00/0.00
458		134		8.00/0.00
458		351		6.00/0.00
458		443		4.00/0.00
459		26		8.00/0.00
459		454		7.00/0.00
459		1000		8.00/0.00
459		745		5.00/0.00
459		609		8.00/0.00
459		394		6.00/0.00
459		158		5.00/0.00
459		278		9.00/0.00
460		569		5.00/0.00
460		767		7.00/0.00
460		910		2.00/0.00
460		356		6.00/0.00
460		252		3.00/0.00
460		2		7.00/1.00
460		106		1.00/0.00
460		986		2.00/0.00
461		825		6.00/0.00
461		604		3.00/0.00
461		802		6.00/2.00
461		453		7.00/0.00
462		442		10.00/0.00
462		767		7.00/0.00
462		544		8.00/0.00
462		813		6.00/0.00
462		109		8.00/0.00
462		217		3.00/0.00
462		830		2.00/0.00
463		424		2.00/0.00
463		127		5.00/0.00
463		402		8.00/0.00
463		209		3.00/0.00
463		799		1.00/0.00
464		752		1.00/0.00
464		361		2.00/0.00
464		83		10.00/0.00
465		596		6.00/0.00
465		827		10.00/0.00
465		669		7.00/0.00
465		922		6.00/0.00
465		502		7.00/0.00
465		847		1.00/0.00
465		401		6.00/0.00
466		33		7.00/0.00
466		261		5.00/0.00
466		543		8.00/0.00
466		551		9.00/0.00
466		2		3.00/3.00
467		733		4.00/0.00
467		652		8.00/0.00
467		850		2.00/0.00
467		752		6.00/0.00
467		742		2.00/0.00
467		576		6.00/0.00
468		443		8.00/2.00
468		990		1.00/0.00
468		673		9.00/0.00
468		482		3.00/0.00
468		367		4.00/0.00
468		678		7.00/0.00
468		190		2.00/0.00
468		458		7.00/0.00
469		762		8.00/0.00
469		740		3.00/0.00
469		133		6.00/0.00
469		409		3.00/0.00
469		496		7.00/0.00
469		74		7.00/0.00
469		280		5.00/0.00
469		433		7.00/0.00
470		966		5.00/0.00
470		312		4.00/0.00
470		840		7.00/0.00
470		607		2.00/0.00
470		319		4.00/0.00
470		765		8.00/0.00
471		136		2.00/0.00
471		890		2.00/0.00
471		422		9.00/0.00
471		146		9.00/0.00
471		280		1.00/0.00
472		837		10.00/0.00
472		50		3.00/0.00
472		273		8.00/0.00
472		693		4.00/0.00
472		444		10.00/0.00
472		196		8.00/0.00
472		601		3.00/0.00
472		654		3.00/0.00
473		78		6.00/0.00
473		969		10.00/0.00
473		394		8.00/0.00
473		105		5.00/0.00
473		882		5.00/3.00
474		541		5.00/0.00
474		39		3.00/0.00
474		243		5.00/0.00
474		579		4.00/0.00
474		238		2.00/0.00
475		714		2.00/0.00
475		702		7.00/0.00
475		505		8.00/0.00
475		303		2.00/0.00
475		522		8.00/0.00
475		264		6.00/0.00
475		105		3.00/0.00
475		34		9.00/0.00
475		853		7.00/0.00
476		897		10.00/0.00
476		153		4.00/1.00
476		646		8.00/0.00
476		944		3.00/0.00
477		884		5.00/0.00
477		889		4.00/0.00
477		36		8.00/0.00
477		206		8.00/0.00
477		70		2.00/0.00
477		515		8.00/0.00
478		159		2.00/0.00
478		876		7.00/0.00
478		749		3.00/0.00
478		512		7.00/0.00
478		681		1.00/0.00
478		422		9.00/0.00
479		214		6.00/0.00
479		254		5.00/0.00
479		71		3.00/0.00
479		236		5.00/0.00
479		82		6.00/0.00
480		992		3.00/0.00
480		98		2.00/0.00
480		151		9.00/0.00
480		955		8.00/0.00
480		635		2.00/0.00
480		780		7.00/1.00
481		761		6.00/0.00
481		746		9.00/0.00
481		982		2.00/0.00
481		565		9.00/0.00
481		544		7.00/0.00
481		654		2.00/0.00
481		54		3.00/0.00
482		896		1.00/0.00
482		210		7.00/0.00
482		763		4.00/0.00
482		309		9.00/0.00
482		917		7.00/0.00
482		833		10.00/0.00
483		989		6.00/0.00
483		986		1.00/0.00
483		847		2.00/0.00
483		503		7.00/0.00
483		180		3.00/0.00
484		898		9.00/0.00
484		147		7.00/0.00
484		300		3.00/0.00
484		972		1.00/0.00
485		736		1.00/0.00
485		309		9.00/0.00
485		473		3.00/3.00
485		248		5.00/0.00
486		54		6.00/0.00
486		403		9.00/0.00
486		963		9.00/0.00
486		49		7.00/0.00
486		360		1.00/0.00
486		716		3.00/0.00
487		316		5.00/0.00
487		449		2.00/0.00
487		740		10.00/0.00
487		551		10.00/0.00
487		185		8.00/0.00
488		478		1.00/0.00
488		298		2.00/1.00
488		730		6.00/0.00
488		39		4.00/0.00
488		123		1.00/0.00
488		928		4.00/0.00
488		317		4.00/0.00
488		763		7.00/0.00
489		117		1.00/0.00
489		427		3.00/0.00
489		212		6.00/0.00
489		841		8.00/0.00
489		374		6.00/0.00
489		939		4.00/0.00
489		566		3.00/0.00
489		539		2.00/0.00
489		215		10.00/0.00
490		255		8.00/0.00
490		862		4.00/0.00
490		657		7.00/0.00
490		2		7.00/4.00
490		157		6.00/0.00
490		356		9.00/0.00
491		272		2.00/0.00
491		691		2.00/0.00
491		545		9.00/0.00
491		607		4.00/0.00
491		65		3.00/0.00
491		310		6.00/0.00
491		849		3.00/0.00
491		40		10.00/0.00
492		990		7.00/3.00
492		324		7.00/0.00
492		721		5.00/0.00
493		522		7.00/0.00
493		901		4.00/0.00
494		365		6.00/1.00
494		758		7.00/0.00
494		246		5.00/0.00
494		655		2.00/0.00
494		787		5.00/0.00
495		170		5.00/0.00
495		638		9.00/0.00
495		855		3.00/0.00
495		113		4.00/0.00
495		592		7.00/0.00
495		415		2.00/0.00
496		971		9.00/0.00
496		65		6.00/0.00
496		950		10.00/0.00
496		437		1.00/0.00
497		325		1.00/0.00
497		671		4.00/0.00
497		867		5.00/0.00
497		743		8.00/0.00
497		704		6.00/0.00
498		293		5.00/0.00
498		524		1.00/0.00
498		137		4.00/0.00
498		30		2.00/0.00
498		993		3.00/0.00
498		921		2.00/0.00
498		567		2.00/0.00
499		245		8.00/0.00
499		651		10.00/0.00
499		75		2.00/0.00
499		2		2.00/2.00
499		751		6.00/0.00
500		407		6.00/0.00
500		578		6.00/0.00
500		105		2.00/0.00
500		2		1.00/1.00
500		594		1.00/0.00
501		306		6.00/0.00
501		167		5.00/0.00
501		966		9.00/0.00
501		330		7.00/0.00
501		39		10.00/0.00
501		265		8.00/0.00
502		391		10.00/0.00
502		384		10.00/0.00
502		541		7.00/0.00
502		698		3.00/0.00
502		122		7.00/0.00
503		19		8.00/0.00
503		303		8.00/0.00
503		744		4.00/0.00
503		721		10.00/0.00
504		650		5.00/0.00
504		136		9.00/0.00
504		967		7.00/0.00
504		257		8.00/0.00
504		304		10.00/0.00
504		357		5.00/1.00
505		903		4.00/0.00
505		656		10.00/0.00
505		141		6.00/0.00
505		306		3.00/0.00
506		646		8.00/0.00
506		614		10.00/0.00
506		522		10.00/0.00
506		3		1.00/0.00
506		715		4.00/0.00
506		846		2.00/0.00
506		453		7.00/0.00
506		673		5.00/0.00
507		483		10.00/0.00
507		441		1.00/0.00
507		669		4.00/0.00
507		935		1.00/0.00
507		33		8.00/2.00
508		134		10.00/0.00
508		811		10.00/0.00
508		402		9.00/0.00
508		781		8.00/0.00
508		459		3.00/0.00
508		937		9.00/0.00
508		980		6.00/0.00
508		182		1.00/0.00
508		16		4.00/0.00
508		716		9.00/0.00
509		301		2.00/0.00
509		644		5.00/0.00
509		218		3.00/0.00
509		819		8.00/0.00
509		823		7.00/0.00
510		815		4.00/0.00
510		274		1.00/0.00
510		149		9.00/0.00
510		354		8.00/0.00
510		415		9.00/0.00
510		631		4.00/0.00
510		644		8.00/0.00
511		484		10.00/0.00
511		310		3.00/0.00
511		386		2.00/0.00
511		2		3.00/0.00
511		628		6.00/0.00
511		879		6.00/0.00
512		262		6.00/0.00
512		390		8.00/0.00
512		56		1.00/0.00
512		140		9.00/0.00
512		574		6.00/0.00
513		694		2.00/0.00
513		587		3.00/0.00
513		763		10.00/0.00
513		232		8.00/0.00
513		100		10.00/0.00
513		488		9.00/0.00
514		71		6.00/0.00
514		499		9.00/0.00
514		328		3.00/0.00
514		572		5.00/0.00
514		902		6.00/0.00
515		792		3.00/0.00
515		837		6.00/0.00
515		750		10.00/0.00
515		805		1.00/0.00
516		942		2.00/0.00
516		539		5.00/0.00
516		37		5.00/0.00
516		751		1.00/0.00
516		835		8.00/0.00
516		540		7.00/0.00
517		40		9.00/0.00
517		118		6.00/0.00
517		763		2.00/0.00
517		340		6.00/0.00
517		38		9.00/0.00
517		486		1.00/0.00
517		354		7.00/0.00
517		384		5.00/0.00
517		967		8.00/0.00
518		505		6.00/0.00
518		942		9.00/0.00
518		86		3.00/0.00
518		391		2.00/0.00
519		483		9.00/0.00
519		666		5.00/0.00
519		207		7.00/0.00
519		280		7.00/0.00
519		502		9.00/0.00
519		738		2.00/0.00
519		265		10.00/0.00
520		970		5.00/0.00
520		100		5.00/0.00
520		283		2.00/0.00
520		220		3.00/0.00
520		704		3.00/0.00
520		270		10.00/0.00
520		499		6.00/0.00
520		652		8.00/0.00
520		390		3.00/0.00
520		115		7.00/0.00
520		202		9.00/0.00
521		197		8.00/0.00
522		265		7.00/0.00
522		2		3.00/3.00
522		578		6.00/0.00
522		37		2.00/0.00
522		310		4.00/0.00
522		797		3.00/0.00
522		341		8.00/0.00
523		206		1.00/0.00
523		455		6.00/0.00
523		2		8.00/0.00
523		177		10.00/0.00
523		121		10.00/0.00
523		280		10.00/0.00
523		639		8.00/0.00
524		570		9.00/0.00
524		419		7.00/0.00
524		318		4.00/0.00
524		191		1.00/0.00
524		207		1.00/0.00
524		595		10.00/0.00
524		39		1.00/0.00
524		748		9.00/0.00
524		934		5.00/0.00
525		781		5.00/0.00
525		937		7.00/0.00
525		500		3.00/0.00
526		147		3.00/0.00
526		894		7.00/0.00
526		529		6.00/0.00
526		792		4.00/0.00
527		575		5.00/0.00
527		784		5.00/0.00
527		779		8.00/0.00
528		903		1.00/0.00
528		34		8.00/0.00
528		953		7.00/0.00
528		762		9.00/0.00
528		942		6.00/0.00
528		144		5.00/0.00
529		614		9.00/0.00
529		622		5.00/0.00
529		707		2.00/0.00
529		453		3.00/0.00
529		611		4.00/0.00
529		75		2.00/0.00
529		569		7.00/0.00
530		38		6.00/0.00
530		134		4.00/0.00
530		682		2.00/0.00
530		259		1.00/0.00
530		647		3.00/0.00
530		338		1.00/0.00
531		947		8.00/1.00
531		658		10.00/0.00
531		384		7.00/1.00
531		970		2.00/2.00
532		610		1.00/0.00
532		384		4.00/0.00
532		28		10.00/0.00
532		223		7.00/0.00
532		180		6.00/0.00
533		318		1.00/0.00
533		899		2.00/0.00
533		2		10.00/6.00
533		290		5.00/0.00
533		98		8.00/0.00
533		178		9.00/0.00
533		917		2.00/0.00
533		4		5.00/0.00
533		63		3.00/0.00
533		498		5.00/0.00
533		951		8.00/0.00
534		444		3.00/0.00
534		256		10.00/0.00
534		715		10.00/0.00
534		188		4.00/0.00
535		567		2.00/0.00
535		728		10.00/0.00
535		420		2.00/0.00
535		568		8.00/0.00
536		621		5.00/0.00
536		558		7.00/0.00
536		99		5.00/0.00
536		863		8.00/0.00
536		3		2.00/0.00
536		951		10.00/0.00
536		6		10.00/0.00
537		253		3.00/0.00
537		319		6.00/0.00
537		576		6.00/0.00
537		829		10.00/0.00
537		567		5.00/0.00
537		158		6.00/0.00
537		552		3.00/0.00
537		702		3.00/0.00
537		18		4.00/0.00
538		619		8.00/0.00
538		281		8.00/0.00
538		212		3.00/0.00
538		340		1.00/0.00
538		736		3.00/0.00
538		522		4.00/0.00
538		727		2.00/0.00
538		677		6.00/0.00
538		779		5.00/0.00
538		938		9.00/0.00
539		8		3.00/0.00
539		375		4.00/0.00
539		811		3.00/0.00
539		558		10.00/0.00
539		139		1.00/0.00
539		66		3.00/0.00
540		267		6.00/0.00
540		875		2.00/0.00
540		612		3.00/0.00
540		325		5.00/0.00
540		493		8.00/0.00
540		166		7.00/0.00
540		141		9.00/0.00
540		37		3.00/0.00
540		239		5.00/0.00
541		70		4.00/0.00
541		141		7.00/0.00
541		105		7.00/0.00
541		301		6.00/0.00
541		903		3.00/0.00
541		310		10.00/0.00
542		908		8.00/0.00
542		351		7.00/0.00
542		184		6.00/0.00
542		577		5.00/0.00
542		584		1.00/0.00
542		422		2.00/0.00
542		153		10.00/3.00
542		959		7.00/0.00
542		667		5.00/0.00
543		636		6.00/0.00
543		368		2.00/0.00
543		853		3.00/0.00
543		379		1.00/0.00
543		35		4.00/0.00
543		384		6.00/0.00
543		527		7.00/0.00
544		572		10.00/0.00
544		821		7.00/0.00
544		132		6.00/0.00
544		487		8.00/0.00
544		886		1.00/0.00
544		941		3.00/0.00
544		591		8.00/0.00
544		455		8.00/0.00
544		697		7.00/0.00
545		371		2.00/0.00
545		876		3.00/0.00
545		520		2.00/0.00
545		564		1.00/0.00
545		205		10.00/0.00
545		811		2.00/0.00
546		698		5.00/0.00
546		707		2.00/0.00
546		965		1.00/0.00
546		637		7.00/0.00
546		773		6.00/0.00
546		945		3.00/0.00
547		802		7.00/0.00
547		203		8.00/0.00
547		176		3.00/0.00
547		201		6.00/0.00
547		384		6.00/0.00
548		413		4.00/0.00
548		578		3.00/0.00
548		752		2.00/0.00
548		790		4.00/0.00
548		811		9.00/0.00
548		475		7.00/0.00
548		688		6.00/0.00
549		788		8.00/0.00
549		551		1.00/0.00
549		836		2.00/0.00
549		157		7.00/0.00
550		113		4.00/0.00
550		293		2.00/0.00
550		457		3.00/0.00
550		132		1.00/0.00
550		600		8.00/0.00
550		727		5.00/0.00
551		960		2.00/0.00
551		969		9.00/0.00
551		474		6.00/0.00
551		251		10.00/0.00
551		591		7.00/0.00
551		726		7.00/0.00
551		8		1.00/0.00
551		753		10.00/0.00
552		198		8.00/0.00
552		550		4.00/0.00
552		757		6.00/1.00
552		219		3.00/0.00
553		91		9.00/0.00
553		135		4.00/0.00
553		486		6.00/0.00
553		251		3.00/0.00
553		436		2.00/0.00
553		625		3.00/0.00
553		762		3.00/0.00
554		138		9.00/0.00
554		944		4.00/0.00
554		503		3.00/0.00
554		796		5.00/0.00
554		958		9.00/0.00
554		733		6.00/0.00
554		453		2.00/0.00
554		859		4.00/0.00
554		928		2.00/0.00
554		466		6.00/0.00
554		429		6.00/0.00
555		760		8.00/0.00
555		510		1.00/0.00
555		933		9.00/0.00
555		884		6.00/0.00
555		845		4.00/0.00
555		767		3.00/0.00
556		450		2.00/0.00
556		949		9.00/0.00
556		436		8.00/0.00
556		814		2.00/0.00
556		888		2.00/0.00
556		664		7.00/0.00
556		300		8.00/0.00
556		137		7.00/0.00
556		904		4.00/0.00
557		817		6.00/0.00
557		230		9.00/0.00
557		916		1.00/0.00
557		356		1.00/0.00
557		782		9.00/0.00
557		312		8.00/0.00
557		360		4.00/0.00
558		527		3.00/0.00
558		316		2.00/2.00
558		385		5.00/0.00
558		279		4.00/0.00
558		779		1.00/0.00
558		849		6.00/0.00
558		505		4.00/0.00
558		977		6.00/0.00
558		158		9.00/0.00
558		473		9.00/0.00
559		993		7.00/0.00
559		401		3.00/0.00
559		850		9.00/0.00
559		175		5.00/0.00
559		917		3.00/0.00
560		511		6.00/0.00
560		920		1.00/0.00
560		577		6.00/0.00
560		196		8.00/0.00
560		805		5.00/0.00
560		975		8.00/0.00
561		677		9.00/0.00
561		381		1.00/0.00
561		630		2.00/0.00
561		447		4.00/0.00
562		25		3.00/0.00
562		119		9.00/0.00
562		738		10.00/0.00
562		95		6.00/0.00
562		402		10.00/0.00
562		689		10.00/0.00
562		949		2.00/0.00
563		642		6.00/0.00
563		766		7.00/0.00
563		991		3.00/0.00
563		2		3.00/3.00
564		553		4.00/0.00
564		155		7.00/0.00
564		402		2.00/0.00
564		961		3.00/0.00
564		916		8.00/0.00
564		108		4.00/0.00
564		349		5.00/0.00
565		612		6.00/0.00
565		966		10.00/0.00
565		792		1.00/0.00
565		852		8.00/0.00
566		490		9.00/0.00
566		971		6.00/0.00
566		303		3.00/0.00
566		937		1.00/0.00
566		688		6.00/0.00
567		313		9.00/0.00
567		60		5.00/0.00
567		157		6.00/0.00
567		991		9.00/0.00
567		64		5.00/0.00
568		313		9.00/0.00
568		396		7.00/0.00
568		393		9.00/0.00
568		57		8.00/0.00
569		477		10.00/0.00
569		748		7.00/0.00
569		14		1.00/0.00
569		379		6.00/0.00
569		2		5.00/4.00
569		86		8.00/0.00
570		381		8.00/0.00
570		280		4.00/0.00
570		328		10.00/0.00
570		878		7.00/0.00
570		513		5.00/0.00
570		601		4.00/0.00
570		869		9.00/0.00
570		449		9.00/0.00
570		978		4.00/0.00
571		578		2.00/0.00
571		575		10.00/0.00
571		453		2.00/0.00
571		876		8.00/0.00
571		867		8.00/0.00
571		635		5.00/0.00
571		306		2.00/0.00
572		289		8.00/0.00
572		604		9.00/0.00
572		929		2.00/0.00
572		551		8.00/0.00
572		650		9.00/0.00
572		199		8.00/0.00
572		811		2.00/0.00
572		402		8.00/0.00
572		790		4.00/0.00
572		752		2.00/0.00
573		508		1.00/0.00
573		41		3.00/0.00
573		204		2.00/0.00
573		704		4.00/0.00
573		130		5.00/0.00
573		70		7.00/0.00
573		7		7.00/0.00
574		185		8.00/0.00
574		542		2.00/0.00
574		883		7.00/0.00
575		636		1.00/0.00
575		840		3.00/0.00
575		39		3.00/0.00
575		594		5.00/0.00
575		884		10.00/0.00
576		596		1.00/0.00
