Max flow: 291
Edges
From		To		Capacity/Flow
6211		2683		1.00/0.00
6211		7555		2.00/0.00
6211		8974		7.00/0.00
6211		8999		4.00/0.00
6212		8763		4.00/0.00
6212		7562		8.00/0.00
6212		9539		10.00/0.00
6212		1074		7.00/0.00
6212		6101		8.00/0.00
6212		7180		9.00/0.00
6212		6361		5.00/0.00
6213		432		10.00/0.00
6213		9521		9.00/0.00
6213		4931		6.00/0.00
6213		223		5.00/0.00
6213		2573		8.00/0.00
6213		4556		6.00/0.00
6214		4459		10.00/0.00
6214		316		5.00/0.00
6215		667		2.00/0.00
6215		6064		2.00/0.00
6215		9564		10.00/0.00
6215		652		8.00/0.00
6215		749		8.00/0.00
6216		7403		3.00/0.00
6216		3866		10.00/0.00
6216		1815		5.00/0.00
6216		4830		3.00/0.00
6216		863		1.00/0.00
6216		3333		9.00/0.00
6216		7945		3.00/0.00
6216		6711		9.00/0.00
6216		5089		7.00/0.00
6217		6399		9.00/0.00
6217		482		8.00/0.00
6217		4330		6.00/0.00
6217		9544		3.00/0.00
6218		6875		9.00/0.00
6218		4323		6.00/0.00
6218		8165		5.00/0.00
6218		2		3.00/3.00
6218		9169		6.00/0.00
6218		7191		6.00/0.00
6218		754		7.00/1.00
6219		6073		5.00/0.00
6219		7721		9.00/0.00
6219		1489		5.00/0.00
6219		8045		6.00/0.00
6219		8593		6.00/0.00
6219		6876		10.00/0.00
6220		5139		1.00/0.00
6220		6859		4.00/0.00
6220		7023		5.00/0.00
6220		4391		4.00/0.00
6221		1191		3.00/0.00
6221		2026		9.00/0.00
6221		4226		3.00/0.00
6221		1836		4.00/0.00
6221		8543		10.00/0.00
6222		3188		5.00/0.00
6222		5333		4.00/0.00
6222		5006		7.00/0.00
6222		1597		6.00/0.00
6223		8151		7.00/0.00
6223		503		6.00/0.00
6223		6181		3.00/0.00
6223		1035		4.00/0.00
6223		6809		10.00/0.00
6224		4052		8.00/0.00
6224		8913		5.00/0.00
6224		7770		6.00/0.00
6224		7918		2.00/0.00
6225		1439		3.00/0.00
6225		120		1.00/0.00
6225		6556		7.00/0.00
6225		1347		7.00/0.00
6225		4367		9.00/0.00
6225		5427		1.00/0.00
6225		2412		5.00/0.00
6225		3297		4.00/0.00
6226		757		6.00/0.00
6226		713		5.00/0.00
6226		6634		9.00/0.00
6226		3708		10.00/0.00
6226		3054		5.00/0.00
6226		5766		9.00/0.00
6227		9285		1.00/0.00
6227		2839		5.00/0.00
6227		1100		5.00/0.00
6228		7564		7.00/0.00
6228		1991		3.00/0.00
6228		8085		2.00/0.00
6228		9608		6.00/0.00
6228		9191		2.00/0.00
6228		8581		6.00/0.00
6228		3749		9.00/0.00
6228		7069		10.00/0.00
6228		8600		6.00/0.00
6229		6342		10.00/0.00
6229		8416		5.00/0.00
6229		6832		10.00/0.00
6229		4787		2.00/0.00
6229		8249		2.00/0.00
6229		288		5.00/0.00
6230		1209		9.00/0.00
6230		886		9.00/0.00
6230		8398		8.00/0.00
6230		8718		7.00/0.00
6231		3148		9.00/0.00
6231		3346		5.00/0.00
6231		8685		10.00/0.00
6231		1957		8.00/0.00
6231		8117		4.00/0.00
6231		9442		1.00/0.00
6231		7154		9.00/0.00
6231		9349		2.00/0.00
6231		6512		2.00/0.00
6231		4479		4.00/0.00
6231		7731		1.00/0.00
6232		6738		10.00/0.00
6232		1617		10.00/0.00
6232		2999		5.00/0.00
6232		8441		8.00/0.00
6232		1754		1.00/0.00
6232		195		10.00/0.00
6233		1924		5.00/0.00
6233		9152		4.00/0.00
6233		5325		6.00/0.00
6234		9408		2.00/0.00
6234		5147		3.00/0.00
6234		7340		2.00/1.00
6234		8481		3.00/0.00
6234		4442		7.00/0.00
6234		535		6.00/0.00
6234		6076		4.00/0.00
6234		2340		7.00/0.00
6234		7278		1.00/0.00
6235		8601		4.00/0.00
6235		1388		4.00/0.00
6235		3728		4.00/0.00
6235		5340		3.00/0.00
6235		9169		1.00/0.00
6235		8304		9.00/0.00
6235		9223		1.00/0.00
6235		4760		2.00/0.00
6235		7018		1.00/0.00
6236		780		9.00/0.00
6236		8003		3.00/0.00
6236		9005		1.00/0.00
6236		7475		6.00/0.00
6236		6173		8.00/0.00
6236		1084		3.00/0.00
6236		1749		1.00/0.00
6237		3962		3.00/0.00
6237		5036		2.00/0.00
6237		8215		5.00/0.00
6237		3968		6.00/0.00
6237		3637		1.00/0.00
6237		6330		3.00/0.00
6237		5142		7.00/0.00
6238		5062		8.00/0.00
6238		7895		7.00/0.00
6238		4923		6.00/0.00
6238		7662		10.00/0.00
6238		7149		9.00/0.00
6238		6705		4.00/0.00
6239		7858		10.00/0.00
6239		8865		9.00/0.00
6239		4442		3.00/0.00
6239		366		9.00/0.00
6239		5143		8.00/0.00
6239		7343		3.00/0.00
6239		847		3.00/0.00
6239		871		3.00/0.00
6239		5517		6.00/0.00
6240		6754		9.00/0.00
6240		7359		7.00/0.00
6240		3825		4.00/0.00
6240		8603		9.00/0.00
6240		1238		7.00/0.00
6241		6728		6.00/0.00
6241		1888		2.00/0.00
6241		3021		10.00/0.00
6241		1849		6.00/0.00
6242		3921		3.00/0.00
6242		672		8.00/0.00
6242		105		6.00/0.00
6242		3937		7.00/0.00
6242		4650		7.00/0.00
6242		8714		2.00/0.00
6242		3866		6.00/0.00
6242		3870		2.00/0.00
6243		7876		6.00/0.00
6243		9426		4.00/0.00
6243		2078		3.00/0.00
6243		243		5.00/0.00
6243		2167		6.00/0.00
6243		6440		1.00/0.00
6243		268		10.00/0.00
6244		2251		1.00/0.00
6244		9406		10.00/0.00
6244		4331		2.00/0.00
6244		6429		9.00/0.00
6244		1458		2.00/0.00
6244		4650		5.00/0.00
6244		2856		2.00/0.00
6244		6526		4.00/0.00
6245		5398		7.00/0.00
6245		9181		7.00/0.00
6245		7053		4.00/0.00
6245		5817		6.00/0.00
6245		6312		10.00/0.00
6246		9127		1.00/0.00
6246		4970		2.00/0.00
6246		729		7.00/0.00
6246		2511		1.00/0.00
6246		1484		1.00/0.00
6246		1368		6.00/0.00
6246		9413		2.00/0.00
6247		4944		4.00/0.00
6247		4614		8.00/0.00
6247		4387		7.00/0.00
6247		4981		8.00/0.00
6247		2636		6.00/0.00
6248		8662		10.00/0.00
6248		2259		4.00/0.00
6248		441		6.00/0.00
6248		5291		2.00/0.00
6248		3814		10.00/0.00
6248		1224		5.00/0.00
6249		2078		10.00/0.00
6249		6491		7.00/0.00
6249		5432		3.00/0.00
6249		2296		1.00/0.00
6249		1133		9.00/0.00
6250		1713		10.00/0.00
6250		6262		8.00/0.00
6250		9554		9.00/0.00
6250		783		2.00/0.00
6250		3282		3.00/0.00
6250		6910		3.00/0.00
6250		6671		6.00/0.00
6250		9370		4.00/0.00
6251		6372		7.00/0.00
6251		6527		4.00/0.00
6251		673		9.00/0.00
6251		2339		4.00/0.00
6252		1141		5.00/0.00
6252		1314		2.00/0.00
6252		887		2.00/0.00
6252		4346		5.00/0.00
6252		2666		3.00/0.00
6252		5803		1.00/0.00
6253		4459		4.00/0.00
6253		1541		4.00/0.00
6253		6717		10.00/0.00
6253		4877		7.00/0.00
6253		6825		3.00/0.00
6253		4046		3.00/0.00
6253		7575		6.00/0.00
6253		1486		6.00/0.00
6254		922		5.00/0.00
6254		1232		4.00/0.00
6254		9912		6.00/0.00
6254		9338		10.00/0.00
6254		5732		9.00/0.00
6255		3442		8.00/0.00
6255		6661		1.00/0.00
6255		2707		8.00/0.00
6255		8371		9.00/0.00
6255		6518		8.00/0.00
6255		7324		4.00/0.00
6255		8654		10.00/0.00
6255		1695		2.00/0.00
6256		3127		1.00/0.00
6256		6977		9.00/0.00
6256		6337		3.00/0.00
6256		6952		1.00/0.00
6256		347		2.00/0.00
6256		2212		5.00/5.00
6256		8560		1.00/1.00
6257		2480		10.00/0.00
6257		4677		5.00/0.00
6257		2181		10.00/0.00
6257		3608		3.00/0.00
6257		252		7.00/0.00
6257		4901		7.00/0.00
6258		366		4.00/0.00
6258		8265		8.00/0.00
6258		3136		9.00/0.00
6258		6032		8.00/0.00
6258		2300		2.00/0.00
6258		4715		4.00/0.00
6259		6267		3.00/0.00
6259		8962		8.00/0.00
6259		3426		10.00/0.00
6259		1880		4.00/0.00
6259		1948		1.00/0.00
6259		2934		2.00/0.00
6259		6000		5.00/0.00
6259		1324		3.00/0.00
6260		4419		2.00/0.00
6260		8530		2.00/0.00
6260		9543		1.00/0.00
6260		2629		5.00/0.00
6260		5327		1.00/0.00
6260		5637		2.00/0.00
6260		5816		7.00/0.00
6260		4187		3.00/0.00
6261		4178		8.00/0.00
6261		3757		9.00/0.00
6262		6753		10.00/0.00
6262		4968		9.00/0.00
6262		9642		3.00/0.00
6262		5963		4.00/0.00
6263		613		9.00/0.00
6263		9711		4.00/0.00
6263		8222		3.00/0.00
6263		5529		6.00/0.00
6263		5500		10.00/0.00
6263		6009		1.00/0.00
6264		8234		3.00/0.00
6264		1056		8.00/0.00
6264		849		2.00/0.00
6264		1033		10.00/0.00
6265		5936		10.00/0.00
6265		9076		1.00/0.00
6265		2095		4.00/0.00
6265		3165		2.00/0.00
6265		7978		10.00/0.00
6265		4983		5.00/0.00
6266		3674		7.00/0.00
6266		919		6.00/0.00
6266		7241		3.00/0.00
6266		7932		10.00/0.00
6266		5436		9.00/0.00
6266		805		7.00/0.00
6266		586		6.00/0.00
6267		6362		4.00/0.00
6267		5035		7.00/0.00
6267		9686		4.00/0.00
6268		8044		10.00/0.00
6268		5296		4.00/0.00
6268		4759		6.00/0.00
6268		5390		4.00/0.00
6268		2722		10.00/0.00
6268		4592		1.00/0.00
6269		8679		9.00/0.00
6269		694		1.00/0.00
6269		5686		6.00/0.00
6269		8022		5.00/0.00
6269		7971		5.00/0.00
6269		4233		5.00/0.00
6270		3885		1.00/0.00
6270		1863		8.00/0.00
6270		2809		7.00/0.00
6270		145		9.00/0.00
6270		5476		10.00/0.00
6271		7900		2.00/0.00
6271		1187		2.00/0.00
6271		5474		1.00/0.00
6271		5398		3.00/0.00
6271		6722		10.00/0.00
6271		9328		1.00/0.00
6271		6786		5.00/0.00
6272		3821		7.00/0.00
6272		1938		3.00/0.00
6272		3832		5.00/0.00
6272		5807		9.00/0.00
6272		1728		10.00/0.00
6272		6740		7.00/0.00
6272		6426		7.00/0.00
6272		5377		5.00/0.00
6273		7193		8.00/0.00
6273		2461		5.00/0.00
6273		3432		9.00/0.00
6273		9739		4.00/0.00
6273		4696		2.00/0.00
6274		301		2.00/0.00
6274		5060		9.00/0.00
6274		3301		2.00/0.00
6274		1349		7.00/0.00
6274		7509		5.00/0.00
6275		4543		4.00/0.00
6275		6930		5.00/0.00
6275		2241		6.00/0.00
6275		4089		10.00/0.00
6275		7229		5.00/0.00
6275		2398		7.00/0.00
6275		3134		4.00/0.00
6275		968		6.00/0.00
6276		9107		6.00/0.00
6276		1162		8.00/0.00
6276		6373		6.00/0.00
6276		8960		9.00/0.00
6277		2553		4.00/0.00
6277		5938		1.00/0.00
6277		9760		6.00/0.00
6277		8693		9.00/0.00
6277		3550		4.00/0.00
6277		7956		2.00/0.00
6277		1464		6.00/0.00
6277		2915		8.00/0.00
6277		274		6.00/0.00
6277		4907		5.00/0.00
6278		5059		6.00/0.00
6278		9221		5.00/0.00
6278		7221		8.00/0.00
6278		6439		8.00/0.00
6278		8598		5.00/0.00
6278		2572		9.00/0.00
6278		4299		8.00/0.00
6278		4067		9.00/0.00
6278		7503		2.00/0.00
6279		1610		1.00/0.00
6279		8094		2.00/0.00
6279		320		9.00/0.00
6279		966		9.00/0.00
6279		9949		3.00/0.00
6279		6994		9.00/0.00
6280		4097		10.00/0.00
6280		786		8.00/0.00
6280		5704		4.00/0.00
6280		5096		8.00/0.00
6281		6228		3.00/0.00
6281		7394		3.00/0.00
6281		3373		4.00/0.00
6281		6780		10.00/0.00
6281		4487		10.00/0.00
6281		9115		6.00/0.00
6281		4803		8.00/0.00
6281		5184		8.00/0.00
6281		1959		3.00/0.00
6282		6238		4.00/0.00
6282		2113		5.00/0.00
6282		9588		3.00/0.00
6282		9850		2.00/0.00
6283		6927		8.00/1.00
6283		1741		9.00/0.00
6283		3353		10.00/0.00
6283		5070		5.00/0.00
6283		902		1.00/0.00
6283		5144		9.00/0.00
6283		4673		7.00/0.00
6283		137		7.00/0.00
6284		6811		1.00/0.00
6284		1295		6.00/0.00
6284		7935		2.00/0.00
6284		6555		6.00/0.00
6284		3382		3.00/0.00
6284		6203		3.00/0.00
6285		8323		8.00/0.00
6285		9763		2.00/0.00
6285		1013		6.00/0.00
6285		6487		9.00/0.00
6285		651		9.00/0.00
6285		6140		9.00/0.00
6285		6323		4.00/0.00
6285		470		10.00/0.00
6286		2619		10.00/0.00
6286		6820		2.00/0.00
6286		73		8.00/0.00
6286		5201		2.00/0.00
6286		6098		10.00/0.00
6286		6349		1.00/0.00
6286		6347		4.00/0.00
6286		4095		10.00/0.00
6287		4845		5.00/0.00
6287		3895		3.00/0.00
6287		108		9.00/0.00
6287		5414		6.00/0.00
6287		6802		2.00/0.00
6288		153		9.00/0.00
6288		2698		2.00/0.00
6288		7184		2.00/0.00
6288		4447		7.00/0.00
6288		7422		10.00/0.00
6288		4038		1.00/0.00
6288		5768		8.00/0.00
6288		7775		1.00/0.00
6289		2960		7.00/0.00
6289		6409		10.00/0.00
6289		4374		3.00/0.00
6290		8006		10.00/0.00
6290		2027		2.00/0.00
6290		260		2.00/0.00
6291		5303		1.00/0.00
6291		7860		2.00/0.00
6291		6306		6.00/0.00
6291		7939		9.00/0.00
6291		3541		6.00/0.00
6292		1646		7.00/0.00
6292		8439		6.00/0.00
6292		5227		8.00/0.00
6292		1568		9.00/0.00
6292		8560		9.00/0.00
6292		3439		6.00/0.00
6292		5870		3.00/0.00
6292		4562		10.00/0.00
6292		759		3.00/0.00
6292		7096		1.00/0.00
6292		4183		4.00/0.00
6293		4248		3.00/0.00
6293		5075		5.00/0.00
6293		8898		9.00/0.00
6293		1069		5.00/0.00
6293		7438		5.00/0.00
6294		7358		10.00/0.00
6294		3006		9.00/0.00
6294		7096		2.00/0.00
6294		1789		6.00/0.00
6295		7305		3.00/0.00
6295		50		10.00/0.00
6295		7718		9.00/0.00
6295		2065		1.00/0.00
6295		4425		3.00/0.00
6295		5425		7.00/0.00
6295		3658		4.00/0.00
6295		409		3.00/0.00
6295		506		6.00/0.00
6296		58		1.00/0.00
6296		9173		1.00/0.00
6296		2202		3.00/0.00
6296		2406		4.00/0.00
6297		2159		5.00/0.00
6297		5512		6.00/0.00
6297		8788		2.00/0.00
6297		5121		3.00/0.00
6297		5528		8.00/0.00
6297		7352		3.00/0.00
6297		6257		5.00/0.00
6297		3112		4.00/0.00
6298		7058		7.00/0.00
6298		5092		3.00/0.00
6298		4607		1.00/0.00
6298		2624		10.00/0.00
6298		4920		3.00/0.00
6298		397		2.00/0.00
6299		1252		10.00/0.00
6299		6605		6.00/0.00
6299		813		3.00/0.00
6299		6171		1.00/0.00
6299		4597		3.00/0.00
6299		5204		7.00/0.00
6300		1495		9.00/0.00
6300		3599		4.00/0.00
6300		3309		8.00/0.00
6300		5524		10.00/0.00
6301		3456		7.00/0.00
6301		3893		8.00/0.00
6301		1490		5.00/0.00
6301		7897		3.00/0.00
6301		3822		1.00/0.00
6301		3232		2.00/0.00
6301		7134		5.00/0.00
6301		8338		7.00/0.00
6302		7055		7.00/0.00
6302		4547		9.00/0.00
6302		1040		8.00/0.00
6302		2125		10.00/0.00
6302		9907		8.00/0.00
6303		5346		9.00/0.00
6303		8145		10.00/0.00
6303		788		6.00/0.00
6303		1979		9.00/0.00
6303		9805		6.00/0.00
6303		5880		5.00/0.00
6303		4588		3.00/0.00
6304		5602		10.00/0.00
6304		2971		8.00/0.00
6304		6331		1.00/0.00
6304		1895		4.00/0.00
6304		8019		10.00/0.00
6304		7595		6.00/0.00
6304		4429		2.00/0.00
6304		1176		9.00/0.00
6304		388		10.00/0.00
6304		9061		3.00/0.00
6304		3806		6.00/0.00
6304		8441		2.00/0.00
6305		4356		3.00/0.00
6305		9028		10.00/0.00
6305		7091		1.00/0.00
6305		5008		2.00/0.00
6305		9508		7.00/0.00
6305		5486		3.00/0.00
6306		2018		2.00/0.00
6306		534		9.00/0.00
6306		744		5.00/0.00
6306		7531		10.00/0.00
6307		6972		6.00/0.00
6307		4053		10.00/0.00
6307		2959		7.00/0.00
6308		5594		7.00/0.00
6308		8332		3.00/0.00
6308		5095		7.00/0.00
6308		4965		10.00/0.00
6308		6869		7.00/0.00
6308		5205		5.00/0.00
6308		8757		10.00/0.00
6309		5522		10.00/0.00
6309		2524		10.00/0.00
6309		6345		6.00/0.00
6309		6828		7.00/0.00
6309		5895		5.00/0.00
6309		951		2.00/0.00
6309		5473		7.00/0.00
6309		7302		10.00/0.00
6309		695		8.00/0.00
6310		5937		10.00/0.00
6310		1758		6.00/0.00
6310		6738		5.00/0.00
6310		8250		5.00/0.00
6310		5648		4.00/0.00
6310		4911		10.00/0.00
6310		3554		4.00/0.00
6310		815		5.00/0.00
6311		6357		1.00/0.00
6311		6564		8.00/0.00
6311		1426		1.00/0.00
6311		6380		4.00/0.00
6311		2922		3.00/0.00
6312		6258		4.00/0.00
6312		2537		6.00/0.00
6312		3521		8.00/0.00
6312		1764		5.00/0.00
6313		7402		3.00/0.00
6313		2856		1.00/0.00
6313		831		6.00/0.00
6313		3820		7.00/0.00
6313		8453		3.00/0.00
6314		1668		7.00/0.00
6314		2173		2.00/0.00
6314		4420		7.00/0.00
6314		1754		5.00/3.00
6314		4518		8.00/0.00
6314		5884		3.00/0.00
6315		8916		1.00/0.00
6315		9914		4.00/0.00
6315		7436		7.00/0.00
6315		8622		1.00/0.00
6315		7826		5.00/0.00
6316		9782		1.00/0.00
6316		387		3.00/0.00
6316		7128		5.00/0.00
6317		1946		10.00/0.00
6317		1396		2.00/0.00
6317		4852		10.00/0.00
6317		1721		9.00/0.00
6317		7723		5.00/0.00
6317		2327		3.00/0.00
6317		8510		1.00/0.00
6318		935		9.00/0.00
6318		991		5.00/0.00
6318		3432		1.00/0.00
6318		8560		10.00/1.00
6318		2673		10.00/0.00
6318		8305		7.00/0.00
6318		8692		3.00/0.00
6318		6063		5.00/0.00
6318		3844		4.00/0.00
6319		8353		7.00/0.00
6319		4057		4.00/0.00
6319		1720		2.00/0.00
6319		5671		6.00/0.00
6319		6352		6.00/0.00
6319		3564		1.00/0.00
6319		2806		2.00/0.00
6319		8453		7.00/0.00
6319		2372		7.00/0.00
6320		6046		3.00/0.00
6320		6018		2.00/0.00
6320		913		10.00/0.00
6320		7177		5.00/0.00
6320		5291		7.00/0.00
6320		2293		10.00/0.00
6320		4332		7.00/0.00
6321		6050		6.00/0.00
6321		7363		2.00/0.00
6321		3731		1.00/0.00
6321		5638		5.00/0.00
6321		9908		3.00/0.00
6321		1605		1.00/0.00
6322		3214		7.00/0.00
6322		5588		3.00/0.00
6322		4442		1.00/0.00
6322		6729		3.00/0.00
6323		1405		10.00/0.00
6323		9665		6.00/0.00
6323		3444		2.00/0.00
6324		4578		3.00/0.00
6324		8777		3.00/0.00
6324		3333		8.00/0.00
6324		8841		4.00/0.00
6324		5703		6.00/0.00
6324		5378		8.00/0.00
6324		6713		2.00/0.00
6325		9301		4.00/0.00
6325		132		9.00/0.00
6325		8410		4.00/0.00
6325		4967		3.00/0.00
6325		5043		2.00/0.00
6325		5773		7.00/0.00
6326		9363		5.00/0.00
6326		8098		9.00/0.00
6326		1668		9.00/0.00
6326		1971		3.00/0.00
6326		6444		4.00/0.00
6326		8609		2.00/0.00
6326		9662		6.00/0.00
6327		3074		6.00/0.00
6327		9363		5.00/0.00
6327		6080		6.00/0.00
6327		6161		9.00/0.00
6327		5090		1.00/0.00
6328		9874		5.00/0.00
6328		6466		8.00/0.00
6328		2437		3.00/0.00
6328		2567		7.00/0.00
6328		9340		5.00/0.00
6328		807		4.00/0.00
6328		1173		10.00/0.00
6329		1983		4.00/0.00
6329		5283		9.00/0.00
6329		5355		9.00/0.00
6330		7389		9.00/0.00
6330		6186		9.00/0.00
6330		5966		6.00/0.00
6330		4238		5.00/0.00
6330		396		7.00/0.00
6330		8314		3.00/0.00
6330		1446		1.00/0.00
6330		7353		6.00/0.00
6330		1463		6.00/0.00
6330		4312		1.00/0.00
6331		5566		6.00/0.00
6331		3458		8.00/0.00
6331		5192		10.00/0.00
6331		4187		7.00/0.00
6332		4567		4.00/0.00
6332		2897		9.00/0.00
6332		2335		8.00/0.00
6332		123		10.00/0.00
6332		1578		2.00/0.00
6332		6348		4.00/0.00
6332		8674		7.00/0.00
6332		4992		1.00/0.00
6333		6373		7.00/0.00
6333		3644		7.00/0.00
6333		9661		8.00/0.00
6333		8363		6.00/0.00
6333		9353		9.00/0.00
6334		2719		9.00/0.00
6334		8325		9.00/0.00
6334		7058		5.00/0.00
6334		410		5.00/0.00
6334		3172		4.00/0.00
6335		7387		7.00/0.00
6335		7431		7.00/0.00
6335		6081		1.00/0.00
6335		4744		10.00/0.00
6335		6940		6.00/0.00
6335		3924		5.00/0.00
6336		9821		7.00/0.00
6336		7702		1.00/0.00
6336		8659		5.00/0.00
6336		226		2.00/0.00
6336		6854		9.00/0.00
6336		5861		3.00/0.00
6336		8823		3.00/0.00
6336		8064		6.00/0.00
6336		3160		10.00/0.00
6337		838		1.00/0.00
6337		8134		7.00/0.00
6337		9840		8.00/0.00
6337		4003		9.00/0.00
6337		2484		9.00/0.00
6338		9273		8.00/0.00
6338		700		4.00/0.00
6338		1863		2.00/0.00
6338		8216		10.00/0.00
6338		1285		5.00/0.00
6338		5205		1.00/0.00
6338		4779		6.00/0.00
6339		3754		9.00/0.00
6339		2635		1.00/0.00
6339		2282		1.00/0.00
6340		8067		1.00/0.00
6340		4119		6.00/0.00
6340		5427		2.00/0.00
6340		5706		2.00/0.00
6340		5404		2.00/0.00
6340		8762		6.00/0.00
6341		6004		2.00/0.00
6341		3645		5.00/0.00
6341		4245		6.00/0.00
6341		4281		1.00/0.00
6342		9531		7.00/0.00
6342		4734		5.00/0.00
6342		4301		5.00/0.00
6342		6150		8.00/0.00
6342		713		6.00/0.00
6342		1734		4.00/0.00
6342		2276		3.00/0.00
6342		5555		1.00/0.00
6343		3667		4.00/0.00
6343		2841		10.00/0.00
6344		8281		2.00/0.00
6344		3976		3.00/0.00
6344		7707		2.00/0.00
6344		6177		2.00/0.00
6344		17		7.00/0.00
6344		9025		2.00/0.00
6345		5094		1.00/0.00
6345		8123		8.00/0.00
6345		325		7.00/0.00
6345		9759		7.00/0.00
6346		9457		8.00/0.00
6346		1844		8.00/0.00
6346		3514		6.00/0.00
6346		2382		3.00/0.00
6346		5260		5.00/0.00
6346		5631		10.00/0.00
6346		1323		1.00/0.00
6347		6875		1.00/0.00
6347		1280		7.00/0.00
6347		4874		6.00/0.00
6347		5325		6.00/0.00
6347		2286		6.00/0.00
6347		4707		5.00/0.00
6347		3870		1.00/0.00
6347		3415		1.00/0.00
6347		8261		8.00/0.00
6347		3258		4.00/0.00
6348		629		8.00/0.00
6348		1090		9.00/0.00
6348		2665		10.00/0.00
6348		1046		6.00/0.00
6348		6747		4.00/0.00
6348		3510		4.00/0.00
6349		6936		4.00/0.00
6349		7407		3.00/0.00
6349		8306		5.00/0.00
6349		8949		4.00/0.00
6349		4712		9.00/0.00
6349		3377		1.00/0.00
6349		5954		8.00/0.00
6350		715		6.00/0.00
6350		2576		2.00/1.00
6350		5400		10.00/0.00
6350		1057		1.00/0.00
6350		5165		10.00/0.00
6350		2		1.00/1.00
6350		1726		7.00/0.00
6350		57		4.00/0.00
6351		5815		9.00/0.00
6351		3501		8.00/0.00
6351		9973		10.00/0.00
6351		6065		10.00/0.00
6351		3571		2.00/0.00
6352		776		9.00/0.00
6352		8320		4.00/0.00
6352		3700		2.00/0.00
6352		4784		5.00/0.00
6353		8553		4.00/0.00
6353		3096		2.00/0.00
6353		1157		1.00/0.00
6353		2629		2.00/0.00
6353		6856		4.00/0.00
6353		7392		9.00/0.00
6354		5578		10.00/0.00
6354		8492		9.00/0.00
6354		5361		4.00/0.00
6354		5057		4.00/0.00
6354		6237		3.00/0.00
6354		230		6.00/0.00
6354		5254		6.00/0.00
6355		3787		3.00/0.00
6355		2226		1.00/0.00
6355		1457		6.00/3.00
6355		3861		5.00/0.00
6355		2276		4.00/0.00
6355		1898		6.00/0.00
6355		8030		1.00/0.00
6356		1613		9.00/0.00
6356		5480		2.00/0.00
6356		4954		6.00/0.00
6356		845		6.00/0.00
6357		4065		8.00/0.00
6357		6923		2.00/0.00
6357		8576		5.00/0.00
6357		3440		10.00/0.00
6357		2680		6.00/0.00
6357		6502		9.00/0.00
6358		5999		6.00/0.00
6358		8572		10.00/0.00
6358		61		9.00/2.00
6358		2911		8.00/0.00
6358		8898		4.00/0.00
6358		2354		5.00/0.00
6358		8993		10.00/0.00
6359		915		1.00/0.00
6359		4		2.00/0.00
6359		4409		10.00/0.00
6359		6087		8.00/0.00
6359		9479		5.00/0.00
6359		4944		6.00/0.00
6359		2458		6.00/0.00
6360		9678		7.00/0.00
6360		4851		10.00/0.00
6360		6282		10.00/0.00
6361		8005		8.00/0.00
6361		9981		4.00/0.00
6362		1088		8.00/0.00
6362		9342		5.00/0.00
6362		2496		2.00/0.00
6362		2819		6.00/0.00
6362		2084		1.00/0.00
6363		4678		8.00/0.00
6363		1666		5.00/0.00
6363		9293		1.00/0.00
6363		3919		2.00/0.00
6364		7477		2.00/0.00
6364		3142		5.00/0.00
6364		3456		5.00/0.00
6364		3503		10.00/0.00
6364		6125		8.00/0.00
6364		1625		2.00/0.00
6364		9105		9.00/0.00
6364		4073		4.00/0.00
6364		4806		8.00/0.00
6364		9751		3.00/0.00
6364		3617		1.00/0.00
6364		405		8.00/0.00
6365		7423		4.00/0.00
6365		1165		9.00/0.00
6365		5290		9.00/0.00
6365		5965		3.00/0.00
6365		622		2.00/0.00
6365		8165		2.00/0.00
6365		5370		4.00/0.00
6365		9433		1.00/0.00
6366		8631		6.00/0.00
6366		5443		7.00/0.00
6366		1726		4.00/0.00
6366		5329		4.00/0.00
6366		5094		10.00/0.00
6366		8172		5.00/0.00
6367		4085		10.00/0.00
6367		8957		8.00/0.00
6367		1757		7.00/0.00
6367		6971		3.00/0.00
6367		7099		10.00/0.00
6367		573		5.00/0.00
6367		7597		9.00/0.00
6368		6033		1.00/0.00
6368		6052		3.00/0.00
6369		7635		4.00/0.00
6369		8090		2.00/0.00
6369		8232		9.00/0.00
6369		6593		5.00/0.00
6369		2891		4.00/0.00
6369		6999		8.00/0.00
6369		2278		6.00/0.00
6370		2701		5.00/0.00
6370		6729		6.00/0.00
6370		9625		7.00/0.00
6370		8283		4.00/0.00
6370		2103		1.00/0.00
6371		6654		2.00/0.00
6371		5380		2.00/0.00
6371		7278		6.00/0.00
6371		4491		7.00/0.00
6372		136		10.00/0.00
6372		3179		9.00/0.00
6372		9031		2.00/0.00
6373		4516		7.00/0.00
6373		8628		4.00/0.00
6373		2924		9.00/0.00
6374		8997		8.00/0.00
6374		9885		7.00/0.00
6374		4142		3.00/0.00
6374		6316		6.00/0.00
6374		8499		7.00/0.00
6374		2869		9.00/0.00
6374		2737		2.00/0.00
6374		387		10.00/0.00
6374		6929		9.00/0.00
6374		8359		3.00/0.00
6374		1372		10.00/0.00
6374		2208		8.00/0.00
6375		4104		5.00/0.00
6375		5079		9.00/0.00
6375		6213		6.00/0.00
6375		5068		5.00/0.00
6375		1807		2.00/0.00
6375		1381		1.00/0.00
6375		9407		3.00/0.00
6376		5094		1.00/0.00
6376		717		4.00/0.00
6376		1038		7.00/0.00
6376		7951		3.00/0.00
6376		4423		7.00/0.00
6376		410		7.00/0.00
6376		1347		2.00/0.00
