(total cost: 22218.71)
id		father		cost
51387		65900		0.11
96147		51387		0.12
69118		96147		0.11
23766		69118		0.01
1092		23766		0.05
65678		1092		0.06
74772		65678		0.09
12093		1092		0.11
39553		12093		0.10
38189		69118		0.14
38977		29056		0.15
79113		38977		0.02
17968		79113		0.01
3509		17968		0.06
13559		3509		0.01
87995		69118		0.16
48510		54798		0.17
76803		48510		0.03
10762		54798		0.17
15067		10762		0.04
12210		10762		0.18
5993		12210		0.02
23487		12210		0.05
52123		23487		0.12
55601		52123		0.02
12941		55601		0.00
21722		12941		0.05
1897		21722		0.10
36468		1897		0.04
35211		1897		0.07
35221		35211		0.11
42951		35221		0.02
87996		42951		0.13
17837		42951		0.16
86431		35221		0.17
93547		86431		0.02
39865		93547		0.00
6531		93547		0.08
44495		6531		0.04
18817		44495		0.03
11118		93547		0.10
74409		11118		0.03
3851		44495		0.10
17406		3851		0.01
35524		3851		0.04
59906		3851		0.10
41163		3851		0.12
429		59906		0.13
46481		35524		0.13
81337		41163		0.15
61005		81337		0.10
31448		35524		0.15
89176		44495		0.15
66310		89176		0.06
51904		52123		0.17
74229		36468		0.17
73170		74229		0.17
14306		73170		0.01
62117		73170		0.07
21776		62117		0.04
53518		62117		0.13
76539		62117		0.14
70402		76539		0.02
89523		73170		0.15
81729		89523		0.06
25442		81729		0.12
2146		25442		0.03
56060		25442		0.14
33999		76539		0.15
93893		2146		0.17
46803		93893		0.09
90203		5993		0.18
84337		81337		0.19
76791		84337		0.07
86843		18817		0.20
96019		86843		0.05
36793		96019		0.10
96279		36793		0.07
24141		36793		0.11
63007		24141		0.12
44754		63007		0.02
90067		63007		0.03
46071		90067		0.17
50618		46071		0.01
14462		50618		0.16
99575		50618		0.17
63800		90067		0.18
18149		99575		0.18
96833		65214		0.20
65664		12093		0.20
24123		1897		0.20
36314		24123		0.19
9907		52792		0.20
78647		9907		0.16
90237		11118		0.20
61266		6531		0.20
92349		61266		0.15
89340		92349		0.01
50252		92349		0.03
76241		89340		0.08
28042		92349		0.12
96532		89340		0.20
36008		96532		0.03
24839		36008		0.01
4107		36008		0.12
96902		4107		0.03
90243		96902		0.13
63073		90243		0.07
65953		63073		0.05
79989		90243		0.10
9548		96532		0.16
23151		46191		0.20
47863		23151		0.02
22647		23151		0.03
42153		47863		0.16
51539		42153		0.09
18793		51539		0.06
24254		18793		0.13
68052		24254		0.06
65884		42153		0.16
78427		42153		0.16
28817		23151		0.17
87138		65884		0.18
54452		51539		0.19
62917		54452		0.05
42846		62917		0.11
61539		42846		0.13
91456		54452		0.17
4816		36468		0.20
7253		26462		0.20
6642		7253		0.14
81358		6642		0.12
81866		45895		0.20
30047		81866		0.10
12466		30047		0.04
52310		12466		0.01
16252		52310		0.05
23198		16252		0.00
52468		16252		0.07
77028		30047		0.10
6970		23198		0.17
72310		23198		0.19
18495		68358		0.20
32516		21172		0.20
45685		79695		0.20
70686		45685		0.08
90567		74474		0.20
50986		7501		0.20
80545		50986		0.01
41074		80545		0.13
24604		81706		0.20
54304		24604		0.16
45629		36617		0.20
70175		45629		0.04
57960		45629		0.06
97285		57960		0.01
95915		70175		0.13
59835		95915		0.17
14220		59835		0.06
25615		16669		0.20
2911		14220		0.20
4896		735		0.20
92419		18915		0.20
78825		92419		0.00
6331		78825		0.07
54911		6331		0.07
73653		78825		0.13
71491		73653		0.09
83341		9252		0.20
59078		69647		0.20
11074		63364		0.20
37811		11074		0.09
73855		11074		0.14
55197		73855		0.09
60003		55197		0.10
9331		60003		0.01
30019		60003		0.03
35548		30019		0.13
53937		30019		0.14
25767		55197		0.19
43783		25767		0.17
24450		43783		0.01
88618		43783		0.06
71796		88618		0.14
67826		43783		0.17
66327		59978		0.20
79990		50851		0.20
62946		79990		0.15
82670		62946		0.19
85945		4943		0.20
57349		85945		0.01
14315		57349		0.10
8155		14315		0.07
18562		57349		0.13
3909		18562		0.09
16374		18562		0.12
83187		3909		0.15
38333		83187		0.15
73006		38333		0.05
23789		73006		0.02
32321		73006		0.09
87866		32321		0.10
18725		32321		0.13
18616		18725		0.12
15610		18616		0.10
52312		83187		0.15
88894		52312		0.02
48028		73006		0.16
33943		48028		0.07
78061		33943		0.04
78457		78061		0.01
585		48028		0.08
79359		78457		0.11
31883		78457		0.13
51483		3909		0.16
96422		83187		0.18
39276		96422		0.05
45159		18616		0.19
3827		45159		0.13
15964		3827		0.06
91330		3827		0.12
28958		91330		0.15
88703		66327		0.20
90119		88703		0.18
21665		90119		0.08
72579		21665		0.14
73150		15610		0.20
70520		99667		0.20
19114		76386		0.20
77734		19114		0.07
42299		19114		0.09
31538		77734		0.13
88035		77734		0.13
92345		42299		0.14
79986		29823		0.20
4833		2594		0.20
32442		4833		0.01
13146		4833		0.11
19656		4833		0.13
50501		88903		0.20
86920		58065		0.20
47953		55397		0.20
2610		73021		0.20
92995		2610		0.17
73941		92995		0.04
83293		21661		0.20
65219		83293		0.01
92983		83293		0.13
12837		19152		0.20
42166		58137		0.20
80546		42166		0.11
99491		80546		0.02
68242		99491		0.11
20820		68242		0.13
47814		42166		0.19
46513		47814		0.00
95327		47814		0.17
51148		95327		0.09
15753		95327		0.10
8428		95327		0.11
60817		95327		0.17
47400		60817		0.04
95516		47400		0.09
92196		51148		0.17
78976		54234		0.20
77910		78976		0.07
24829		77910		0.02
98927		24829		0.18
69404		92196		0.20
1710		17078		0.20
67391		92196		0.20
75571		53891		0.20
55559		75571		0.04
28496		67391		0.20
76110		28496		0.12
36108		76110		0.03
97379		59550		0.20
54927		97379		0.01
62954		54927		0.02
94185		62954		0.02
14591		62954		0.03
91194		62954		0.08
18216		14591		0.08
21094		18216		0.01
90591		54927		0.14
72075		97379		0.14
49667		14591		0.16
71839		49667		0.08
8666		71839		0.02
5725		71839		0.10
23995		49667		0.17
22112		97379		0.20
3543		22112		0.08
61274		3543		0.03
79443		3543		0.11
87934		22112		0.17
77207		87934		0.17
20116		14591		0.20
27960		77207		0.20
25714		27960		0.04
19319		25714		0.16
7175		19319		0.15
89800		61274		0.20
46391		36108		0.20
58517		46391		0.18
60197		58517		0.05
60212		58517		0.14
48005		60212		0.17
70838		58517		0.18
66796		55013		0.20
10488		70755		0.20
68276		10488		0.07
66529		39474		0.20
35536		66529		0.11
50888		68276		0.20
53189		50888		0.14
24912		53189		0.16
64783		25355		0.20
14992		64783		0.08
27834		14992		0.01
93485		27834		0.07
58093		93485		0.07
85717		58093		0.02
90013		85717		0.02
19202		14992		0.15
21752		78544		0.20
92662		50888		0.20
94565		92662		0.07
61986		92662		0.10
22607		21752		0.20
33971		45203		0.20
33274		33971		0.01
42716		33274		0.04
10696		42716		0.16
28422		10696		0.06
92422		42716		0.18
53808		10684		0.20
80918		57831		0.20
50248		80918		0.10
67568		80918		0.15
70959		67568		0.06
68387		67568		0.09
87045		80918		0.19
37593		10125		0.20
6328		12046		0.20
41193		6328		0.04
52133		41193		0.01
12385		41750		0.20
76647		52133		0.20
99213		98378		0.20
84755		7491		0.20
36621		26832		0.20
41539		36621		0.11
21915		41539		0.10
63160		41539		0.18
17086		68875		0.20
32261		17086		0.14
79664		32261		0.12
21438		79664		0.10
53633		21438		0.03
84397		3744		0.20
90995		49203		0.20
54542		1942		0.20
34038		54542		0.02
85507		72746		0.20
1903		85507		0.10
1070		1903		0.03
53066		1070		0.00
76422		85507		0.14
80103		76422		0.02
41480		99400		0.20
15973		41480		0.13
69496		90176		0.20
80843		69496		0.06
14307		69496		0.07
42672		69496		0.07
92636		5522		0.20
85144		96645		0.20
29221		81706		0.20
39593		81479		0.20
70766		39593		0.08
80727		39593		0.19
52104		80727		0.14
72354		52104		0.07
80356		72354		0.07
54979		80356		0.07
41379		52104		0.13
69351		72354		0.18
2016		54979		0.18
84704		2016		0.10
59983		84704		0.16
48736		80727		0.18
87790		48736		0.08
57939		48736		0.09
40253		57939		0.12
99944		40253		0.01
59402		99944		0.05
74956		59402		0.07
37947		48736		0.16
7305		99944		0.16
52862		7305		0.02
56530		52862		0.00
34471		7305		0.11
49143		34471		0.12
77861		49143		0.09
72650		77861		0.12
13260		7305		0.17
69078		13260		0.07
48892		69078		0.16
79729		48892		0.12
69997		79729		0.01
69434		69997		0.04
30347		69997		0.12
94100		13260		0.17
78134		72354		0.18
53260		78134		0.09
44512		69434		0.18
85424		44512		0.00
17146		44512		0.03
86790		17146		0.09
93159		86790		0.03
87571		86790		0.09
6163		17146		0.11
1730		87571		0.11
56905		1730		0.02
48824		56905		0.07
95717		56905		0.11
74705		48824		0.13
68314		56905		0.15
3686		95717		0.17
47990		3686		0.12
12703		56905		0.17
97355		85424		0.18
7372		44512		0.19
74840		7372		0.04
84217		74840		0.05
3731		74840		0.14
34117		3731		0.06
25523		84217		0.15
33901		25523		0.03
35470		33901		0.14
75798		35470		0.17
80245		86790		0.19
14196		80245		0.14
11882		49143		0.20
19398		84558		0.20
89179		19398		0.10
31310		42140		0.20
45035		81414		0.20
7670		53139		0.20
36755		7670		0.15
6651		36755		0.15
32480		6651		0.11
1677		32480		0.09
10988		32480		0.12
63724		6651		0.14
12031		36755		0.20
50784		39552		0.20
8498		50784		0.07
21875		8498		0.02
4958		50784		0.11
96875		4958		0.08
57200		4958		0.09
20133		57200		0.04
95064		57200		0.09
96500		20133		0.10
1143		4958		0.11
4196		1143		0.10
21970		50784		0.12
89822		21970		0.08
48565		89822		0.10
29324		1143		0.15
55456		50784		0.16
12464		55456		0.02
49780		4958		0.17
60156		20133		0.17
62901		60156		0.16
222		62901		0.03
54997		62901		0.07
74676		62901		0.10
24183		21875		0.17
29179		24183		0.03
64864		24183		0.05
91061		24183		0.12
80374		57200		0.18
27535		80374		0.08
10126		27535		0.04
57046		10126		0.04
88838		57046		0.03
4620		10126		0.10
85272		88838		0.12
29253		10126		0.13
6524		29253		0.01
38476		6524		0.09
6937		10126		0.13
7069		88838		0.15
3015		6937		0.15
60419		3015		0.06
52350		60419		0.04
97052		52350		0.01
63262		60419		0.11
33653		3015		0.12
61591		33653		0.04
66689		61591		0.05
3673		61591		0.07
15424		3015		0.14
37812		38476		0.17
98041		6937		0.17
17064		50784		0.19
38595		17064		0.01
57906		17064		0.02
96830		17064		0.04
2571		57906		0.04
1762		17064		0.16
2623		1762		0.12
71558		38595		0.17
84495		62901		0.19
34858		84495		0.06
78079		34858		0.12
37855		78079		0.11
39635		84495		0.15
76777		39635		0.04
89193		76777		0.03
18986		78079		0.18
93407		18986		0.12
43549		93407		0.01
70199		93407		0.08
65531		70199		0.03
99206		65531		0.05
74932		99206		0.02
96125		18986		0.18
36826		96125		0.15
25156		1762		0.19
35584		25156		0.01
40410		25156		0.06
20879		40410		0.05
86432		20879		0.02
21738		86432		0.07
25514		40410		0.08
5595		20879		0.10
63322		5595		0.02
19991		35584		0.13
84791		20879		0.13
59475		89822		0.19
42301		36826		0.20
66236		42301		0.01
54523		42301		0.15
46316		54523		0.08
7274		66236		0.17
28083		54523		0.17
44777		28083		0.04
2077		66236		0.18
507		44777		0.18
9106		507		0.00
41407		507		0.09
79010		42301		0.19
30232		2077		0.20
99844		30232		0.18
62457		96125		0.20
70878		62457		0.01
77265		62457		0.07
22333		77265		0.02
87591		22333		0.08
73627		87591		0.03
66914		87591		0.08
74526		87591		0.10
79301		74526		0.05
18801		79301		0.08
90830		74526		0.10
29657		74526		0.11
54384		29657		0.10
63316		66914		0.12
42168		63316		0.02
25483		63316		0.06
68985		25483		0.08
31906		63316		0.11
89988		31906		0.09
7163		31906		0.09
50459		31906		0.11
28186		42168		0.12
80693		29657		0.13
88788		87591		0.14
17149		50459		0.14
50990		63316		0.15
13440		50990		0.03
96090		77265		0.15
53120		50990		0.15
65547		53120		0.10
31477		65547		0.07
34803		65547		0.11
13765		53120		0.14
42625		13765		0.01
97814		13440		0.16
8037		97814		0.09
25165		63316		0.16
54050		54384		0.17
49935		90830		0.17
35196		49935		0.17
56606		50990		0.18
27900		97814		0.18
72028		27900		0.01
6436		27900		0.05
72933		6436		0.14
51299		72933		0.00
3817		51299		0.03
59871		18801		0.19
69326		59871		0.04
9848		69326		0.00
2806		59871		0.12
30745		2806		0.01
26030		2806		0.03
52002		69326		0.12
24258		52002		0.07
23580		24258		0.09
36668		52002		0.17
75537		24258		0.18
60636		18801		0.19
80880		60636		0.07
77210		80880		0.06
61732		77210		0.02
70776		77210		0.12
43425		60636		0.13
34602		60636		0.16
32393		80880		0.17
25185		43425		0.18
99286		25185		0.03
39590		99286		0.18
98593		39590		0.12
20802		32393		0.19
75732		20802		0.18
76249		28186		0.19
35379		76249		0.06
864		20802		0.20
69213		73627		0.20
3837		69213		0.19
61452		3837		0.10
77023		55030		0.20
30973		77023		0.00
75031		30973		0.10
5511		75031		0.08
16173		5511		0.03
21353		75031		0.10
47280		21353		0.04
87622		16173		0.10
80636		21353		0.10
86736		5511		0.10
42856		86736		0.02
16984		42856		0.00
81115		42856		0.15
64265		21353		0.17
33034		75031		0.18
56128		47280		0.20
89338		56128		0.05
76385		56128		0.09
329		56128		0.17
40444		54050		0.20
20354		40444		0.15
12534		20354		0.05
53141		12534		0.05
61586		40444		0.19
70664		20354		0.19
35930		20354		0.19
5764		35930		0.17
43073		5764		0.07
46910		5764		0.09
21242		46910		0.03
75615		21242		0.00
81010		46910		0.08
10964		81010		0.02
47570		10964		0.10
29854		46910		0.16
42803		29854		0.04
59799		42803		0.01
64432		5764		0.18
19080		64432		0.06
66198		19080		0.05
53546		64432		0.13
32739		53546		0.09
10650		53546		0.10
57026		64432		0.13
86108		57026		0.06
4651		86108		0.02
87547		57026		0.08
55879		87547		0.03
86830		55879		0.04
20474		86830		0.06
57340		20474		0.06
3448		55879		0.08
76860		57340		0.09
8826		55879		0.11
71399		3448		0.11
5614		57026		0.11
90750		87547		0.12
14544		90750		0.03
54528		14544		0.04
27326		14544		0.05
50957		54528		0.07
12282		3448		0.12
1164		55879		0.13
83573		1164		0.06
23651		50957		0.16
42367		86830		0.16
91660		8826		0.17
73263		42803		0.18
56749		64432		0.19
53119		56749		0.13
86101		53119		0.03
76109		86101		0.09
78409		76109		0.08
54811		78409		0.05
80328		78409		0.06
32090		80328		0.08
54779		86101		0.09
69331		86101		0.10
38094		80328		0.10
12544		80328		0.13
78828		54779		0.18
81348		69331		0.19
47417		35930		0.19
24389		47417		0.10
17476		24389		0.06
39486		47417		0.11
35404		10964		0.19
26629		71399		0.19
61051		26629		0.17
82049		47417		0.19
44544		82049		0.16
65298		82049		0.18
78136		65298		0.08
70002		56749		0.20
51240		38094		0.20
92846		51240		0.07
51273		51240		0.11
99056		51273		0.03
67773		51273		0.10
93300		67773		0.14
54579		93300		0.06
12656		51273		0.15
68175		12656		0.03
95082		51240		0.17
3230		95082		0.04
23182		3230		0.02
33618		95082		0.11
98035		95082		0.15
88093		23182		0.15
89589		88093		0.00
65286		89589		0.07
78436		88093		0.13
76106		78436		0.12
56804		76106		0.04
1722		95082		0.17
89345		1722		0.00
29697		78436		0.17
67562		29697		0.14
46343		67562		0.12
64913		56804		0.17
60073		64913		0.14
43651		56804		0.18
29933		88093		0.18
57870		29933		0.12
17751		1722		0.18
14766		35196		0.20
1988		14766		0.11
74396		1988		0.08
75045		46343		0.20
97684		75045		0.09
67719		46343		0.20
8605		67719		0.16
88610		47417		0.20
65923		88610		0.10
55360		88610		0.13
47602		55360		0.03
74070		55360		0.14
69262		74070		0.05
31913		69262		0.07
52818		31913		0.04
83656		69262		0.08
87689		47602		0.14
17563		76106		0.20
33542		17563		0.11
34648		64432		0.20
66775		34648		0.00
76323		4958		0.20
14369		76323		0.02
11542		76323		0.13
9634		14369		0.14
73332		11542		0.19
98627		89193		0.20
86252		98627		0.02
2955		86252		0.03
32768		73332		0.20
87780		26217		0.20
91058		20552		0.20
27274		91058		0.00
69013		91058		0.19
44666		59564		0.20
25603		35262		0.20
17628		25603		0.04
47340		17628		0.05
96557		25603		0.17
40114		96557		0.04
48077		40114		0.12
67651		71879		0.20
48887		67651		0.13
93825		24197		0.20
51556		36223		0.20
41027		15115		0.20
90744		5646		0.20
53363		3663		0.20
25565		58786		0.20
85087		25565		0.19
23895		94819		0.20
24435		23895		0.09
93057		24435		0.14
89841		93057		0.07
75920		89841		0.07
24355		75920		0.12
9018		75920		0.13
1044		24355		0.17
84968		23895		0.19
28758		1044		0.19
22654		28758		0.10
44207		22654		0.09
52414		44207		0.06
67884		28758		0.14
46097		67884		0.04
78751		46097		0.08
94433		46097		0.08
19279		94433		0.09
18770		94433		0.10
31096		52414		0.14
46564		31096		0.04
35775		46564		0.07
85658		46564		0.09
44439		85658		0.06
46937		44439		0.03
11715		44439		0.08
99532		85658		0.13
29408		99532		0.06
8633		67884		0.14
95422		44207		0.15
94801		95422		0.13
22483		52414		0.15
98099		46937		0.15
40252		98099		0.14
51755		99532		0.18
95090		51755		0.11
69360		22483		0.18
74501		18770		0.19
64390		19279		0.19
10789		64390		0.17
97462		22654		0.19
11903		97462		0.02
49246		85658		0.20
62528		49246		0.05
43390		74501		0.20
64398		43390		0.11
18006		64398		0.02
68071		18006		0.12
90826		68071		0.06
61363		90826		0.03
78978		68071		0.09
14475		78978		0.07
54457		68071		0.11
13087		14475		0.11
50781		13087		0.02
60359		50781		0.00
97764		50781		0.01
92735		60359		0.09
36709		61363		0.12
3138		54457		0.15
84625		3138		0.07
50697		68071		0.16
2724		50697		0.10
77762		36709		0.16
7219		77762		0.13
10836		7219		0.08
72786		7219		0.09
88957		7219		0.17
20435		88957		0.04
95242		88957		0.08
97925		72786		0.17
65897		97925		0.04
11215		65897		0.01
20708		65897		0.10
27818		14475		0.18
7926		97764		0.18
54939		77762		0.19
7431		11215		0.19
32431		89854		0.20
41482		36531		0.20
17941		27842		0.20
63843		65897		0.20
20966		63843		0.08
4227		20966		0.10
24790		20966		0.18
63156		17941		0.20
57581		63156		0.00
41008		57581		0.05
93880		63156		0.06
2405		41008		0.12
94456		63156		0.16
81887		2405		0.16
34169		41008		0.16
24275		34169		0.10
2063		24275		0.13
94350		11715		0.20
5042		94350		0.03
71401		5042		0.09
97743		71401		0.10
92689		97743		0.04
10616		92689		0.06
64958		10616		0.02
99144		92689		0.08
73544		5042		0.13
83679		73544		0.05
72104		83679		0.05
58462		97743		0.16
46299		10616		0.17
94495		5637		0.20
92993		94495		0.02
58737		92993		0.17
12474		89354		0.20
77269		28283		0.20
49266		77269		0.14
92969		49266		0.14
96794		92969		0.14
50364		96794		0.13
14161		21821		0.20
88174		14161		0.05
48961		88174		0.10
75848		88174		0.14
3170		75025		0.20
70232		3170		0.15
75321		70232		0.07
53853		75321		0.14
69921		48800		0.20
98486		69921		0.05
89779		17168		0.20
86917		89779		0.00
86793		86917		0.02
73442		86793		0.05
23221		73442		0.02
2619		23221		0.06
64296		2619		0.01
8650		2619		0.02
1149		64296		0.05
54473		64296		0.15
34605		54473		0.03
42425		54473		0.16
81974		8650		0.16
84022		81974		0.16
10545		84022		0.16
1533		23221		0.17
665		8119		0.20
78149		665		0.07
18442		78149		0.16
97639		78149		0.17
77152		87885		0.20
1377		77152		0.05
60614		1377		0.05
20620		77152		0.18
14837		20620		0.06
37939		14837		0.14
3692		37939		0.06
30053		37939		0.15
1268		30053		0.12
6530		1268		0.03
91381		1268		0.04
31482		91381		0.16
36031		31482		0.18
30780		14837		0.19
56038		30780		0.07
76666		56038		0.03
67384		44382		0.20
86942		77152		0.20
71004		86942		0.00
70238		86942		0.07
35878		70238		0.08
80778		35878		0.04
18634		71004		0.11
3904		18634		0.18
2066		3904		0.11
31758		2066		0.09
22389		31758		0.09
55498		22389		0.11
65981		55498		0.08
24516		22389		0.12
29493		65981		0.12
25628		29493		0.03
38085		24516		0.12
32839		65981		0.15
63686		3904		0.15
24665		65981		0.18
45978		24665		0.05
60930		45978		0.11
75309		350		0.20
31978		75309		0.07
13536		75309		0.07
99819		13536		0.04
77563		13536		0.07
87456		31978		0.08
15478		77563		0.11
8896		15478		0.10
4781		77563		0.11
39020		4781		0.06
88728		39020		0.02
43954		39020		0.11
3451		43954		0.11
68920		3451		0.06
18567		68920		0.00
49122		68920		0.04
67103		18567		0.05
32731		68920		0.10
29128		18567		0.12
69003		88728		0.13
33725		69003		0.07
2386		15478		0.16
65661		2386		0.11
8103		65661		0.08
38395		65661		0.12
4621		4781		0.18
49993		2386		0.18
58966		49993		0.18
75292		2386		0.19
26481		8896		0.19
60613		88728		0.20
80795		60613		0.01
3863		60613		0.05
90264		60613		0.05
28287		1268		0.20
53430		28287		0.12
27206		53430		0.17
28752		94672		0.20
93133		71004		0.20
78934		93133		0.12
2641		78934		0.06
88971		2641		0.01
49361		2641		0.05
68520		49361		0.09
32501		78934		0.10
61902		32501		0.03
9260		61902		0.11
21607		78934		0.13
86195		49361		0.14
10542		86195		0.04
35758		10542		0.09
21086		35758		0.03
1994		35758		0.13
63074		1994		0.01
32146		1994		0.02
9610		32146		0.07
69903		63074		0.11
63105		69903		0.03
21733		69903		0.08
53488		21733		0.06
33730		53488		0.09
53973		33730		0.06
9170		21733		0.11
40759		9610		0.11
29494		63105		0.16
20488		29494		0.03
3428		29494		0.10
79195		20488		0.10
23972		20488		0.10
24695		79195		0.12
65735		24695		0.09
14099		65735		0.01
60716		14099		0.05
94963		24695		0.10
23167		33730		0.16
50093		32501		0.16
31660		50093		0.15
59092		21086		0.16
23450		59092		0.02
46327		23450		0.03
77686		46327		0.04
14393		53973		0.16
41570		14393		0.13
74090		14393		0.14
74003		14393		0.16
2448		74003		0.04
67882		2448		0.12
17721		2448		0.16
80445		69903		0.17
67932		80445		0.01
86850		80445		0.06
45039		23972		0.17
22819		33730		0.17
54942		23167		0.17
68326		54942		0.05
91278		68326		0.03
79355		54942		0.12
20375		91278		0.14
18721		69903		0.18
50544		29494		0.19
23844		50544		0.04
80369		50544		0.17
46904		80369		0.10
44301		96543		0.20
75967		44301		0.14
22789		75967		0.07
18981		22789		0.11
86568		22789		0.17
69894		86568		0.11
92746		86568		0.16
98657		69046		0.20
50370		98657		0.09
99210		50370		0.09
17257		98657		0.14
1654		17257		0.13
49428		17257		0.20
60027		91905		0.20
42488		60027		0.13
97542		42488		0.03
50773		97542		0.08
54899		97542		0.08
65429		61902		0.20
91250		65429		0.11
35630		87819		0.20
50198		35630		0.19
44101		14980		0.20
48418		44101		0.04
70467		48418		0.16
92193		70467		0.02
84323		92193		0.03
94098		70467		0.04
16888		92193		0.04
79428		16888		0.05
81962		70467		0.08
32529		81962		0.07
70122		32529		0.06
75409		32529		0.15
23815		75409		0.01
98127		23815		0.12
81637		98127		0.02
65879		81637		0.02
80848		98127		0.10
42468		23815		0.16
27808		48418		0.17
83791		27808		0.06
97061		27808		0.08
10957		32529		0.18
96351		92404		0.20
99906		98127		0.20
61216		81637		0.20
70462		94098		0.20
33568		70462		0.02
9529		33568		0.06
25422		9529		0.01
14988		33568		0.11
12180		25422		0.15
25172		12180		0.08
70879		12180		0.13
33582		14988		0.15
88295		33582		0.13
82582		33582		0.18
92089		82582		0.01
50619		92089		0.03
31385		79548		0.20
98604		31385		0.19
19068		98604		0.03
79108		98604		0.19
84037		79108		0.01
26680		79108		0.15
50307		79108		0.19
16565		50307		0.04
67118		329		0.20
17815		861		0.20
40435		17815		0.06
59302		40435		0.06
50146		59302		0.11
41281		73293		0.20
52068		41281		0.02
89022		52068		0.05
61441		52068		0.08
22057		61441		0.08
85108		28628		0.20
405		85108		0.17
81814		405		0.06
3053		81814		0.01
64169		405		0.18
35497		39107		0.20
63001		35497		0.10
28598		35497		0.12
77376		51561		0.20
87907		77376		0.17
96220		87907		0.05
6808		70541		0.20
35025		6808		0.03
50453		35025		0.08
61985		6808		0.15
78250		50453		0.15
54379		78250		0.05
76514		54379		0.09
97776		76514		0.11
9216		97776		0.16
31716		54379		0.19
16213		31716		0.04
92428		16213		0.08
67643		7747		0.20
3248		67643		0.07
70931		3248		0.01
7168		67643		0.12
65364		67643		0.14
46107		65364		0.11
3559		3248		0.14
40978		3559		0.12
83247		40978		0.05
54505		83247		0.14
37496		65364		0.18
13908		37496		0.00
9843		92428		0.20
43269		9843		0.05
76824		9843		0.06
82109		76824		0.06
77800		9843		0.08
83351		77800		0.08
84111		83351		0.03
66626		84111		0.05
65936		43269		0.10
60255		76824		0.12
66967		60255		0.05
35992		60255		0.07
15329		60255		0.09
82182		15329		0.08
38532		82182		0.08
80308		38532		0.02
32784		38532		0.05
45882		32784		0.01
38423		38532		0.07
47558		38423		0.02
61959		47558		0.04
88497		38423		0.06
87373		80308		0.10
54477		87373		0.03
46832		54477		0.03
12867		54477		0.05
47660		12867		0.01
43235		47660		0.03
44738		47660		0.06
72911		12867		0.07
81655		87373		0.09
34952		81655		0.01
22278		81655		0.02
27979		22278		0.04
576		27979		0.05
39847		82182		0.10
70834		60255		0.10
63842		43235		0.10
47077		60255		0.11
36835		47077		0.11
77794		36835		0.08
56826		77794		0.09
229		36835		0.11
71854		229		0.00
96374		71854		0.04
75959		96374		0.07
77639		60255		0.12
47183		75959		0.13
15167		15329		0.15
29519		15167		0.08
3475		15167		0.08
42046		3475		0.06
2253		42046		0.00
72829		2253		0.02
94023		72829		0.14
43588		94023		0.03
96631		43588		0.03
50566		96631		0.13
18863		35992		0.16
85166		12867		0.16
2804		63842		0.16
56753		47077		0.16
52845		42046		0.17
86243		52845		0.16
1049		86243		0.04
23978		2253		0.18
45944		46832		0.19
93378		45944		0.13
45981		45944		0.17
95353		43269		0.19
67936		95353		0.11
92633		67936		0.15
821		22278		0.19
58911		3248		0.20
72873		58911		0.17
56964		72873		0.01
63635		72873		0.02
65091		56964		0.03
61822		65091		0.03
75091		63635		0.04
39225		75091		0.07
99828		39225		0.01
87128		72873		0.08
91071		75091		0.12
85577		91071		0.01
24605		91071		0.01
90694		24605		0.02
15704		61822		0.13
13934		72873		0.14
80466		65091		0.14
18974		56964		0.15
22794		18974		0.11
66519		22794		0.13
99829		22794		0.14
59210		63635		0.15
5062		56964		0.15
49095		5062		0.05
50514		49095		0.11
527		50514		0.12
5416		80466		0.16
34490		80466		0.16
80682		65091		0.16
78659		99829		0.17
84789		34490		0.17
30701		84789		0.01
97215		84789		0.12
98394		97215		0.05
26305		13934		0.18
94841		24605		0.18
22414		94841		0.17
57547		22414		0.07
32845		85577		0.19
9442		32845		0.14
23014		9442		0.04
67941		9442		0.12
94286		97215		0.19
9909		22414		0.19
77652		9909		0.04
7050		77652		0.06
11547		7050		0.15
1935		7050		0.16
72346		61822		0.20
66693		9909		0.20
97095		66693		0.09
54522		85577		0.20
5189		54522		0.13
47399		5189		0.08
51650		47399		0.12
83732		51650		0.16
24358		26305		0.20
53658		24358		0.01
61720		53658		0.06
68900		53658		0.12
60510		68900		0.02
15076		60510		0.00
98182		15076		0.06
89215		60510		0.10
14274		89215		0.09
94077		14274		0.03
80977		94077		0.04
66998		80977		0.12
81742		66998		0.06
61415		81742		0.03
91244		61415		0.12
54685		81742		0.13
33233		98182		0.14
82926		33233		0.02
59711		82926		0.01
38080		82926		0.03
839		82926		0.05
93560		839		0.06
48450		59711		0.07
5542		48450		0.07
41714		5542		0.05
54131		41714		0.08
26769		54131		0.12
70567		54131		0.13
95810		68900		0.15
84174		53658		0.17
12734		84174		0.04
94907		26769		0.20
99181		78659		0.20
26976		61441		0.20
68852		26976		0.06
18707		68852		0.07
90913		18707		0.01
67902		26976		0.13
34684		67902		0.06
34365		67902		0.15
2968		90913		0.15
36488		2968		0.10
93924		36488		0.11
83167		2968		0.12
52487		26976		0.18
79239		52487		0.09
41637		79239		0.00
73697		79239		0.07
91691		73697		0.03
90882		52487		0.12
59984		90882		0.02
60164		59984		0.03
40171		91691		0.13
30315		40171		0.10
70495		30315		0.07
35652		67902		0.18
6846		35652		0.11
18042		30315		0.19
55405		18042		0.08
